"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006091","generation of precursor metabolites and energy","181/3766","389/12095",7.64629167703255e-11,3.96842538037989e-08,3.58753761650628e-08,"PRDM16/NDUFS2/COX10/CISD1/DERA/NNT/DDIT4/PPP1R3D/SLC4A1/IGF1/COX3/IDH3G/ATP7A/NDUFS5/BPGM/SLC25A25/UQCRB/SUCLA2/PPP1CC/LEP/STEAP4/NDUFB3/UQCRFS1/PFKL/PGLS/OXA1L/DEGS1/ADH1A/GYS1/COQ10B/SLC25A18/PRKAG1/PHB2/NDUFB5/PPARA/SIRT3/COX7A2L/IDH2/AKT1/HAAO/ACSS2/IL6ST/MRAP2/ACSM1/ME3/NDUFB2/NFATC4/ETFB/CHCHD5/AKT2/NDUFB6/QDPR/NDUFA8/NDUFA3/ADH4/ALDOB/ZBTB7A/NDUFA10/NDUFA5/ETFA/PHGDH/RBKS/SDHB/COX7A2/ADH1C/HDAC4/FECH/SDHD/NDUFV1/AK4/PPARD/IMMP2L/PER2/NDUFB11/RHOA/SDHC/ADH5/NDUFB1/SLC25A12/NDUFS3/GYG1/COX6B1/NDUFA11/DHRS3/THAP11/NDUFS1/NDUFA4/ALDH1L1/NDUFB8/POMC/COX7B/OXCT1/NDUFA6/INPP5K/NDUFA1/NDUFC1/JMJD8/GHITM/UQCRQ/COX8A/COX5B/PHKB/LEPR/UQCRC1/UQCR10/BLOC1S1/CROT/SNCA/NDUFA2/NR4A3/KHK/ACOX1/NUPR1/DLST/GCK/LYRM7/NDUFAF1/PRKACA/ALDOA/CHCHD10/PGM1/ACO1/STK40/COX4I1/OGDH/CBFA2T3/PRKAA2/NDUFB10/UQCR11/HMGCL/KL/PRKAG2/PID1/UQCRC2/BNIP3/CAT/ALDH2/SUCLG1/PDHB/HSD17B6/UGP2/HK1/MRPS36/GNMT/DMGDH/MDH1/THTPA/SORBS1/NDUFV3/ISCU/COQ9/MAOB/SUCLG2/ADRB3/AKR7A2/ADIPOQ/ND6/SLC25A23/ME1/CYB5A/GABARAPL1/NDUFB7/ACADVL/NDUFS4/ACAT1/HMGCLL1/NDUFS7/COX7A1/PPP1R1A/ADH1B/ACO2/ACADM/ALDOC/PPP1R3C/PYGM/PPP1CB/ETFDH/SLC25A4/PINK1/KAT2B/ADH7",181
"GO:0009060","aerobic respiration","80/3766","141/12095",2.3173968505334e-10,1.10250155164126e-07,9.96683926154846e-08,"NDUFS2/COX10/NNT/COX3/IDH3G/ATP7A/NDUFS5/UQCRB/SUCLA2/NDUFB3/UQCRFS1/OXA1L/NDUFB5/SIRT3/COX7A2L/IDH2/ME3/NDUFB2/NDUFB6/NDUFA8/NDUFA3/NDUFA10/NDUFA5/SDHB/COX7A2/SDHD/NDUFV1/AK4/NDUFB11/RHOA/SDHC/NDUFB1/NDUFS3/COX6B1/NDUFA11/NDUFS1/NDUFA4/NDUFB8/COX7B/NDUFA6/NDUFA1/NDUFC1/GHITM/UQCRQ/COX8A/COX5B/UQCRC1/UQCR10/BLOC1S1/SNCA/NDUFA2/NUPR1/DLST/NDUFAF1/CHCHD10/ACO1/COX4I1/OGDH/CBFA2T3/NDUFB10/UQCR11/UQCRC2/BNIP3/CAT/SUCLG1/PDHB/MRPS36/MDH1/NDUFV3/ISCU/COQ9/SUCLG2/ND6/SLC25A23/NDUFB7/NDUFS4/NDUFS7/COX7A1/ACO2/PINK1",80
"GO:0008015","blood circulation","191/3766","423/12095",5.2473597307933e-10,2.2741640831633e-07,2.05589079104086e-07,"RANGRF/CACNA1C/THRA/CYP4F2/ISL1/ADM/LNPEP/CYP2J2/UTS2R/HTR1B/ABCC9/RGS4/P2RY2/EMILIN1/DSC2/SGCD/FLI1/KCNN2/KCNJ5/SLC4A3/ZDHHC21/WNK1/HTR2B/RAMP2/TEK/ADRA1B/NPR2/LEP/SOD1/ZEB2/GJA1/GAS6/SLC8A1/CLIC2/TMEM161B/TBXA2R/PDE4D/EPAS1/POPDC2/TAC3/GLP1R/NTS/ADRA1D/SLC9A1/PPARA/SCN1B/HCN4/CACNA2D1/SMAD7/MECP2/MEF2A/KCNE4/SPTBN4/BDKRB2/KCNJ12/SCNN1D/PRKG1/HBEGF/EDNRB/CHRM3/DLL1/ABL1/ACE2/THRB/SCN3B/SCPEP1/EMP2/CACNA1G/TRPC1/AKAP12/MYL4/CASR/HRC/IMMP2L/ATP2B4/PER2/PDE5A/AVPR2/RHOA/EDN3/CDC42/CAMK2D/ADH5/TMEM38A/SLIT2/CYP4F12/EHD3/KCNH2/VEGFB/BBS2/ADA/KCND3/FLNA/ACTC1/KCNIP2/CACNA1H/FERMT2/CACNB2/POMC/CTNNA3/FGF13/NPY1R/RPS6KA2/SOD3/SLC2A5/RYR2/NPR3/CHRM2/CNR1/NCALD/CPA3/SLC8A3/EDN2/KCNMA1/ANGPT1/TACR2/P2RY1/PRKACA/CYB5R3/ABAT/CELF2/CAV1/ABCC8/CXCR2/MYL3/ATP2B2/CARTPT/CORO2B/P2RX1/AGTR1/ANK2/KL/IRX3/ACTA2/BVES/HSPB7/GNA11/CYSLTR1/AR/SCN2B/NPY/SGK1/CTNNBIP1/DMD/HRH2/BMP6/BDKRB1/DES/CXCL12/DMPK/CHGA/TACR1/SCN4B/NPR1/CTSG/TPM1/ADRB3/ATP1B2/PLN/ADRA1A/ADIPOQ/NOS1/SGCG/KLF2/SNTA1/RNLS/KCNMB1/GHRL/CASQ2/HTR7/CLDN5/PDE2A/KCNE2/GPD1L/NPPC/CMA1/ATP1A2/SLC6A4/RGS2/KCNA5/GSTM2/HBB/SCNN1G/CALM1/P2RX2/PTGS1/SH3GL2/ADRB2/KAT2B/GSN/SCNN1B",191
"GO:0045333","cellular respiration","94/3766","176/12095",5.57686059980489e-10,2.2741640831633e-07,2.05589079104086e-07,"PRDM16/NDUFS2/COX10/CISD1/NNT/COX3/IDH3G/ATP7A/NDUFS5/SLC25A25/UQCRB/SUCLA2/NDUFB3/UQCRFS1/OXA1L/COQ10B/SLC25A18/NDUFB5/SIRT3/COX7A2L/IDH2/ME3/NDUFB2/NFATC4/ETFB/CHCHD5/NDUFB6/NDUFA8/NDUFA3/NDUFA10/NDUFA5/ETFA/SDHB/COX7A2/SDHD/NDUFV1/AK4/IMMP2L/NDUFB11/RHOA/SDHC/NDUFB1/SLC25A12/NDUFS3/COX6B1/NDUFA11/NDUFS1/NDUFA4/NDUFB8/COX7B/NDUFA6/NDUFA1/NDUFC1/GHITM/UQCRQ/COX8A/COX5B/UQCRC1/UQCR10/BLOC1S1/SNCA/NDUFA2/NR4A3/NUPR1/DLST/LYRM7/NDUFAF1/CHCHD10/ACO1/COX4I1/OGDH/CBFA2T3/NDUFB10/UQCR11/UQCRC2/BNIP3/CAT/SUCLG1/PDHB/MRPS36/MDH1/NDUFV3/ISCU/COQ9/SUCLG2/ND6/SLC25A23/NDUFB7/NDUFS4/NDUFS7/COX7A1/ACO2/ETFDH/PINK1",94
"GO:0019395","fatty acid oxidation","59/3766","96/12095",7.81349821003597e-10,2.97381741873969e-07,2.68839169991624e-07,"CYP4F2/ABCD3/SESN2/ABCD4/ECHS1/LEP/ADIPOR1/PPARA/MAPK14/AKT1/ACSM1/ETFB/AKT2/ADH4/ETFA/ABCD2/ADIPOR2/ACOXL/PPARD/ADH5/HACL1/ACOT8/ALOX12/ECH1/HSD17B4/GCDH/CNR1/PHYH/CRAT/CROT/NR4A3/ACOX1/CPT2/ACADS/SIRT4/AUH/PRKAG2/FMO4/SCP2/ECHDC2/PLIN5/ADIPOQ/ILVBL/MLYCD/ACADVL/ACOX2/ACAT1/HADHA/ACACB/ACADL/ACAA1/PDK4/BDH2/ACADM/ACOX3/HADH/ETFDH/HADHB/ADH7",59
"GO:0022904","respiratory electron transport chain","57/3766","92/12095",9.71954957007711e-10,3.46805678097314e-07,3.13519418040053e-07,"NDUFS2/COX3/NDUFS5/UQCRB/NDUFB3/UQCRFS1/SLC25A18/NDUFB5/COX7A2L/NDUFB2/ETFB/NDUFB6/NDUFA8/NDUFA3/NDUFA10/NDUFA5/ETFA/SDHB/COX7A2/SDHD/NDUFV1/IMMP2L/SDHC/NDUFB1/SLC25A12/NDUFS3/COX6B1/NDUFS1/NDUFA4/NDUFB8/COX7B/NDUFA6/NDUFA1/NDUFC1/GHITM/UQCRQ/COX8A/COX5B/UQCRC1/UQCR10/SNCA/NDUFA2/NDUFAF1/COX4I1/NDUFB10/UQCR11/UQCRC2/NDUFV3/ISCU/COQ9/ND6/NDUFB7/NDUFS4/NDUFS7/COX7A1/ETFDH/PINK1",57
"GO:0006120","mitochondrial electron transport, NADH to ubiquinone","31/3766","40/12095",1.99553641063504e-09,6.70148080489145e-07,6.05827555501153e-07,"NDUFS2/NDUFS5/NDUFB3/NDUFB5/NDUFB2/NDUFB6/NDUFA8/NDUFA3/NDUFA10/NDUFA5/NDUFV1/NDUFB1/NDUFS3/NDUFS1/NDUFA4/NDUFB8/NDUFA6/NDUFA1/NDUFC1/SNCA/NDUFA2/NDUFAF1/NDUFB10/NDUFV3/ISCU/COQ9/ND6/NDUFB7/NDUFS4/NDUFS7/PINK1",31
"GO:0006119","oxidative phosphorylation","59/3766","98/12095",2.44214773739714e-09,7.74567857377793e-07,7.00225167044338e-07,"NDUFS2/COX3/ATP7A/NDUFS5/UQCRB/NDUFB3/UQCRFS1/NDUFB5/COX7A2L/NDUFB2/NDUFB6/NDUFA8/NDUFA3/NDUFA10/NDUFA5/SDHB/COX7A2/SDHD/NDUFV1/AK4/NDUFB11/RHOA/SDHC/NDUFB1/NDUFS3/COX6B1/NDUFA11/NDUFS1/NDUFA4/NDUFB8/COX7B/NDUFA6/NDUFA1/NDUFC1/GHITM/UQCRQ/COX8A/COX5B/UQCRC1/UQCR10/SNCA/NDUFA2/NUPR1/NDUFAF1/CHCHD10/COX4I1/NDUFB10/UQCR11/UQCRC2/NDUFV3/ISCU/COQ9/ND6/SLC25A23/NDUFB7/NDUFS4/NDUFS7/COX7A1/PINK1",59
"GO:1903522","regulation of blood circulation","105/3766","211/12095",1.00023031442865e-08,2.86119684675709e-06,2.5865804020706e-06,"RANGRF/CACNA1C/THRA/ISL1/ADM/CYP2J2/ABCC9/RGS4/DSC2/KCNN2/KCNJ5/SLC4A3/ZDHHC21/ADRA1B/LEP/GJA1/SLC8A1/CLIC2/TMEM161B/TBXA2R/PDE4D/EPAS1/POPDC2/GLP1R/ADRA1D/SLC9A1/SCN1B/HCN4/CACNA2D1/SMAD7/MEF2A/KCNE4/SPTBN4/BDKRB2/KCNJ12/HBEGF/EDNRB/CHRM3/ABL1/ACE2/THRB/SCN3B/CACNA1G/TRPC1/MYL4/CASR/HRC/ATP2B4/PER2/PDE5A/AVPR2/RHOA/EDN3/CAMK2D/TMEM38A/EHD3/KCNH2/ADA/KCND3/FLNA/KCNIP2/CACNA1H/CACNB2/CTNNA3/FGF13/RYR2/CHRM2/SLC8A3/EDN2/PRKACA/CELF2/CAV1/MYL3/ATP2B2/P2RX1/AGTR1/ANK2/IRX3/BVES/HSPB7/CYSLTR1/SCN2B/DMD/HRH2/DES/DMPK/CHGA/TACR1/SCN4B/TPM1/ATP1B2/PLN/ADRA1A/NOS1/SNTA1/RNLS/GHRL/CASQ2/KCNE2/GPD1L/ATP1A2/RGS2/KCNA5/GSTM2/CALM1",105
"GO:0008016","regulation of heart contraction","88/3766","169/12095",1.00744443127133e-08,2.86119684675709e-06,2.5865804020706e-06,"RANGRF/CACNA1C/THRA/ISL1/ADM/CYP2J2/ABCC9/RGS4/DSC2/KCNN2/KCNJ5/SLC4A3/ADRA1B/GJA1/SLC8A1/CLIC2/TMEM161B/PDE4D/EPAS1/POPDC2/GLP1R/SLC9A1/SCN1B/HCN4/CACNA2D1/SMAD7/MEF2A/KCNE4/SPTBN4/KCNJ12/HBEGF/EDNRB/ACE2/THRB/SCN3B/CACNA1G/TRPC1/MYL4/HRC/ATP2B4/PDE5A/EDN3/CAMK2D/TMEM38A/EHD3/KCNH2/ADA/KCND3/FLNA/KCNIP2/CACNA1H/CACNB2/CTNNA3/FGF13/RYR2/CHRM2/SLC8A3/EDN2/PRKACA/CELF2/CAV1/MYL3/ATP2B2/ANK2/IRX3/BVES/HSPB7/SCN2B/DMD/DES/DMPK/CHGA/SCN4B/TPM1/ATP1B2/PLN/ADRA1A/NOS1/SNTA1/RNLS/CASQ2/KCNE2/GPD1L/ATP1A2/RGS2/KCNA5/GSTM2/CALM1",88
"GO:0034440","lipid oxidation","60/3766","103/12095",1.0524633698003e-08,2.86119684675709e-06,2.5865804020706e-06,"CYP4F2/ABCD3/SESN2/ABCD4/ECHS1/LEP/ADIPOR1/PPARA/MAPK14/AKT1/ACSM1/ETFB/AKT2/APOD/ADH4/ETFA/ABCD2/ADIPOR2/ACOXL/PPARD/ADH5/HACL1/ACOT8/ALOX12/ECH1/HSD17B4/GCDH/CNR1/PHYH/CRAT/CROT/NR4A3/ACOX1/CPT2/ACADS/SIRT4/AUH/PRKAG2/FMO4/SCP2/ECHDC2/PLIN5/ADIPOQ/ILVBL/MLYCD/ACADVL/ACOX2/ACAT1/HADHA/ACACB/ACADL/ACAA1/PDK4/BDH2/ACADM/ACOX3/HADH/ETFDH/HADHB/ADH7",60
"GO:0003013","circulatory system process","213/3766","498/12095",1.55351517019144e-08,4.0313718666468e-06,3.64444252605199e-06,"RANGRF/CACNA1C/LRP3/THRA/SLC16A2/ZNHIT1/CYP4F2/SLC2A13/SLC22A5/ISL1/ADM/LNPEP/CYP2J2/UTS2R/HTR1B/ABCC9/RGS4/P2RY2/EMILIN1/DSC2/SGCD/FLI1/KCNN2/KCNJ5/SLC1A2/SLC4A3/ZDHHC21/WNK1/WWTR1/HTR2B/RAMP2/TEK/ADRA1B/NPR2/LEP/SOD1/SLC27A4/ZEB2/GJA1/GAS6/SLC8A1/CLIC2/TMEM161B/TBXA2R/PDE4D/EPAS1/POPDC2/TAC3/GLP1R/NTS/ADRA1D/SLC9A1/PPARA/SCN1B/SLC29A1/ABCB1/HCN4/CACNA2D1/SMAD7/MECP2/MEF2A/KCNE4/SPTBN4/BDKRB2/KCNJ12/SCNN1D/PRKG1/HBEGF/RAMP3/EDNRB/CHRM3/DLL1/PPCS/ABL1/ACE2/THRB/SCN3B/SCPEP1/EMP2/CACNA1G/TRPC1/SLC28A2/AKAP12/MYL4/CASR/HRC/IMMP2L/ATP2B4/PER2/PDE5A/AVPR2/RHOA/EDN3/CDC42/CAMK2D/ADH5/TMEM38A/SLIT2/CYP4F12/EHD3/KCNH2/VEGFB/BBS2/ADA/KCND3/FLNA/ACTC1/KCNIP2/CACNA1H/FERMT2/CACNB2/POMC/CTNNA3/FGF13/NPY1R/RPS6KA2/SOD3/ABCC5/SLC2A5/RYR2/NPR3/CHRM2/CNR1/ABCG2/NCALD/LEPR/CPA3/SLC8A3/EDN2/SLC38A3/KCNMA1/ANGPT1/TACR2/P2RY1/PRKACA/CYB5R3/ABAT/CELF2/CAV1/ABCC8/CXCR2/MYL3/ATP2B2/CARTPT/CORO2B/P2RX1/AGTR1/ANK2/KL/IRX3/ACTA2/BVES/HSPB7/GNA11/CYSLTR1/AR/SCN2B/NPY/SGK1/CTNNBIP1/DMD/HRH2/SLC5A5/BMP6/BDKRB1/DES/CXCL12/DMPK/CHGA/TACR1/SCN4B/NPR1/CTSG/TPM1/ADRB3/ATP1B2/PLN/ADRA1A/ADIPOQ/NOS1/SGCG/KLF2/SNTA1/RNLS/KCNMB1/GHRL/CASQ2/HTR7/CD36/CLDN5/PDE2A/KCNE2/SLC2A4/GPD1L/NPPC/CMA1/ATP1A2/SLC6A4/RGS2/SLC7A3/KCNA5/SLC7A8/GSTM2/HBB/SCNN1G/CALM1/P2RX2/PTGS1/SH3GL2/ADRB2/KAT2B/GSN/SCNN1B",213
"GO:0016054","organic acid catabolic process","101/3766","204/12095",2.66133907242376e-08,6.09413864188925e-06,5.50922583200727e-06,"CYP4F2/ACSF3/ABCD3/FAH/LPIN1/SESN2/GNPDA2/ABCD4/ECHS1/LEP/HPD/SLC27A4/GPT2/PPARA/ACAD8/AKT1/HAAO/SLC25A21/MPST/AKR1A1/DCXR/PCK2/THNSL2/PIPOX/HIBCH/ETFB/SHMT1/AKT2/BCKDHB/QDPR/TST/ETFA/ABCD2/ACOXL/OTC/PPARD/ATP2B4/GOT1/AASS/CYP4F12/HACL1/GSTZ1/CARNS1/ACOT8/BCKDK/ECH1/ALDH1L1/IDS/HSD17B4/GCDH/CNR1/PHYH/AIG1/CRAT/DDO/CROT/ACOX1/DLST/ARG2/ABAT/CPT2/GPT/ACADS/CDO1/DBT/HMGCL/SULT2A1/AUH/OAT/NAGK/PCCA/SCP2/ECHDC2/MCEE/PLIN5/CRYL1/ADIPOQ/NOS1/ILVBL/MLYCD/LDHD/HDC/ACADVL/ACADSB/ACOX2/ACAT1/HADHA/ACACB/HMGCLL1/ACADL/ACAA1/GLUL/BDH2/ACADM/ACOX3/HADH/ADHFE1/ETFDH/ASPA/HADHB/ALDH6A1",101
"GO:0046395","carboxylic acid catabolic process","101/3766","204/12095",2.66133907242376e-08,6.09413864188925e-06,5.50922583200727e-06,"CYP4F2/ACSF3/ABCD3/FAH/LPIN1/SESN2/GNPDA2/ABCD4/ECHS1/LEP/HPD/SLC27A4/GPT2/PPARA/ACAD8/AKT1/HAAO/SLC25A21/MPST/AKR1A1/DCXR/PCK2/THNSL2/PIPOX/HIBCH/ETFB/SHMT1/AKT2/BCKDHB/QDPR/TST/ETFA/ABCD2/ACOXL/OTC/PPARD/ATP2B4/GOT1/AASS/CYP4F12/HACL1/GSTZ1/CARNS1/ACOT8/BCKDK/ECH1/ALDH1L1/IDS/HSD17B4/GCDH/CNR1/PHYH/AIG1/CRAT/DDO/CROT/ACOX1/DLST/ARG2/ABAT/CPT2/GPT/ACADS/CDO1/DBT/HMGCL/SULT2A1/AUH/OAT/NAGK/PCCA/SCP2/ECHDC2/MCEE/PLIN5/CRYL1/ADIPOQ/NOS1/ILVBL/MLYCD/LDHD/HDC/ACADVL/ACADSB/ACOX2/ACAT1/HADHA/ACACB/HMGCLL1/ACADL/ACAA1/GLUL/BDH2/ACADM/ACOX3/HADH/ADHFE1/ETFDH/ASPA/HADHB/ALDH6A1",101
"GO:0009062","fatty acid catabolic process","53/3766","89/12095",2.6686541609254e-08,6.09413864188925e-06,5.50922583200727e-06,"CYP4F2/ABCD3/LPIN1/SESN2/ABCD4/ECHS1/LEP/SLC27A4/PPARA/AKT1/PCK2/ETFB/AKT2/ETFA/ABCD2/ACOXL/PPARD/CYP4F12/HACL1/ACOT8/ECH1/HSD17B4/GCDH/CNR1/PHYH/AIG1/CRAT/CROT/ACOX1/CPT2/ACADS/AUH/PCCA/SCP2/ECHDC2/MCEE/PLIN5/ADIPOQ/ILVBL/MLYCD/ACADVL/ACOX2/ACAT1/HADHA/ACACB/ACADL/ACAA1/BDH2/ACADM/ACOX3/HADH/ETFDH/HADHB",53
"GO:0009150","purine ribonucleotide metabolic process","127/3766","271/12095",3.12441108307846e-08,6.86048572049805e-06,6.20201924709866e-06,"NUDT3/TECR/PPCDC/NDUFS2/TPST1/ACSF3/NMNAT1/HINT1/NDUFS5/SLC25A25/SUCLA2/NPR2/CACNB4/DCAKD/NDUFB3/NUDT9/NME3/PDE4D/GIMAP7/SLC25A1/ELOVL6/NDUFB5/PPARA/PTHLH/MVD/ACSS2/SULT1B1/GTPBP1/ACSM1/NDUFB2/PIPOX/NDUFB6/NDUFA8/PPCS/NUDT11/NDUFA3/NUDT18/PANK4/PDK3/NDUFA10/NDUFA5/ACSL6/SDHB/SDHD/NDUFV1/AK4/ADCY9/TPST2/NDUFB11/PDE5A/AASS/SDHC/SULT1A1/ACSL1/NDUFB1/TSPO/PDE8B/MVK/ABHD14B/NDUFS3/NUDT2/ACOT8/ADA/ACSF2/NDUFA11/SLC25A16/GUK1/NDUFS1/NDUFB8/ACSM5/NDUFA6/NDUFA1/NDUFC1/PDK1/HSD17B4/ADCY2/GCDH/NME4/PDE1A/AK5/PDE9A/CROT/SNCA/NDUFA2/GMPR2/PDE7B/DLST/ALDOA/OGDH/ELOVL4/NDUFB10/SULT2A1/NME5/MPP1/FIS1/NUDT10/PRKAG2/PID1/RORA/ADCY5/AMPD1/SUCLG1/PDHB/ACOT11/MCEE/AK3/MAGI3/DLG2/NPR1/NDUFV3/SUCLG2/ND6/MLYCD/NDUFB7/BAD/NDUFS4/ACAT1/PMVK/PDK2/ACACB/ENPP3/NDUFS7/PDE2A/PDK4/NPPC/ATP1A2/PINK1",127
"GO:0042776","proton motive force-driven mitochondrial ATP synthesis","30/3766","41/12095",3.67829824545986e-08,7.77755729012235e-06,7.03107068128253e-06,"NDUFS2/NDUFS5/NDUFB3/NDUFB5/NDUFB2/NDUFB6/NDUFA8/NDUFA3/NDUFA10/NDUFA5/SDHB/SDHD/NDUFV1/NDUFB11/SDHC/NDUFB1/NDUFS3/NDUFA11/NDUFS1/NDUFB8/NDUFA6/NDUFA1/NDUFC1/NDUFA2/NDUFB10/NDUFV3/ND6/NDUFB7/NDUFS4/NDUFS7",30
"GO:0072521","purine-containing compound metabolic process","162/3766","366/12095",5.80500535910419e-08,1.18359912839735e-05,1.06999779231909e-05,"SLC2A9/FMO5/ADAL/NUDT3/TECR/PPCDC/NDUFS2/TPST1/ACSF3/DERA/NNT/NUDT12/NMNAT1/HINT1/NDUFS5/SLC25A25/SUCLA2/NPR2/CACNB4/DCAKD/PTGDR/NDUFB3/NUDT9/NME3/PDE4D/PGLS/GIMAP7/SLC25A1/TTR/ELOVL6/NDUFB5/PPARA/PTHLH/MVD/IDH2/SARM1/HAAO/ACSS2/SULT1B1/GTPBP1/ACSM1/PARP16/GCKR/NDUFB2/DCXR/PC/PIPOX/GMPR/SHMT1/NDUFB6/NDUFA8/PPCS/NUDT11/NDUFA3/ALDOB/NUDT18/PANK4/PDK3/NDUFA10/NDUFA5/DPYD/ACSL6/RBKS/SDHB/SDHD/PTGIS/NDUFV1/AK4/ADCY9/TPST2/NDUFB11/PDE5A/AASS/SDHC/SULT1A1/ACSL1/NDUFB1/TSPO/PDE8B/MVK/ABHD14B/NDUFS3/NUDT2/NUDT16/ACOT8/ADA/ACSF2/FHIT/NDUFA11/SLC25A16/GUK1/NDUFS1/ALDH1L1/NDUFB8/ACSM5/NDUFA6/NDUFA1/NDUFC1/PDK1/HSD17B4/ADCY2/GCDH/NME4/PDE1A/ABCG2/AK5/PDE9A/CROT/SNCA/NDUFA2/GMPR2/PDE7B/DLST/GCK/TP53I3/ALDOA/OGDH/ASPDH/ELOVL4/NDUFB10/SULT2A1/NME5/MPP1/FIS1/NUDT10/PRKAG2/PID1/RORA/ADCY5/SLC16A9/AMPD1/SUCLG1/PDHB/ACOT11/GNMT/MCEE/MDH1/AK3/MAGI3/DLG2/NPR1/NDUFV3/SUCLG2/ND6/NOS1/ME1/MLYCD/NDUFB7/BAD/NDUFS4/ACAT1/PMVK/PDK2/ACACB/ENPP3/NDUFS7/PDE2A/PDK4/GPD1L/NPPC/ATP1A2/PINK1",162
"GO:0022900","electron transport chain","72/3766","135/12095",6.14711255562966e-08,1.21013329586516e-05,1.09398522178774e-05,"NDUFS2/COX3/NDUFS5/UQCRB/STEAP4/NDUFB3/UQCRFS1/DEGS1/SLC25A18/NDUFB5/COX7A2L/HAAO/NDUFB2/ETFB/NDUFB6/QDPR/NDUFA8/NDUFA3/NDUFA10/NDUFA5/ETFA/PHGDH/SDHB/COX7A2/SDHD/NDUFV1/IMMP2L/SDHC/ADH5/NDUFB1/SLC25A12/NDUFS3/COX6B1/DHRS3/THAP11/NDUFS1/NDUFA4/NDUFB8/COX7B/NDUFA6/NDUFA1/NDUFC1/GHITM/UQCRQ/COX8A/COX5B/UQCRC1/UQCR10/SNCA/NDUFA2/NDUFAF1/COX4I1/NDUFB10/UQCR11/UQCRC2/ALDH2/HSD17B6/DMGDH/NDUFV3/ISCU/COQ9/MAOB/AKR7A2/ND6/ME1/CYB5A/NDUFB7/NDUFS4/NDUFS7/COX7A1/ETFDH/PINK1",72
"GO:0014808","release of sequestered calcium ion into cytosol by sarcoplasmic reticulum","21/3766","25/12095",6.8413325532543e-08,1.30190558488429e-05,1.17694924591599e-05,"NOL3/CACNA1C/RYR1/SLC8A1/CLIC2/PDE4D/CASQ1/HRC/CAMK2D/TMEM38A/RYR2/PRKACA/RYR3/AKAP6/ANK2/DMD/PLN/CASQ2/ATP1A2/GSTM2/CALM1",21
"GO:0072329","monocarboxylic acid catabolic process","60/3766","107/12095",7.2385260327685e-08,1.33305629422824e-05,1.20511012355396e-05,"CYP4F2/ABCD3/FAH/LPIN1/SESN2/ABCD4/ECHS1/LEP/SLC27A4/PPARA/AKT1/AKR1A1/DCXR/PCK2/ETFB/AKT2/ETFA/ABCD2/ACOXL/PPARD/CYP4F12/HACL1/ACOT8/ECH1/IDS/HSD17B4/GCDH/CNR1/PHYH/AIG1/CRAT/CROT/ACOX1/CPT2/ACADS/SULT2A1/AUH/PCCA/SCP2/ECHDC2/MCEE/PLIN5/CRYL1/ADIPOQ/ILVBL/MLYCD/LDHD/ACADVL/ACOX2/ACAT1/HADHA/ACACB/ACADL/ACAA1/BDH2/ACADM/ACOX3/HADH/ETFDH/HADHB",60
"GO:0015986","proton motive force-driven ATP synthesis","30/3766","42/12095",9.0343281120072e-08,1.61178059973279e-05,1.45708258990695e-05,"NDUFS2/NDUFS5/NDUFB3/NDUFB5/NDUFB2/NDUFB6/NDUFA8/NDUFA3/NDUFA10/NDUFA5/SDHB/SDHD/NDUFV1/NDUFB11/SDHC/NDUFB1/NDUFS3/NDUFA11/NDUFS1/NDUFB8/NDUFA6/NDUFA1/NDUFC1/NDUFA2/NDUFB10/NDUFV3/ND6/NDUFB7/NDUFS4/NDUFS7",30
"GO:0090257","regulation of muscle system process","93/3766","188/12095",9.87246837056356e-08,1.7079370281075e-05,1.54400996557809e-05,"RANGRF/CACNA1C/LMNA/MYL5/RGS4/IGF1/DSC2/ZDHHC21/ADRA1B/PLCE1/SOD1/PRKD1/CHRNB4/SLC8A1/SMAD4/CLIC2/JARID2/TBXA2R/PDE4D/SLC9A1/PPARA/HCN4/FBXO32/SMAD7/MEF2A/IL6ST/GATA5/PRKG1/CHRM3/ACE2/CASQ1/NR4A1/HDAC4/HRC/KCNA1/ATP2B4/PDE5A/HAND2/ANXA6/RHOA/CAMK2D/TMEM38A/IGFBP5/SETD3/EHD3/ADA/CTNNA3/FGF13/DAPK3/BECN1/SRF/RYR2/CHRM2/CAMK2G/PPP1R12B/PDE9A/C12orf57/SLC8A3/EDN2/NR4A3/TACR2/TNFRSF1A/PRKACA/ABAT/CAV1/ABCC8/MYL3/P2RX1/AKAP6/ANK2/TNNT3/DMD/CAMK2B/DMPK/CHGA/TACR1/MYOCD/CNN1/TPM1/PLN/ADRA1A/NOS1/MYL9/GHRL/KIT/CASQ2/SGCA/ATP1A2/RGS2/GSTM2/CALM1/PI16/ADRB2",93
