"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"HALLMARK_APICAL_JUNCTION",0.463203463203463,0.564882272199345,0.0875697115548511,-0.196943912124392,-0.995332029879829,178,"CADM3;HADH;CADM2;CLDN5;NEGR1;MYL9;TMEM8B;GAMT;ACTG2;GNAI1;CNTN1;PARD6G;BAIAP2;JAM3;RRAS;CRAT;RSU1;ARPC2;ACTN2;NRTN"
"HALLMARK_KRAS_SIGNALING_UP",0.485981308411215,0.578549176680018,0.0770736734944102,0.196597761540363,0.990804387905368,184,"INHBA;SOX9;MMP11;LIF;ETV4;EPHB2;SPP1;AVL9;PLAU;HKDC1;CSF2;ADAM8;MMP9;MMP10;ADAM17;ADAMDEC1;ITGA2;CXCL10;CBX8;USH1C"
"HALLMARK_COMPLEMENT",0.532710280373832,0.619430558574223,0.0723570851036907,0.193202363720269,0.973692417593628,184,"PLA2G7;OLR1;CXCL1;HNF4A;TIMP1;MMP13;C2;VCPIP1;SERPINE1;MMP8;LYN;USP14;MMP12;SH2B3;PDGFB;PLAUR;GMFB;PDP1;MMP14;F5"
"HALLMARK_NOTCH_SIGNALING",0.561866125760649,0.638484233818919,0.0738052724171275,0.266909053630599,0.933164306381019,30,"WNT2;KAT2A;NOTCH3;HEYL;LFNG;NOTCH1;WNT5A;CCND1;TCF7L2;MAML2;DTX2;PSEN2;JAG1"
"HALLMARK_APOPTOSIS",0.60125260960334,0.642074782827647,0.0718276293603809,-0.192756904322612,-0.945714430860456,153,"GPX3;GSN;BTG2;IGFBP6;BCL2L2;GADD45B;CDKN1A;ADD1;TXNIP;JUN;RHOB;DCN;PDCD4;CASP9;TGFBR3;EMP1;CLU;VDAC2;RETSAT;CAV1"
"HALLMARK_HEDGEHOG_SIGNALING",0.580321285140562,0.642074782827647,0.0716527366829457,0.257827014778515,0.928040331865181,33,"THY1;NF1;CDK6;CELSR1;VEGFA;NRCAM;NRP1;HEY1;DPYSL2;SHH;MYH9;GLI1"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.603550295857988,0.642074782827647,0.0687943095604775,0.242595362074084,0.924088037232228,40,"KAT2A;SKP2;LEF1;ADAM17;JAG2;HDAC2;NOTCH4;NOTCH1;NCOR2;HEY1;TCF7;RBPJ;CTNNB1;CSNK1E;AXIN1;MAML1;NCSTN;DKK1;TP53"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.782608695652174,0.815217391304348,0.0564118388217596,-0.188637906195885,-0.867851653574117,97,"CAB39L;MKNK2;CDKN1A;PIN1;MAPK10;RAF1;ECSIT;PRKAA2;DUSP3;TNFRSF1A;PRKCB;ADCY2;PDK1;UBE2D3;TIAM1;CAB39;PLA2G12A;TSC2;RIT1;AP2M1"
"HALLMARK_TGF_BETA_SIGNALING",0.881656804733728,0.899649800748702,0.0508054139066364,0.192746059661345,0.785819306283483,53,"TGIF1;SLC20A1;PMEPA1;SERPINE1;SKIL;SMAD6;ARID4B;TRIM33;SPTBN1;NCOR2;MAP3K7;CDH1;FNTA;HDAC1;FKBP1A;CTNNB1;SMURF1;ENG;ACVR1;TGFBR1"
"HALLMARK_PROTEIN_SECRETION",0.993975903614458,0.993975903614458,0.0461379160269737,-0.142296783071418,-0.64944684805688,93,"STX12;SH3GL2;NAPA;SNX2;BNIP3;VAMP3;AP3S1;DST;SEC31A;RAB5A;TSG101;COPE;VAMP4;RER1;AP2M1;SSPN;VPS4B;VPS45;SGMS1;SOD1"
