"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016072","rRNA metabolic process","119/3480","203/12095",4.01138329413121e-19,2.09102470986803e-16,1.91241259056093e-16,"DKC1/POLR1B/DDX21/GTPBP4/UTP20/PDCD11/HEATR1/DCAF13/WDR75/NOP58/RRP12/PRKDC/BMS1/NAT10/DDX18/UTP6/DDX10/BRIX1/DHX37/TCOF1/BYSL/NOL8/ESF1/UTP15/UTP18/NOLC1/XRN2/RPP25/NOL6/LYAR/UTP14A/NOL11/RRP15/ERI1/NOL10/WDR12/NCL/WDR3/WDR36/RRP1B/MAK16/DDX27/MRTO4/NVL/RPP40/DDX52/TFB2M/DROSHA/EXOSC2/FDXACB1/RRP9/UTP23/MRM1/SUV39H1/DDX56/MPHOSPH10/WDR46/NOP2/GTF3C4/SRFBP1/RIOK1/RPF2/DIS3/ZNHIT6/RRS1/GAR1/EXOSC9/NSUN5/GTF3C3/GTF3C2/SHQ1/EXOSC8/KRI1/TAF1B/NOC4L/EBNA1BP2/USP36/RRP1/NOP14/SMARCA4/PES1/PA2G4/FTSJ3/NPM3/EXOSC5/EMG1/ERN2/PELP1/EIF4A3/GTF3A/PWP1/TSR1/LAS1L/WBP11/EXOSC10/RPUSD1/DDX54/DDX51/NSUN4/EXOSC3/ZCCHC4/XRN1/POP5/PPAN/MPHOSPH6/IMP4/RCL1/RPUSD4/ERI2/ZCCHC7/TFB1M/ERCC2/SPIN1/NOL9/RRP36/FBL/WDR74/KRR1/EXOSC4",119
"GO:0098813","nuclear chromosome segregation","133/3480","238/12095",1.01845109695118e-18,4.8664988249317e-16,4.45080996930768e-16,"KIF14/ECT2/CENPF/ASPM/KIF23/TPX2/BUB1/BUB1B/NUF2/NEK2/KIF18A/CDK1/TOP2A/ZWILCH/KIF4A/DLGAP5/TRIP13/KIF11/NDC80/CENPE/MYBL2/KNTC1/CENPI/TTK/UBE2C/FANCD2/CDCA5/BRIP1/NCAPG/NCAPH/CENPK/RCC2/SPAG5/KIF2C/GEN1/CDCA8/SPC25/PLK1/MAD2L1/CCNB2/CDC6/AURKB/AURKA/ZWINT/EML4/BIRC5/MAPK15/DCAF13/CCNB1/NCAPG2/CDC20/PRC1/TACC3/MSH5/SMC2/CDT1/CHEK2/SMC4/NCAPD3/DSN1/FBXO5/NCAPD2/HNRNPU/PTTG1/ACTL6A/SPC24/MLH3/RACGAP1/ANAPC1/NUP62/SEH1L/RAD21/BUB3/CENPQ/BAZ1B/TPR/CCNE1/KIF22/CCNE2/SMC3/PSRC1/ESPL1/SMARCC1/INCENP/SMC1A/XRCC3/SPICE1/NEK6/DPF1/SMARCD1/CDC27/KPNB1/ZNF207/CEP192/PSMC3IP/EHMT2/SMARCA5/PIBF1/RRS1/KIF3B/KIF2A/KIFC2/ZW10/RAN/ACTR2/TTL/MSH4/CHMP4C/SPDYA/SMARCA4/CEP97/PCID2/HORMAD1/ANAPC5/MAPRE1/MAD1L1/RB1/BCCIP/AKAP8/TEX11/STAG2/INO80/NIPBL/SMARCE1/PINX1/TUBG1/ANAPC4/CDC23/STAG3/LATS1/AURKC/CDC16/MAD2L2",133
"GO:0006310","DNA recombination","131/3480","235/12095",2.47112731283824e-18,1.08995723167804e-15,9.9685475891175e-16,"EXO1/EME1/BRCA2/XRCC2/TOP2A/ATAD5/RAD51AP1/TRIP13/POLQ/RAD54B/FANCD2/UHRF1/BLM/BRIP1/CDC7/FANCB/CHEK1/TIMELESS/GEN1/RECQL4/CDC45/RAD51/HMGB3/KPNA2/GINS4/MSH2/RAD54L/TOPBP1/RFWD3/BRCA1/HSPD1/PRKDC/MSH5/MCM4/MCM8/FIGNL1/FEN1/PALB2/MCM3/HELB/RUVBL1/PIF1/TSN/FOXP3/ACTL6A/MLH3/MCM7/MCM2/MCM6/SMC6/BARD1/FANCM/LEF1/ACTR5/RAD21/TCF3/PSMD14/THOC1/ZRANB3/TNFSF4/FUS/GINS2/HUS1/NBN/TFRC/PARP1/RMI1/SFPQ/RBBP8/TRRAP/XRCC3/PPP4R2/PAXIP1/NONO/DCLRE1C/RTEL1/MSH6/PSMC3IP/KDM1A/LIG3/SUPV3L1/MCM5/YEATS4/EP400/WRN/PMS2/SMARCAD1/ACTR2/BATF/BCL11B/MSH4/KIN/CHD4/TOP3A/HMGB2/INO80D/MORF4L2/SLX4/THAP9/RPA3/TP53BP1/POLB/WRAP53/IL27RA/SLC15A4/HSF2BP/MBTD1/RUVBL2/TEX11/RNF168/INO80/POGZ/NIPBL/XRCC5/APEX2/UBQLN4/UNG/EXOSC3/XRCC4/SMC5/RECQL/RNF138/NUCKS1/ERCC2/BRD8/CLCF1/NFRKB/MCM9/MAD2L2/KDM4D/PGBD5",131
"GO:0000280","nuclear division","167/3480","325/12095",3.2494454620165e-18,1.33088001994304e-15,1.217198292614e-15,"KIF14/CENPF/ASPM/KIF23/TPX2/MKI67/BUB1/ANLN/BUB1B/MTBP/NUF2/NEK2/KIF18A/CDK1/EME1/BRCA2/TOP2A/ZWILCH/RAD51AP1/KIF4A/DLGAP5/TRIP13/KIF11/NDC80/CDCA2/CENPE/MYBL2/KNTC1/CENPI/TTK/RAD54B/UBE2C/FANCD2/CDCA5/HOXA13/BRIP1/PKMYT1/NCAPG/NCAPH/CENPK/SPAG5/CHEK1/KIF2C/LIF/GEN1/CDCA8/KIF20B/FANCA/RAD51/SPC25/PLK1/MAD2L1/CCNB2/AURKB/AURKA/ZWINT/EML4/CDC25C/MASTL/BIRC5/MAPK15/RAD54L/DCAF13/CCNB1/NCAPG2/CKS2/CDC20/PRC1/MSH5/SMC2/CDT1/FIGNL1/CHEK2/RCC1/SMC4/NCAPD3/DSN1/CDC25B/FBXO5/NCAPD2/HNRNPU/PTTG1/SPC24/MLH3/RACGAP1/PDGFRB/NUP62/SEH1L/FANCM/RAD21/BUB3/BAZ1B/SPAST/TPR/CCNE1/KIF22/CCNE2/SMC3/PSRC1/MSX2/PDGFB/ESPL1/RMI1/INCENP/SMC1A/XRCC3/SPICE1/TDRKH/MOV10L1/GPR3/KPNB1/ZNF207/CEP192/RAD1/PSMC3IP/EHMT2/SMARCA5/PIBF1/RRS1/KIF3B/PHIP/KIF2A/KIFC2/ZW10/RAN/SPHK1/MSX1/ACTR2/MSH4/CHMP4C/SPDYA/CEP97/PCID2/HORMAD1/ANAPC5/NDE1/SLX4/EPS8/MAPRE1/MAD1L1/WNT5A/RB1/BCCIP/CUL7/PPP1R9B/AKAP8/HSF2BP/SYCP2L/TEX11/STAG2/INO80/PSMD13/NIPBL/ORC4/PINX1/REEP4/TUBG1/BCL2L11/IL1A/CDC23/DDX4/INSR/LRP5/STAG3/AURKC/CDC16/MAD2L2",167
"GO:0051321","meiotic cell cycle","113/3480","195/12095",1.07002089680948e-17,4.09033321487036e-15,3.74094323361741e-15,"ASPM/EXO1/NUF2/NEK2/KIF18A/EME1/BRCA2/XRCC2/TOP2A/RAD51AP1/TRIP13/NDC80/TTK/RAD54B/FANCD2/BRIP1/PKMYT1/NCAPH/LIF/FANCA/RAD51/PLK1/CCNB2/AURKA/CDC25C/MASTL/MAPK15/RAD54L/DCAF13/CKS2/CDC20/MSH5/SMC2/FIGNL1/SMC4/NCAPD3/CDC25B/FBXO5/CDC25A/NCAPD2/CDK2/PTTG1/MLH3/NSUN2/PIWIL1/ANAPC1/FANCM/RAD21/BUB3/CCNE1/OSGIN2/CCNE2/PRR19/SMC3/HUS1/NBN/MSX2/ESPL1/RMI1/INCENP/SMC1A/RBBP8/TDRKH/TUBGCP3/MOV10L1/SPATA17/SLC26A8/ZNF318/CDC27/GPR3/PIWIL4/MSH6/RAD1/PSMC3IP/TUBGCP4/EHMT2/ZW10/MSX1/ACTR2/LFNG/MSH4/OVOL1/SPDYA/TOP3A/HORMAD1/ANAPC5/BOLL/SLX4/WNT5A/SMC1B/HSF2BP/CCNB3/SYCP2L/TEX11/STAG2/PSMD13/ORC4/PLD6/RSPH1/MYH9/TUBG1/BCL2L11/ANAPC4/CDC23/DDX4/METTL3/INSR/ATRX/STAG3/AURKC/MNS1/SPIN1/CDC16",113
"GO:0000819","sister chromatid segregation","110/3480","189/12095",1.87123542507271e-17,6.70603995460431e-15,6.1332203208633e-15,"KIF14/CENPF/KIF23/TPX2/BUB1/BUB1B/NUF2/NEK2/KIF18A/CDK1/TOP2A/ZWILCH/KIF4A/DLGAP5/TRIP13/KIF11/NDC80/CENPE/MYBL2/KNTC1/CENPI/TTK/UBE2C/CDCA5/NCAPG/NCAPH/CENPK/SPAG5/KIF2C/GEN1/CDCA8/SPC25/PLK1/MAD2L1/CDC6/AURKB/ZWINT/EML4/BIRC5/MAPK15/CCNB1/NCAPG2/CDC20/PRC1/TACC3/SMC2/CDT1/CHEK2/SMC4/NCAPD3/DSN1/FBXO5/NCAPD2/HNRNPU/ACTL6A/SPC24/RACGAP1/ANAPC1/NUP62/SEH1L/RAD21/BUB3/BAZ1B/TPR/KIF22/SMC3/PSRC1/ESPL1/SMARCC1/INCENP/SMC1A/XRCC3/SPICE1/NEK6/DPF1/SMARCD1/CDC27/KPNB1/ZNF207/CEP192/SMARCA5/PIBF1/RRS1/KIF3B/KIF2A/KIFC2/ZW10/RAN/CHMP4C/SMARCA4/CEP97/PCID2/ANAPC5/MAPRE1/MAD1L1/RB1/BCCIP/AKAP8/STAG2/INO80/NIPBL/SMARCE1/PINX1/TUBG1/ANAPC4/CDC23/LATS1/AURKC/CDC16/MAD2L2",110
"GO:0000070","mitotic sister chromatid segregation","95/3480","156/12095",4.71551430802189e-17,1.59051523777633e-14,1.45465586888948e-14,"KIF14/CENPF/KIF23/TPX2/BUB1/BUB1B/NUF2/NEK2/KIF18A/CDK1/ZWILCH/KIF4A/DLGAP5/TRIP13/KIF11/NDC80/CENPE/MYBL2/KNTC1/CENPI/TTK/UBE2C/CDCA5/NCAPG/NCAPH/CENPK/SPAG5/KIF2C/GEN1/CDCA8/SPC25/PLK1/MAD2L1/AURKB/ZWINT/EML4/BIRC5/CCNB1/NCAPG2/CDC20/PRC1/SMC2/CDT1/CHEK2/SMC4/NCAPD3/DSN1/FBXO5/NCAPD2/HNRNPU/SPC24/RACGAP1/NUP62/SEH1L/RAD21/BUB3/BAZ1B/TPR/KIF22/SMC3/PSRC1/ESPL1/INCENP/SMC1A/XRCC3/SPICE1/KPNB1/ZNF207/CEP192/SMARCA5/PIBF1/RRS1/KIF3B/KIF2A/KIFC2/ZW10/RAN/CHMP4C/CEP97/PCID2/ANAPC5/MAPRE1/MAD1L1/RB1/BCCIP/AKAP8/STAG2/INO80/NIPBL/PINX1/TUBG1/CDC23/AURKC/CDC16/MAD2L2",95
"GO:0033044","regulation of chromosome organization","117/3480","209/12095",1.06463926221957e-16,3.39146751642611e-14,3.10177356981163e-14,"CENPF/BUB1/BUB1B/NUF2/NEK2/CDK1/TOP2A/ZWILCH/DLGAP5/TRIP13/NDC80/CENPE/KNTC1/TTK/UBE2C/NCAPG/NCAPH/DKC1/GEN1/CDCA8/SPC25/PLK1/MAD2L1/CDC6/AURKB/ZWINT/ATR/BIRC5/MAPK15/CCNB1/NCAPG2/CDC20/TACC3/NAT10/SMC2/CCT6A/SMC4/NCAPD3/FEN1/FBXO5/RUVBL1/NCAPD2/HNRNPA2B1/CDK2/PIF1/HNRNPU/ACTL6A/SPC24/HDAC8/ANAPC1/MORC2/SMC6/CCT2/ACTR5/RAD21/BUB3/BAZ1B/TPR/GNL3L/DCP2/NBN/GNL3/ESPL1/PARP1/CCT5/SMARCC1/INCENP/XRCC3/CCT3/NEK6/SETDB1/DPF1/SMARCD1/CDC27/RTEL1/ZNF207/PPHLN1/MAPKAPK5/SMARCA5/DHX36/NAA10/ZW10/SMG5/PARN/SMARCA4/PCID2/ANAPC5/CCT4/INO80D/SLX4/CCT8/CTCF/TRIM28/MAD1L1/RB1/TNKS/POT1/EXOSC10/RUVBL2/INO80/SMARCE1/XRCC5/PINX1/CTNNB1/SRC/HNRNPA1/SMC5/ANAPC4/CDC23/XRN1/ATRX/NFRKB/HNRNPD/CDC16/USP7/MAD2L2/ATF7IP",117
"GO:0048285","organelle fission","176/3480","362/12095",4.75206279664407e-16,1.43412253031353e-13,1.31162198630918e-13,"KIF14/CENPF/ASPM/KIF23/TPX2/MKI67/BUB1/ANLN/BUB1B/MTBP/NUF2/NEK2/KIF18A/CDK1/EME1/BRCA2/TOP2A/ZWILCH/RAD51AP1/KIF4A/DLGAP5/TRIP13/KIF11/NDC80/CDCA2/CENPE/MYBL2/KNTC1/CENPI/TTK/RAD54B/UBE2C/FANCD2/CDCA5/HOXA13/BRIP1/PKMYT1/NCAPG/NCAPH/CENPK/SPAG5/CHEK1/KIF2C/LIF/GEN1/CDCA8/KIF20B/FANCA/RAD51/SPC25/PLK1/MAD2L1/CCNB2/AURKB/AURKA/ZWINT/EML4/CDC25C/MASTL/BIRC5/MAPK15/RAD54L/DCAF13/CCNB1/NCAPG2/CKS2/CDC20/PRC1/MSH5/SMC2/CDT1/FIGNL1/CHEK2/RCC1/SMC4/NCAPD3/DSN1/CDC25B/FBXO5/NCAPD2/HNRNPU/PTTG1/SPC24/MLH3/RACGAP1/PDGFRB/NUP62/SEH1L/FANCM/RAD21/BUB3/BAZ1B/SPAST/TPR/CCNE1/KIF22/CCNE2/SMC3/PSRC1/MYO19/MSX2/PDGFB/ESPL1/PGAM5/RMI1/INCENP/SMC1A/XRCC3/SPICE1/TDRKH/MOV10L1/GPR3/KPNB1/ZNF207/CEP192/STAT2/RAD1/PSMC3IP/EHMT2/SMARCA5/PIBF1/RRS1/KIF3B/PHIP/KIF2A/KIFC2/ZW10/RAN/SPHK1/MSX1/ACTR2/DDHD1/MSH4/CHMP4C/SPDYA/CEP97/PCID2/HORMAD1/ANAPC5/MTFR1/NDE1/SLX4/EPS8/MAPRE1/MAD1L1/WNT5A/RB1/BCCIP/CUL7/PPP1R9B/AKAP8/HSF2BP/SYCP2L/TEX11/DNM1L/STAG2/INO80/PSMD13/NIPBL/ORC4/PINX1/REEP4/TUBG1/BCL2L11/IL1A/KDR/CDC23/C11orf65/DDX4/INSR/LRP5/STAG3/AURKC/GDAP1/CDC16/MAD2L2",176
"GO:0006403","RNA localization","94/3480","162/12095",5.37703678592262e-15,1.54159644652402e-12,1.40991564565613e-12,"DKC1/XPO1/PNPT1/ATR/CKAP5/NUP107/NOP58/XPO5/CCT6A/IGF2BP2/BICD1/SRSF1/NUP160/NCBP2/THOC2/RUVBL1/NUP155/HNRNPA2B1/IGF2BP3/NUP43/XPOT/HNRNPU/NOL6/CPSF6/NSUN2/DHX9/NUP62/SSB/CCT2/SEH1L/RAE1/TPR/THOC1/AHCTF1/LRPPRC/DCP2/NUP37/IGF2BP1/SMG7/CCT5/ZC3H3/IWS1/CCT3/NUP133/UPF3B/NCBP1/NUP98/KPNB1/MAGOHB/NXT2/NUP35/NUP153/ZNHIT6/DHX36/SLBP/ATXN2/SHQ1/RAN/SMG5/NUP93/UPF2/PARN/SARNP/PCID2/KHDRBS1/CCT4/FMR1/CCT8/STAU1/THOC6/WRAP53/EIF4A3/NUP50/RANBP17/TNKS/EXOSC10/RUVBL2/RANBP2/MEX3D/GLE1/MAGOH/PRPF6/NUP214/HNRNPA1/SRSF7/HHEX/AGFG1/A1CF/NUTF2/KHSRP/POM121/NXT1/FBL/NXF3",94
"GO:0044770","cell cycle phase transition","210/3480","463/12095",8.46731230707597e-15,2.3119794651797e-12,2.11449373001767e-12,"KIF14/INHBA/CLSPN/STIL/CENPF/IQGAP3/BUB1/E2F3/ANLN/BUB1B/MTBP/NUF2/DTL/CDK1/EME1/BRCA2/ATAD5/ZWILCH/DLGAP5/TRIP13/MELK/NDC80/GTSE1/CENPE/KNTC1/TTK/E2F7/DBF4/UBE2C/FOXM1/FANCD2/CDCA5/BLM/BRIP1/PKMYT1/CDC7/RCC2/EZH2/CHEK1/TIMELESS/GEN1/CDCA8/CDC45/RAD51/E2F1/SPC25/PLK1/MAD2L1/CCNB2/CCNF/CDC6/AURKB/AURKA/ZWINT/RRM2/CDC25C/ATR/MASTL/ORC1/BIRC5/RBL1/MSH2/MAPK15/CASP2/CCNB1/TOPBP1/RFWD3/CKS2/BRCA1/CDC20/CCNA2/BID/TACC3/PRKDC/CDKN3/DBF4B/CCNJ/CDT1/CHEK2/DONSON/RCC1/SASS6/CDC25B/TTI1/FBXO5/CDC25A/DTX3L/INTS7/CDK2/TFAP4/SKP2/TIPIN/ACTL6A/SPC24/TAF2/NSUN2/ANAPC1/POLE/BARD1/TERT/RAD21/ADAM17/BUB3/SPAST/TPR/E2F6/THOC1/CCNE1/CDK5RAP3/CCNE2/HUS1/NBN/CPSF3/CENPJ/WDR76/USH1C/ESPL1/SMARCC1/INCENP/RBBP8/XRCC3/PAXIP1/CDK6/MDC1/NEK6/DPF1/TFDP1/SMARCD1/CDC27/ZNF207/PARP9/E2F2/CUL4A/RAD1/RRM2B/BRD4/CRLF3/PSME3/BCAT1/CCNO/METTL13/ZW10/PTPN11/CDKN2A/ETAA1/MDM2/TRIAP1/OVOL1/CHMP4C/SPDYA/PPME1/SMARCA4/NPAT/MBTPS2/PCID2/HORMAD1/ANAPC5/PHF8/KHDRBS1/EPS8/TAF1/ITGB1/MAD1L1/TP53BP1/SIX3/MIIP/PTPN6/CDC5L/CDK16/RB1/DYRK3/TAOK1/PPP1R9B/NAE1/AKAP8/ATRIP/CCND1/CCNB3/RNASEH2B/TELO2/USP37/INO80/ANKRD17/SMARCE1/PINX1/GLI1/NEK11/RAD9A/SMC5/TM4SF5/ANAPC4/CCDC57/CUL2/CDC23/PRPF19/BRCC3/RRM1/CDK10/TIPRL/CDK4/LATS1/PPP3CA/ACVR1/GSPT1/ERCC2/DACT1/CDC16/MAD2L2/SLFN11/ERCC3",210
"GO:0000075","cell cycle checkpoint signaling","92/3480","159/12095",1.33101819601404e-14,3.3251009643646e-12,3.04107594670101e-12,"CLSPN/CENPF/BUB1/BUB1B/NUF2/DTL/CDK1/EME1/BRCA2/ZWILCH/TRIP13/NDC80/GTSE1/KNTC1/TTK/FANCD2/BLM/BRIP1/CHEK1/TIMELESS/GEN1/CDCA8/CDC45/RAD51/E2F1/SPC25/PLK1/MAD2L1/CDC6/AURKB/ZWINT/ATR/ORC1/BIRC5/MSH2/CASP2/CCNB1/TOPBP1/RFWD3/BRCA1/CDC20/PRKDC/CDT1/CHEK2/DONSON/TTI1/DTX3L/INTS7/CDK2/TIPIN/SPC24/NSUN2/BARD1/BUB3/TPR/THOC1/CDK5RAP3/HUS1/NBN/WDR76/INCENP/RBBP8/XRCC3/MDC1/ZNF207/PARP9/CUL4A/RAD1/ZW10/PTPN11/ETAA1/MDM2/TRIAP1/CHMP4C/MBTPS2/PCID2/HORMAD1/MAD1L1/TP53BP1/CDC5L/TAOK1/NAE1/ATRIP/CCND1/RNASEH2B/TELO2/NEK11/RAD9A/PRPF19/BRCC3/TIPRL/MAD2L2",92
"GO:0051052","regulation of DNA metabolic process","190/3480","410/12095",1.33375169480966e-14,3.3251009643646e-12,3.04107594670101e-12,"NEK2/CDK1/ATAD5/RAD51AP1/POLQ/DSCC1/E2F7/DBF4/FOXM1/BLM/CDC7/PRIM2/RFC3/FANCB/CHEK1/TIMELESS/DKC1/RAD51/CDC6/AURKB/NOX4/GTPBP4/ATR/KPNA2/MSH2/MAPK15/RFC4/BRCA1/POLG2/CCNA2/DNAJC2/PRKDC/KAT2A/MCM4/NAT10/CHTF18/DBF4B/CDT1/FIGNL1/CCT6A/FGFR4/HSP90AA1/FBXO5/E2F8/MCM3/HELB/RUVBL1/PCNA/HNRNPA2B1/HSP90AB1/CDK2/PIF1/HMGA2/TIPIN/FOXP3/HNRNPU/ACTL6A/HDAC8/TAF4/TAF2/MCM7/MCM2/DHX9/PDGFRB/MCM6/SMC6/CCT2/BARD1/ACTR5/SF3B3/PRKCG/THOC1/ZRANB3/TNFSF4/GNL3L/FUS/SMC3/DCP2/NVL/NBN/GNL3/CBX8/PDGFB/USP1/UCN/TFRC/PARP1/ESCO1/CCT5/SMARCC1/RFC5/TRRAP/WT1/PPP4R2/PAXIP1/BAZ1A/CCT3/TAF5/DPF1/TFDP1/SMARCD1/GMNN/RTEL1/ANKRD1/DEK/MSH6/GRHL2/CUL4A/MAPKAPK5/ORC5/KDM1A/EHMT2/SMARCA5/APAF1/LIG3/DHX36/TTF1/DFFB/MCM5/YEATS4/EP400/POLE3/WRN/MEN1/PMS2/SMG5/SMARCAD1/METTL4/ACTR2/PARN/PDS5A/SMARCA4/OTUD4/TADA1/CCT4/INO80D/MORF4L2/RFC2/ORC3/SLX4/CCT8/TRIM28/TP53BP1/WRAP53/POLH/IL27RA/TAF5L/WRNIP1/SLC15A4/TNKS/POT1/CHRAC1/SUPT7L/ATRIP/BAX/EYA3/EXOSC10/MBTD1/RUVBL2/RNF168/USP37/INO80/ANKRD17/SMARCE1/XRCC5/PINX1/CTNNB1/SRC/HNRNPA1/GLI1/UBQLN4/EXOSC3/SMC5/XRN1/BRCC3/A1CF/GATA3/CCDC88A/ATRX/NUCKS1/USP9X/ERCC2/BRD8/CLCF1/NFRKB/HNRNPD/USP7/MAD2L2/KDM4D/SLFN11",190
"GO:0051983","regulation of chromosome segregation","72/3480","114/12095",2.02702467225308e-14,4.84289977945799e-12,4.42922671805477e-12,"CENPF/MKI67/BUB1/BUB1B/NUF2/CDK1/ZWILCH/DLGAP5/TRIP13/NDC80/CDCA2/CENPE/KNTC1/TTK/UBE2C/NCAPG/NCAPH/RCC2/KIF2C/GEN1/CDCA8/SPC25/PLK1/MAD2L1/CDC6/AURKB/ZWINT/BIRC5/MAPK15/CCNB1/NCAPG2/CDC20/TACC3/SMC2/SMC4/NCAPD3/FBXO5/NCAPD2/HNRNPU/ACTL6A/SPC24/ANAPC1/SMC6/RAD21/BUB3/RAD18/TPR/ESPL1/SMARCC1/INCENP/XRCC3/NEK6/DPF1/SMARCD1/CDC27/ZNF207/PUM1/CSNK2A1/PLSCR1/ZW10/SMARCA4/PCID2/HORMAD1/ANAPC5/MAD1L1/RB1/SMARCE1/SMC5/ANAPC4/CDC23/CDC16/MAD2L2",72
"GO:0071103","DNA conformation change","55/3480","78/12095",2.38762988011593e-14,5.47626789303389e-12,5.00849350010002e-12,"TOP2A/POLQ/DSCC1/GINS1/RAD54B/BLM/BRIP1/RFC3/RECQL4/CDC45/RAD51/HMGB3/GINS4/RFC4/MCM4/MCM8/CHTF18/MCM3/HELB/RUVBL1/HNRNPA2B1/PIF1/TOP1MT/MCM7/MCM2/DHX9/MCM6/FANCM/G3BP1/ZRANB3/GINS2/NBN/HMGA1/TOP1/RFC5/ASCC3/RTEL1/DHX36/SUPV3L1/MCM5/WRN/GINS3/CHD1L/TOP3A/HMGB2/RFC2/WRNIP1/POT1/RUVBL2/XRCC5/RECQL/HHEX/ERCC2/MCM9/ERCC3",55
"GO:0140014","mitotic nuclear division","119/3480","228/12095",5.76258444745896e-14,1.27087150852806e-11,1.16231561608261e-11,"KIF14/CENPF/KIF23/TPX2/MKI67/BUB1/ANLN/BUB1B/MTBP/NUF2/NEK2/KIF18A/CDK1/ZWILCH/KIF4A/DLGAP5/TRIP13/KIF11/NDC80/CDCA2/CENPE/MYBL2/KNTC1/CENPI/TTK/UBE2C/CDCA5/HOXA13/PKMYT1/NCAPG/NCAPH/CENPK/SPAG5/CHEK1/KIF2C/GEN1/CDCA8/KIF20B/SPC25/PLK1/MAD2L1/AURKB/AURKA/ZWINT/EML4/CDC25C/BIRC5/CCNB1/NCAPG2/CDC20/PRC1/SMC2/CDT1/CHEK2/RCC1/SMC4/NCAPD3/DSN1/FBXO5/NCAPD2/HNRNPU/SPC24/RACGAP1/PDGFRB/NUP62/SEH1L/RAD21/BUB3/BAZ1B/SPAST/TPR/KIF22/SMC3/PSRC1/PDGFB/ESPL1/INCENP/SMC1A/XRCC3/SPICE1/KPNB1/ZNF207/CEP192/SMARCA5/PIBF1/RRS1/KIF3B/PHIP/KIF2A/KIFC2/ZW10/RAN/SPHK1/CHMP4C/CEP97/PCID2/ANAPC5/NDE1/EPS8/MAPRE1/MAD1L1/RB1/BCCIP/CUL7/PPP1R9B/AKAP8/STAG2/INO80/NIPBL/PINX1/REEP4/TUBG1/IL1A/CDC23/INSR/LRP5/AURKC/CDC16/MAD2L2",119
"GO:0006270","DNA replication initiation","30/3480","33/12095",1.11002945696816e-13,2.35737366898348e-11,2.15601043064926e-11,"MCM10/PRIM2/ORC6/CDC45/CDC6/ORC1/TOPBP1/MCM4/CDT1/MCM3/NOC3L/CDK2/POLA1/MCM7/MCM2/MCM6/ORC2/CCNE1/CCNE2/NBN/PRIM1/POLA2/GMNN/ORC5/MCM5/GINS3/ORC3/WRNIP1/ORC4/LRWD1",30
"GO:0032392","DNA geometric change","51/3480","72/12095",1.57775031983902e-13,3.23100726212747e-11,2.95501958399924e-11,"TOP2A/POLQ/DSCC1/GINS1/RAD54B/BLM/BRIP1/RFC3/RECQL4/CDC45/RAD51/HMGB3/GINS4/RFC4/MCM4/MCM8/CHTF18/MCM3/HELB/RUVBL1/HNRNPA2B1/PIF1/MCM7/MCM2/DHX9/MCM6/FANCM/G3BP1/ZRANB3/GINS2/NBN/HMGA1/RFC5/ASCC3/RTEL1/DHX36/SUPV3L1/MCM5/WRN/GINS3/CHD1L/HMGB2/RFC2/WRNIP1/POT1/RUVBL2/XRCC5/RECQL/ERCC2/MCM9/ERCC3",51
"GO:0010948","negative regulation of cell cycle process","123/3480","244/12095",5.56144398919017e-13,1.09963171841436e-10,1.0057028658492e-10,"INHBA/CLSPN/CENPF/BUB1/BUB1B/MTBP/NUF2/NEK2/DTL/CDK1/EME1/BRCA2/ZWILCH/TRIP13/NDC80/GTSE1/KNTC1/TTK/E2F7/FANCD2/BLM/BRIP1/PKMYT1/EZH2/CHEK1/TIMELESS/LIF/GEN1/CDCA8/CDC45/RAD51/E2F1/SPC25/PLK1/MAD2L1/CCNF/CDC6/AURKB/ZWINT/ATR/ORC1/BIRC5/RBL1/MSH2/CASP2/CCNB1/TOPBP1/RFWD3/BRCA1/CDC20/PRKDC/KAT2A/CDT1/CHEK2/DONSON/TTI1/FBXO5/E2F8/DTX3L/INTS7/CDK2/TIPIN/SPC24/NSUN2/BARD1/RAD21/BUB3/BAZ1B/TPR/THOC1/CDK5RAP3/HUS1/NBN/WDR76/ESPL1/INCENP/RBBP8/XRCC3/MDC1/TRIM37/ZNF207/PARP9/CUL4A/RAD1/SMARCA5/CRLF3/NAA10/TMEM67/METTL13/ZW10/RBM14/PTPN11/ETAA1/MDM2/TRIAP1/OVOL1/CHMP4C/MBTPS2/PCID2/HORMAD1/MAD1L1/TP53BP1/MIIP/CDC5L/RB1/TNKS/TAOK1/NAE1/ATRIP/CCND1/RNASEH2B/TELO2/PINX1/NEK11/RAD9A/PRPF19/BRCC3/ATRX/TIPRL/ACVR1/DACT1/MAD2L2/SLFN11",123
