"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Palbociclib Down","60/246",2.0785141843713e-76,1.98269468047178e-72,0,0,70.4802867383513,12282.2340424589,"ARHGAP11A;TOP2A;DSCC1;HJURP;KIF14;BUB1B;MCM10;KIF11;MKI67;FOXM1;KIF15;EXO1;CHEK1;NEK2;KNTC1;MYBL2;GTSE1;CEP55;DLGAP5;HELLS;RFC3;KIF23;ASPM;MELK;DBF4;TIMELESS;DEPDC1;KIF20A;DTL;PRIM2;BLM;TROAP;NCAPG;TTK;HMMR;PKMYT1;CENPA;NCAPH;RAD54B;RAD51AP1;BRIP1;ECT2;BUB1;FANCI;GINS1;STIL;SPAG5;UBE2C;ATAD2;CDC7;SHCBP1;NDC80;TPX2;CENPE;KIF18A;CENPF;KIF4A;CDK1;TRIP13;EZH2"
"R-547 Down","51/244",1.4759418405882e-60,7.03950460868543e-57,0,0,52.4680483592401,7228.30314237951,"TOP2A;ZWILCH;DSCC1;HJURP;KIF14;BUB1B;MCM10;KIF11;MKI67;FOXM1;KIF15;EXO1;CHEK1;NEK2;GTSE1;CEP55;DLGAP5;RFC3;KIF23;ASPM;MELK;DBF4;DEPDC1;KIF20A;DTL;BLM;TROAP;NCAPG;TTK;HMMR;CENPA;NCAPH;RAD51AP1;BRIP1;ECT2;BUB1;FANCI;GINS1;STIL;SPAG5;UBE2C;ATAD2;SHCBP1;NDC80;TPX2;CENPE;KIF18A;CENPF;KIF4A;CDK1;EZH2"
"SAR405838 Down","51/248",3.65811365701963e-60,1.16315820581034e-56,0,0,51.3922473465621,7033.44830524166,"TOP2A;DSCC1;HJURP;KIF14;MCM10;KIF11;MKI67;FOXM1;KIF15;EXO1;NEK2;MYBL2;GTSE1;CEP55;DLGAP5;HELLS;RFC3;KIF23;ASPM;MELK;DBF4;TIMELESS;DEPDC1;KIF20A;DTL;TROAP;NCAPG;TTK;HMMR;CENPA;NCAPH;RAD51AP1;ORC6;ECT2;BUB1;FANCI;GINS1;SPAG5;UBE2C;ATAD2;CDC7;SHCBP1;NDC80;TPX2;CENPE;KIF18A;CENPF;KIF4A;CDK1;TRIP13;EZH2"
"AMG-232 Down","50/249",2.30837247599132e-58,5.50489126212029e-55,0,0,49.3743718592965,6552.64040055961,"TOP2A;ZWILCH;DSCC1;HJURP;KIF14;MCM10;KIF11;MKI67;FOXM1;KIF15;EXO1;CHEK1;NEK2;MYBL2;GTSE1;CEP55;DLGAP5;HELLS;RFC3;KIF23;ASPM;MELK;TIMELESS;DEPDC1;KIF20A;DTL;NCAPG;TTK;HMMR;NCAPH;RAD51AP1;ORC6;ECT2;BUB1;FANCI;GINS1;STIL;SPAG5;UBE2C;ATAD2;CDC7;SHCBP1;NDC80;TPX2;CENPE;KIF18A;CENPF;KIF4A;CDK1;EZH2"
"Pyrvinium Down","49/246",5.89573249829592e-57,1.12478784602489e-53,0,0,48.3991053927728,6266.38325382453,"TOP2A;ZWILCH;DSCC1;HJURP;KIF14;MCM10;SNX10;KIF11;MKI67;KIF15;EXO1;NEK2;GTSE1;CEP55;DLGAP5;HELLS;RFC3;KIF23;ASPM;MELK;DBF4;DEPDC1;KIF2C;KIF20A;DTL;PRIM2;TROAP;NCAPG;TTK;HMMR;NCAPH;RAD54B;BRIP1;ORC6;ECT2;BUB1;FANCI;STIL;SPAG5;ATAD2;CDC7;SHCBP1;NDC80;TPX2;CENPE;KIF18A;CENPF;CENPI;KIF4A"
"C646 Down","48/243",1.48555126762171e-55,2.36177892364058e-52,0,0,47.4328808446456,5988.23017255315,"TOP2A;BLM;ZWILCH;DSCC1;HJURP;KIF14;BUB1B;NCAPG;MCM10;HMMR;KIF11;MKI67;FOXM1;CLDN1;CENPA;NCAPH;KIF15;RAD51AP1;ORC6;EXO1;MYBL2;ECT2;GTSE1;BUB1;CEP55;DLGAP5;GINS1;HELLS;POLQ;STIL;RFC3;SPAG5;UBE2C;ATAD2;CDC7;KIF23;SHCBP1;NDC80;TPX2;ASPM;CENPE;CENPF;MELK;KIF4A;CDK1;TRIP13;DTL;EZH2"
"RG-7388 Down","48/246",2.81463703441997e-55,3.83554609590458e-52,0,0,46.7070707070707,5866.75122837165,"TOP2A;ZWILCH;DSCC1;HJURP;KIF14;BUB1B;NCAPG;MCM10;TTK;HMMR;KIF11;MKI67;FOXM1;NCAPH;KIF15;RAD51AP1;ORC6;EXO1;NEK2;MYBL2;ECT2;GTSE1;BUB1;CEP55;DLGAP5;GINS1;POLQ;RFC3;SPAG5;UBE2C;ATAD2;CDC7;KIF23;SHCBP1;NDC80;TPX2;ASPM;CENPE;CENPF;MELK;DBF4;KIF4A;TIMELESS;CDK1;KIF20A;TRIP13;DTL;EZH2"
"MEK-162 Down","46/249",1.05069706762582e-51,1.25282491601034e-48,0,0,42.8079765062524,5024.90241891944,"TOP2A;ZWILCH;DSCC1;HJURP;KIF14;MCM10;SNX10;HMMR;KIF11;MKI67;NCAPH;KIF15;ORC6;EXO1;ENC1;NEK2;KNTC1;MYBL2;SOX9;ECT2;BUB1;CEP55;DLGAP5;GINS1;HELLS;RFC3;SPAG5;ATAD2;LIF;CDC7;KIF23;PUS7;SHCBP1;NDC80;TPX2;ASPM;CENPE;CENPF;MELK;DBF4;DKC1;NFE2L3;KIF20A;TRIP13;DTL;EZH2"
"PHA-848125 Down","44/246",1.02236835904923e-48,1.08359686410784e-45,0,0,40.3751167569587,4461.52964214176,"TOP2A;ZWILCH;DSCC1;HJURP;KIF14;NCAPG;MCM10;SNX10;TTK;HMMR;KIF11;MKI67;FOXM1;NCAPH;KIF15;RAD54B;RAD51AP1;EXO1;CHEK1;NEK2;MYBL2;ECT2;BUB1;CEP55;DLGAP5;GINS1;RFC3;SPAG5;UBE2C;ATAD2;KIF23;NDC80;TPX2;ASPM;KIF18A;CENPF;DBF4;FAP;KIF4A;CDK1;DEPDC1;KIF20A;TRIP13;DTL"
"TAK-733 Down","43/248",5.90531248253542e-47,5.63307757709054e-44,0,0,38.510827444723,4099.3099440197,"TOP2A;PRIM2;DSCC1;HJURP;KIF14;NCAPG;MCM10;TTK;MKI67;NCAPH;KIF15;ORC6;EXO1;ENC1;NEK2;SOX9;ECT2;GTSE1;BUB1;CEP55;DLGAP5;FANCI;GINS1;HELLS;RFC3;UBE2C;ATAD2;LIF;CDC7;PUS7;SHCBP1;NDC80;TPX2;ASPM;CENPF;MELK;DBF4;DKC1;CDK1;DEPDC1;KIF20A;TRIP13;DTL"
"KPT-330 Down","42/243",9.04262811934565e-46,7.8416026936762e-43,0,0,38.0163073521282,3942.93599718799,"TOP2A;DSCC1;HJURP;KIF14;BUB1B;MCM10;TTK;HMMR;KIF11;MKI67;FOXM1;CENPA;NCAPH;KIF15;NEK2;MYBL2;ECT2;GTSE1;BUB1;CEP55;DLGAP5;TEAD4;GINS1;HELLS;RFC3;SPAG5;UBE2C;ATAD2;CDC7;KIF23;NDC80;TPX2;ASPM;CENPE;CENPF;MELK;DBF4;KIF4A;TIMELESS;KIF20A;TRIP13;DTL"
"RG7112 Down","41/246",5.78498786121976e-44,4.59858326734794e-41,0,0,36.045871559633,3588.67210451164,"TOP2A;DSCC1;HJURP;KIF14;NCAPG;TTK;HMMR;KIF11;MKI67;FOXM1;NCAPH;KIF15;RAD51AP1;EXO1;CHEK1;NEK2;GTSE1;BUB1;CEP55;DLGAP5;FANCI;TEAD4;RFC3;UBE2C;CDC7;KIF23;NDC80;TPX2;ASPM;CENPE;KIF18A;CENPF;MELK;DBF4;KIF4A;TIMELESS;CDK1;DEPDC1;KIF20A;TRIP13;DTL"
"YK-4279 Up","41/247",6.89915471918677e-44,5.06238745125559e-41,0,0,35.8690656453193,3564.75186368139,"ARHGAP11A;TOP2A;TROAP;HJURP;KIF14;BUB1B;NCAPG;MCM10;TTK;HMMR;KIF11;MKI67;FOXM1;CENPA;NCAPH;KIF15;NEK2;ECT2;GTSE1;BUB1;CEP55;DLGAP5;HELLS;STIL;SPAG5;ATAD2;KIF23;SHCBP1;NDC80;TPX2;ASPM;CENPE;KIF18A;CENPF;MELK;DBF4;KIF4A;DEPDC1;KIF2C;KIF20A;TRIP13"
"Ro-4987655 Down","40/249",3.43391420826817e-42,2.33972197376215e-39,0,0,34.1731187472814,3262.67417673757,"DSCC1;HJURP;KIF14;NCAPG;MCM10;TTK;MKI67;FOXM1;LRP8;NCAPH;KIF15;RAD51AP1;ORC6;EXO1;CHEK1;ENC1;NEK2;SOX9;ECT2;GTSE1;BUB1;CEP55;DLGAP5;FANCI;GINS1;HELLS;RFC3;LIF;CDC7;KIF23;PUS7;SHCBP1;NDC80;TPX2;ASPM;DBF4;DKC1;CDK1;TRIP13;DTL"
"Pyrvinium-Pamoate Down","39/243",4.2613962147838e-41,2.70996389952151e-38,0,0,33.8365129835718,3145.32016333275,"TOP2A;TROAP;HJURP;KIF14;BUB1B;NCAPG;MCM10;TTK;HMMR;KIF11;MKI67;FOXM1;CENPA;NCAPH;KIF15;NEK2;GTSE1;BUB1;CEP55;DLGAP5;GINS1;SPAG5;UBE2C;ATAD2;KIF23;SHCBP1;NDC80;TPX2;ASPM;CENPE;KIF18A;CENPF;KIF4A;CDK1;DEPDC1;KIF2C;KIF20A;TRIP13;EZH2"
"NNC-55-0396 Down","39/246",7.05214061875347e-41,4.20439808514308e-38,0,0,33.3410366888628,3082.46744929631,"ZWILCH;DSCC1;HJURP;KIF14;NCAPG;MCM10;SNX10;HMMR;KIF11;MKI67;NCAPH;KIF15;RAD54B;EXO1;NEK2;MYBL2;GTSE1;BUB1;CEP55;DLGAP5;FANCI;GINS1;ATAD2;CDC7;KIF23;SHCBP1;NDC80;TPX2;ASPM;KIF18A;MELK;DBF4;KIF4A;CDK1;DEPDC1;KIF2C;KIF20A;TRIP13;EZH2"
"CGM-097 Down","39/247",8.32870412317004e-41,4.6733828606423e-38,0,0,33.1790540540541,3061.97150362733,"TOP2A;HJURP;KIF14;NCAPG;MCM10;TTK;HMMR;KIF11;FOXM1;NCAPH;KIF15;RAD51AP1;CHEK1;COL10A1;NEK2;SOX9;ECT2;GTSE1;BUB1;CEP55;DLGAP5;STIL;RFC3;SPAG5;UBE2C;ATAD2;KIF23;SHCBP1;NDC80;TPX2;ASPM;CENPE;KIF18A;DBF4;FAP;KIF4A;CDK1;KIF20A;DTL"
"TAS-103 Down","38/243",1.42418277591493e-39,7.54737749969582e-37,0,0,32.5135017421603,2908.24235852232,"ARHGAP11A;TOP2A;TROAP;HJURP;KIF14;BUB1B;NCAPG;MCM10;TTK;HMMR;KIF11;MKI67;FOXM1;CENPA;NCAPH;KIF15;RAD54B;NEK2;ECT2;GTSE1;BUB1;CEP55;DLGAP5;HELLS;SPAG5;UBE2C;KIF23;NDC80;TPX2;ASPM;CENPE;KIF18A;CENPF;DBF4;DKC1;KIF4A;DEPDC1;KIF20A"
"GW-9662 Up","38/248",3.20592059815115e-39,1.60954087293494e-36,0,0,31.7312925170068,2812.52911094711,"TOP2A;ZWILCH;HJURP;BUB1B;NCAPG;MCM10;TTK;KIF11;MKI67;PKMYT1;FOXM1;NCAPH;KIF15;ESM1;MYBL2;ECT2;GTSE1;BUB1;CEP55;DLGAP5;FANCI;GINS1;SPAG5;UBE2C;ATAD2;KIF23;SHCBP1;NDC80;TPX2;ASPM;CENPF;MELK;KIF4A;TIMELESS;CDK1;DEPDC1;TRIP13;EZH2"
"Nutlin-3 Down","37/240",2.82740323641794e-38,1.34852997360954e-35,0,0,31.690091111208,2739.88962066112,"TOP2A;TROAP;HJURP;KIF14;BUB1B;NCAPG;TTK;HMMR;KIF11;MKI67;FOXM1;NCAPH;KIF15;NEK2;ECT2;GTSE1;BUB1;CEP55;DLGAP5;STIL;SPAG5;UBE2C;KIF23;NDC80;TPX2;ASPM;CENPE;KIF18A;CENPF;MELK;DBF4;KIF4A;CDK1;DEPDC1;KIF20A;TRIP13;EZH2"
"Etoposide Down","37/244",5.36200788935769e-38,2.43562825031348e-35,0,0,31.0713949809756,2666.51278407855,"ARHGAP11A;BLM;TROAP;HJURP;KIF14;BUB1B;NCAPG;MCM10;TTK;HMMR;KIF11;MKI67;FOXM1;CENPA;NCAPH;KIF15;RAD54B;NEK2;GTSE1;BUB1;CEP55;DLGAP5;SPAG5;UBE2C;ATAD2;KIF23;SHCBP1;NDC80;TPX2;ASPM;CENPE;KIF18A;CENPF;DBF4;KIF4A;DEPDC1;KIF20A"
"Gly-Gly-PALO Up","37/246",7.35164512212819e-38,3.04901490521656e-35,0,0,30.7709277215565,2631.01615409991,"TOP2A;HJURP;NCAPG;MCM10;TTK;HMMR;KIF11;MKI67;KIF15;RAD54B;CHEK1;ENC1;COL10A1;GTSE1;BUB1;CEP55;DLGAP5;FANCI;GINS1;HELLS;STIL;RFC3;UBE2C;ATAD2;BGN;CDC7;KIF23;SHCBP1;NDC80;TPX2;ASPM;CENPE;KIF18A;CENPF;KIF4A;CDK1;KIF20A"
"Amsacrine Down","37/246",7.35164512212819e-38,3.04901490521656e-35,0,0,30.7709277215565,2631.01615409991,"ARHGAP11A;TOP2A;TROAP;HJURP;KIF14;BUB1B;NCAPG;MCM10;TTK;HMMR;KIF11;MKI67;FOXM1;CENPA;NCAPH;KIF15;NEK2;ECT2;GTSE1;BUB1;CEP55;DLGAP5;SPAG5;UBE2C;KIF23;NDC80;TPX2;ASPM;CENPE;KIF18A;CENPF;MELK;DBF4;FAP;KIF4A;DEPDC1;KIF20A"
"Rhodomyrtoxin-B Down","37/247",8.59893632946856e-38,3.41771890195003e-35,0,0,30.6228402865571,2613.55514832292,"TOP2A;DSCC1;TROAP;HJURP;KIF14;MCM10;HMMR;KIF11;FOXM1;NCAPH;KIF15;RAD54B;EXO1;MYBL2;GTSE1;BUB1;CEP55;DLGAP5;FANCI;GINS1;HELLS;SPAG5;UBE2C;ATAD2;CDC7;NDC80;TPX2;ASPM;CENPF;MELK;KIF4A;CDK1;DEPDC1;KIF2C;KIF20A;TRIP13;DTL"
"CD-437 Down","36/244",1.64613389533923e-36,6.28098849105636e-34,0,0,29.8208502024291,2457.07803510376,"TOP2A;TROAP;HJURP;KIF14;BUB1B;NCAPG;TTK;HMMR;KIF11;MKI67;FOXM1;CENPA;NCAPH;KIF15;NEK2;GTSE1;BUB1;CEP55;DLGAP5;SPAG5;UBE2C;ATAD2;KIF23;NDC80;TPX2;ASPM;CENPE;KIF18A;CENPF;MELK;DBF4;KIF4A;CDK1;DEPDC1;KIF2C;KIF20A"
"Teniposide Down","36/246",2.23525159774781e-36,8.20079422727552e-34,0,0,29.5338345864662,2424.39436939483,"TOP2A;TROAP;HJURP;KIF14;BUB1B;NCAPG;TTK;HMMR;KIF11;MKI67;FOXM1;CENPA;NCAPH;KIF15;NEK2;ECT2;GTSE1;BUB1;CEP55;DLGAP5;SPAG5;UBE2C;ATAD2;KIF23;NDC80;TPX2;ASPM;CENPE;KIF18A;CENPF;MELK;DBF4;KIF4A;CDK1;DEPDC1;KIF20A"
"LY-2365109 Up","35/246",6.5240759238303e-35,2.30493186064508e-32,0,0,28.3274263342263,2229.79276711003,"TOP2A;TROAP;KIF14;NCAPG;MCM10;HMMR;KIF11;MKI67;PKMYT1;FOXM1;NCAPH;KIF15;RAD51AP1;NEK2;MYBL2;GTSE1;BUB1;DLGAP5;FANCI;GINS1;SPAG5;UBE2C;ATAD2;CDC7;NDC80;TPX2;ASPM;CENPE;CENPF;MELK;KIF4A;TIMELESS;CDK1;KIF20A;DTL"
"CC-401 Up","35/247",7.55827937899109e-35,2.57494382129271e-32,0,0,28.1923707957342,2215.01352808215,"ZWILCH;TROAP;HJURP;KIF14;BUB1B;NCAPG;MCM10;TTK;HMMR;KIF11;MKI67;FOXM1;CENPA;KIF15;ORC6;NEK2;GTSE1;BUB1;CEP55;DLGAP5;HELLS;STIL;RFC3;SPAG5;KIF23;SHCBP1;NDC80;TPX2;ASPM;CENPF;DBF4;KIF4A;DEPDC1;KIF20A;TRIP13"
"DL-TBOA Up","34/248",2.42702618303861e-33,7.98324233103633e-31,0,0,26.8942958427328,2019.72507795869,"TOP2A;ZWILCH;HJURP;BUB1B;NCAPG;MCM10;KIF11;MKI67;FOXM1;NCAPH;RAD54B;COL10A1;MYBL2;GTSE1;BUB1;DLGAP5;FANCI;GINS1;RFC3;UBE2C;ATAD2;CDC7;SHCBP1;NDC80;TPX2;ASPM;KIF4A;TIMELESS;CDK1;DEPDC1;KIF20A;TRIP13;PRR11;DTL"
"PF-03814735 Down","33/248",6.45331215789387e-32,2.05193815580499e-29,0,0,25.7584973166369,1849.9270950831,"PRIM2;DSCC1;KIF14;MCM10;SNX10;MKI67;FOXM1;KIF15;RAD51AP1;BRIP1;ORC6;EXO1;ENC1;COL10A1;NEK2;MYBL2;BUB1;CEP55;DLGAP5;STIL;RFC3;SPAG5;ATAD2;CDC7;SHCBP1;ASPM;DBF4;FAP;TIMELESS;KIF20A;TRIP13;DTL;EZH2"
"Clozapine Up","32/246",1.26068321966412e-30,3.7580178851175e-28,0,0,24.8832567717409,1713.11018195059,"TOP2A;KIF14;BUB1B;NCAPG;MCM10;TTK;HMMR;KIF11;MKI67;FOXM1;NEK2;ECT2;GTSE1;BUB1;CEP55;DLGAP5;GINS1;UBE2C;ATAD2;CDC7;KIF23;NDC80;TPX2;ASPM;CENPE;CENPF;DBF4;KIF4A;CDK1;DEPDC1;KIF20A;EZH2"
"Fumonisin-B1 Up","32/246",1.26068321966412e-30,3.7580178851175e-28,0,0,24.8832567717409,1713.11018195059,"TOP2A;HJURP;NCAPG;MCM10;HMMR;KIF11;MKI67;NCAPH;KIF15;NEK2;MYBL2;GTSE1;BUB1;CEP55;DLGAP5;SPAG5;UBE2C;ATAD2;KIF23;SHCBP1;NDC80;TPX2;ASPM;CENPE;CENPF;DBF4;KIF4A;CDK1;DEPDC1;KIF20A;TRIP13;EZH2"
"PRIMA1 Up","32/247",1.43995571549494e-30,4.16234471821401e-28,0,0,24.7662593614505,1701.76250417319,"TOP2A;KIF14;MCM10;KIF11;FOXM1;KIF15;RAD54B;NEK2;KNTC1;ECT2;GTSE1;BUB1;CEP55;DLGAP5;FANCI;GINS1;HELLS;RFC3;UBE2C;CDC7;SHCBP1;NDC80;TPX2;ASPM;CENPF;MELK;KIF4A;CDK1;KIF20A;TRIP13;PRR11;DTL"
"Thiazolopyrimidine Up","31/245",2.72733382886216e-29,7.65177570397533e-27,0,0,23.9030864682322,1572.145274192,"TOP2A;DSCC1;HJURP;MCM10;HMMR;FOXM1;NCAPH;NEK2;ECT2;GTSE1;BUB1;CEP55;DLGAP5;FANCI;GINS1;RFC3;SPAG5;UBE2C;CDC7;KIF23;TPX2;ASPM;CENPF;MELK;DBF4;FAP;KIF4A;CDK1;DEPDC1;KIF20A;TRIP13"
"Idarubicin Down","31/247",3.52703446359054e-29,9.61268049948291e-27,0,0,23.6793495175848,1551.34098725761,"TOP2A;KIF14;BUB1B;NCAPG;TTK;HMMR;KIF11;MKI67;KIF15;NEK2;E2F3;ECT2;GTSE1;BUB1;CEP55;DLGAP5;SPAG5;UBE2C;ATAD2;KIF23;NDC80;TPX2;ASPM;CENPE;KIF18A;CENPF;MELK;DBF4;KIF4A;DEPDC1;KIF20A"
"BMS-191011 Up","31/248",4.00744186411598e-29,1.06186077616118e-26,0,0,23.5690276110444,1541.10363866326,"TOP2A;ZWILCH;HJURP;BUB1B;NCAPG;MCM10;KIF11;MKI67;FOXM1;KIF15;RAD54B;MYBL2;GTSE1;BUB1;CEP55;DLGAP5;HELLS;UBE2C;ATAD2;KIF23;SHCBP1;TPX2;ASPM;CENPF;MELK;KIF4A;CDK1;DEPDC1;KIF20A;TRIP13;DTL"
"Rolipram Up","31/249",4.55067199966201e-29,1.17321243796692e-26,0,0,23.459717832087,1530.97397848699,"TOP2A;BLM;TROAP;NCAPG;MCM10;TTK;HMMR;KIF11;FOXM1;NCAPH;KIF15;RAD54B;GTSE1;BUB1;DLGAP5;GINS1;HELLS;UBE2C;ATAD2;CDC7;NDC80;TPX2;ASPM;CENPE;CENPF;MELK;KIF4A;CDK1;KIF20A;TRIP13;DTL"
"PHA-793887 Down","30/238",2.66031977823677e-28,6.67810272752646e-26,0,0,23.6081730769231,1498.97583681813,"TOP2A;TROAP;HJURP;KIF14;NCAPG;TTK;HMMR;KIF11;MKI67;FOXM1;NCAPH;KIF15;RAD51AP1;NEK2;GTSE1;BUB1;CEP55;DLGAP5;SPAG5;UBE2C;KIF23;NDC80;TPX2;ASPM;CENPE;CENPF;KIF4A;CDK1;DEPDC1;KIF20A"
"Tozasertib Up","30/242",4.42774779856252e-28,1.08298169873046e-25,0,0,23.1580188679245,1458.59604362441,"TOP2A;TROAP;HJURP;KIF14;NCAPG;TTK;HMMR;KIF11;MKI67;FOXM1;CENPA;NEK2;ECT2;GTSE1;BUB1;CEP55;DLGAP5;SPAG5;UBE2C;KIF23;SHCBP1;NDC80;TPX2;ASPM;CENPE;KIF18A;CENPF;KIF4A;DEPDC1;KIF20A"
"Tenovin-6 Down","30/244",5.69220468173415e-28,1.35744851147655e-25,0,0,22.9392523364486,1439.05465369974,"TOP2A;TROAP;KIF14;BUB1B;TTK;HMMR;KIF11;MKI67;FOXM1;CENPA;KIF15;MYBL2;GTSE1;BUB1;CEP55;DLGAP5;FANCI;UBE2C;NDC80;TPX2;ASPM;CENPE;CENPF;MELK;KIF4A;TIMELESS;CDK1;DEPDC1;KIF20A;TRIP13"
"VU-0418939-2 Down","30/246",7.30102575028541e-28,1.69864596663348e-25,0,0,22.724537037037,1419.9283292119,"TOP2A;ZWILCH;TROAP;HJURP;KIF14;MCM10;TTK;HMMR;KIF11;MKI67;FOXM1;CENPA;NCAPH;NEK2;BUB1;CEP55;DLGAP5;SPAG5;UBE2C;CDC7;KIF23;TPX2;ASPM;CENPE;CENPF;DBF4;KIF4A;DEPDC1;KIF20A;TRIP13"
"DAC-3 Up","30/248",9.34351232024701e-28,2.07273869820549e-25,0,0,22.5137614678899,1401.20474045963,"ZWILCH;HMMR;KIF11;MKI67;FOXM1;KIF15;RAD51AP1;CHEK1;NEK2;MYBL2;SOX9;ECT2;GTSE1;BUB1;CEP55;DLGAP5;FANCI;GINS1;HELLS;RFC3;ATAD2;KIF23;SHCBP1;NDC80;ASPM;CENPE;CENPF;KIF20A;TRIP13;DTL"
"Aminopurvalanol-A Down","30/248",9.34351232024701e-28,2.07273869820549e-25,0,0,22.5137614678899,1401.20474045963,"BLM;HJURP;KIF14;NCAPG;MCM10;TTK;HMMR;KIF11;MKI67;KIF15;NEK2;GTSE1;BUB1;CEP55;DLGAP5;TEAD4;RFC3;UBE2C;KIF23;NDC80;TPX2;ASPM;CENPE;KIF18A;CENPF;DBF4;KIF4A;DEPDC1;KIF2C;KIF20A"
"PD-98059 Up","30/249",1.056117258773e-27,2.23873389587459e-25,0,0,22.4098173515982,1391.99024846443,"TOP2A;BLM;TROAP;HJURP;KIF14;MCM10;TTK;HMMR;KIF11;KIF15;RAD54B;CHEK1;GTSE1;BUB1;DLGAP5;GINS1;HELLS;SPAG5;UBE2C;ATAD2;KIF23;SHCBP1;NDC80;TPX2;ASPM;CENPE;KIF18A;CENPF;KIF2C;KIF20A"
"Amisulpride Up","30/249",1.056117258773e-27,2.23873389587459e-25,0,0,22.4098173515982,1391.99024846443,"TOP2A;ZWILCH;TROAP;HJURP;KIF14;NCAPG;HMMR;KIF11;MKI67;RAD54B;GTSE1;BUB1;DLGAP5;FANCI;GINS1;UBE2C;ATAD2;CDC7;KIF23;SHCBP1;NDC80;TPX2;ASPM;CENPE;CENPF;DEPDC1;KIF20A;TRIP13;DTL;EZH2"
"RS-23597-190 Up","29/245",1.45661288253546e-26,2.95630431627782e-24,0,0,21.7855065809611,1296.04372051274,"TOP2A;ZWILCH;KIF14;NCAPG;TTK;HMMR;KIF11;FOXM1;NEK2;ECT2;GTSE1;BUB1;CEP55;DLGAP5;GINS1;SPAG5;UBE2C;ATAD2;NDC80;TPX2;ASPM;CENPE;CENPF;MELK;DBF4;KIF4A;CDK1;DEPDC1;KIF20A"
"Tunicamycin Down","29/245",1.45661288253546e-26,2.95630431627782e-24,0,0,21.7855065809611,1296.04372051274,"TOP2A;TROAP;HJURP;KIF14;NCAPG;TTK;HMMR;KIF11;MKI67;ENC1;NEK2;GTSE1;BUB1;CEP55;DLGAP5;SPAG5;UBE2C;KIF23;NDC80;TPX2;ASPM;CENPE;KIF18A;CENPF;KIF4A;CDK1;DEPDC1;KIF20A;TRIP13"
"NSC-95397 Down","29/246",1.64152769010952e-26,3.26219429915723e-24,0,0,21.6840080740374,1287.41393048692,"TOP2A;COL11A1;KIF14;HMMR;KIF11;MKI67;FOXM1;CLDN1;COL10A1;NEK2;GTSE1;BUB1;CEP55;DLGAP5;UBE2C;ATAD2;KIF23;INHBA;NDC80;TPX2;ASPM;MMP11;CENPE;CENPF;FAP;KIF4A;CDK1;DEPDC1;KIF20A"
"Lead-Acetate Up","29/249",2.34184542762613e-26,4.5589517416583e-24,0,0,21.3850488354621,1262.0658835068,"TOP2A;COL11A1;HJURP;KIF14;HMMR;KIF11;MKI67;FOXM1;NCAPH;KIF15;COL10A1;NEK2;BUB1;CEP55;DLGAP5;SPAG5;UBE2C;ATAD2;BGN;KIF23;NDC80;TPX2;ASPM;CENPF;MELK;KIF4A;CDK1;KIF20A;TRIP13"
"AR-C133057XX Up","29/250",2.63350501414302e-26,5.02420086598205e-24,0,0,21.2871994315845,1253.79256150102,"TOP2A;KIF14;NCAPG;HMMR;KIF11;MKI67;NCAPH;CST1;NEK2;ECT2;GTSE1;BUB1;CEP55;DLGAP5;RFC3;UBE2C;ATAD2;KIF23;SHCBP1;TPX2;ASPM;KIF18A;CENPF;MELK;CDK1;DEPDC1;KIF20A;PRR11;DTL"
"MK-5108 Up","28/243",2.49174277746662e-25,4.66053614789296e-23,0,0,20.9599695005719,1187.41675027922,"KIF14;BUB1B;NCAPG;TTK;HMMR;MKI67;FOXM1;CHEK1;NEK2;ECT2;GTSE1;BUB1;CEP55;DLGAP5;SPAG5;KIF23;SHCBP1;NDC80;TPX2;ASPM;CENPE;KIF18A;CENPF;DBF4;KIF4A;DEPDC1;KIF20A;TRIP13"
"OVE-238 Up","28/244",2.79801532248691e-25,5.13274387715436e-23,0,0,20.8618700667881,1179.4407816108,"TOP2A;ZWILCH;KIF14;TTK;HMMR;KIF11;FOXM1;NCAPH;KIF15;NEK2;MYBL2;GTSE1;BUB1;MEST;DLGAP5;UBE2C;ATAD2;BGN;CDC7;NDC80;ASPM;CENPF;MELK;KIF4A;TIMELESS;CDK1;KIF20A;DTL"
"GNF-2 Up","28/246",3.52254289381659e-25,6.33991257813519e-23,0,0,20.6683711836366,1163.7418200346,"TOP2A;DSCC1;COL11A1;KIF14;MCM10;MKI67;FOXM1;KIF15;RAD51AP1;EXO1;CHEK1;KNTC1;MYBL2;FANCI;GINS1;HELLS;RFC3;UBE2C;ATAD2;BGN;CDC7;INHBA;PUS7;MELK;DKC1;CDK1;TRIP13;DTL"
"ASN-05257430 Up","28/247",3.94929487367052e-25,6.84951341817148e-23,0,0,20.572947076877,1156.01632641688,"TOP2A;BLM;HJURP;MCM10;KIF11;MKI67;FOXM1;KIF15;ESM1;NEK2;MYBL2;GTSE1;BUB1;CEP55;DLGAP5;GINS1;RFC3;UBE2C;ATAD2;TPX2;ASPM;CENPE;CENPF;MELK;KIF4A;CDK1;KIF20A;TRIP13"
