"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"imatinib DB00619 human GSE1922 sample 2519","9/226",5.35389364587625e-05,0.00115118422896584,0,0,5.77497793901363,56.7974935234091,"ALAD;KAT2B;GSTM2;BTG2;SLC7A8;CITED2;NCOA4;HBB;YPEL5"
"methylprednisolone 6741 rat GSE490 sample 3671","8/175",5.35886376001039e-05,0.00115118422896584,0,0,6.64012819431559,65.3001727080909,"PPP1CB;HADHB;CKMT2;MYOC;GPX3;IGFBP6;NDRG2;SLC25A4"
"NICKEL 935 human GSE6281 sample 3479","10/282",5.46912553738115e-05,0.00115118422896584,0,0,5.14128151260504,50.4555430912928,"CFD;CKMT2;CLEC3B;MYOC;FHL1;MAMDC2;HBB;IGFBP6;PI16;LYVE1"
"amoxicillin DB01060 rat GSE2354 sample 2676","9/230",6.13032920004153e-05,0.00120667739816234,0,0,5.66929816116299,54.9903610557042,"STX12;MYL6;GPX3;DPT;HBB;SRSF5;HADH;PTGR1;SIDT2"
"Perfluorooctanoic Acid 9554 mouse GSE13044 sample 3520","10/286",6.15223702423443e-05,0.00120667739816234,0,0,5.06573498964803,49.1179221986809,"SCNN1G;CBR1;HSPB8;P2RY14;EPHX1;CIRBP;ETFDH;ABHD6;ASPA;SLC25A4"
"dexamethasone DB01234 human GSE34313 sample 3169","10/286",6.15223702423443e-05,0.00120667739816234,0,0,5.06573498964803,49.1179221986809,"ARHGEF37;SLC7A8;CITED2;GPX3;TSC22D3;MT1M;MAMDC2;FAM107A;ADRB2;GPM6B"
"acrylamide 6579 rat GSE29004 sample 3131","11/348",6.53718222327251e-05,0.00125368627970759,0,0,4.58217876737186,44.1512134794192,"MYL6;CADM3;GSN;FAM107A;SRSF5;NDRG2;CCNDBP1;S100B;SLC25A4;GPM6B;GSTM5"
"PLX4032 DB05238 human GSE54711 sample 2556","10/289",6.71109121507817e-05,0.00125905906926358,0,0,5.01049667178699,48.1466837496806,"PCSK2;TOM1L2;ALDH6A1;CITED2;ADHFE1;LGI3;PLP1;YPEL5;ASPA;GPM6B"
"fluticasone 5311101 human GSE15823 sample 3090","11/351",7.05806505580922e-05,0.00129598088152412,0,0,4.54104951333051,43.4067775721931,"MYL6;GSN;GPX3;TSC22D3;CCDC69;AKR1C1;FAM107A;CIRBP;HBB;MT1X;ADH7"
"methylprednisolone 6741 rat GSE490 sample 3668","10/298",8.65403624617403e-05,0.00154473791312422,0,0,4.85168650793651,45.3870403412787,"PPP1CB;HADHB;CKMT2;TOM1L2;BTG2;GPX3;NCOA4;SRSF5;KLF4;LYVE1"
"methylprednisolone 6741 rat GSE490 sample 3669","9/241",8.77081781495789e-05,0.00154473791312422,0,0,5.3974688187821,50.4204302044389,"PPP1CB;HADHB;CKMT2;TOM1L2;GPX3;HBB;PYGM;IGFBP6;NDRG2"
"Phosgene 6371 mouse GSE2565 sample 3611","9/243",9.34104987873296e-05,0.00161226520906931,0,0,5.35079105291871,49.6473512358609,"MYL6;BTG2;GSN;TSC22D3;MKNK2;IGFBP6;KLF4;JDP2;NFE2L2"
"morphine 5288826 mouse GSE7762 sample 3487","10/304",0.000101989028132687,0.00172581433879428,0,0,4.75121477162293,43.6667297946423,"PPP1CB;TSC22D3;FAM107A;PLP1;SRSF5;NDRG2;CALM1;SLC25A4;VAMP2;C1QL1"
"morphine DB00295 human GSE7762 sample 3288","10/306",0.000107631988640643,0.00178627704224759,0,0,4.71862934362934,43.113137962608,"MYL6;TSC22D3;ROGDI;FHL1;FAM107A;CIRBP;MAL;SRSF5;NDRG2;GSTM5"
"Tamoxifen DB00675 mouse GSE34232 sample 2579","11/369",0.000109933791965604,0.00179005400879843,0,0,4.30874964832603,39.2769773143771,"CFD;TMEM100;CLEC3B;HPGD;FHL1;SOSTDC1;PTN;PI16;NDRG2;SLC25A4;GSTM5"
"resveratrol DB02709 human GSE25412 sample 3500","9/250",0.000115882226535134,0.00185196965740409,0,0,5.19351990818399,47.0685394312222,"BTG2;GSN;CITED2;HSPB8;EPHX1;PTGR1;KLF4;ZFYVE1;ELL2"
"5-aza-2'-deoxycytidine DB01262 human GSE5230 sample 2497","11/372",0.0001180425575852,0.00185219503992777,0,0,4.27228521891628,38.6405355894327,"HADHB;KIAA1191;GPX3;AKR1C1;EPHX1;NCOA4;C4ORF3;AKR1C2;MT1X;PTGR1;YPEL5"
"methylprednisolone 6741 rat GSE490 sample 3667","9/252",0.00012307706860307,0.00189670553936517,0,0,5.15024954032046,46.3661506343126,"CKMT2;BTG2;GPX3;NCOA4;PYGM;SRSF5;NDRG2;SLC25A4;LYVE1"
"etanercept DB00005 human GSE11903 sample 2610","9/253",0.000126812436968808,0.00191998479129967,0,0,5.12888036274852,46.0204250912291,"CFD;PCSK2;CLEC3B;P2RY14;PLP1;DPT;SOSTDC1;IGFBP6;S100B"
"bleomycin DB00290 mouse GSE485 sample 2685","13/513",0.000133775382647954,0.00199048543491697,0,0,3.67226277372263,32.7541911443407,"GSTM2;RNF11;HPGD;EPHX1;ADRB2;LYVE1;PPP1CB;UBL3;SRSF5;IGFBP6;SLC25A4;SIDT2;NFE2L2"
"etanercept DB00005 human GSE47751 sample 2594","10/315",0.000136414656462916,0.00199535336487282,0,0,4.57728337236534,40.7369585839393,"CFD;CLEC3B;SCARA5;HPGD;FHL1;MAMDC2;HBB;ESRRG;IGFBP6;PI16"
"Phosgene 6371 mouse GSE2565 sample 3610","9/261",0.000160256180171301,0.00230501805813054,0,0,4.96403242147923,43.3793732799593,"CFD;BTG2;CITED2;TSC22D3;ADRB2;IGFBP6;KLF4;JDP2;SIDT2"
"Rosiglitazone 77999 mouse GSE7193 sample 3091","9/263",0.000169678855461121,0.00240053856168766,0,0,4.92444295526889,42.7520586993656,"ALDH6A1;SCNN1B;ROGDI;FHL1;NCOA4;CIDEA;ID4;SOSTDC1;SLC25A4"
"vemurafenib 42611257 human GSE42872 sample 2495","10/331",0.000203685652272693,0.00283517286953765,0,0,4.34557187360926,36.9327227785774,"PCSK2;KAT2B;MAF;ARHGEF37;SLC7A8;HPGD;ADHFE1;PLP1;PTN;SIDT2"
"morphine 5288826 mouse GSE7762 sample 3489","8/213",0.000209349242393073,0.00286775232040035,0,0,5.39883201648918,45.736241515419,"MYL6;ALDH6A1;TSC22D3;FAM107A;SRSF5;NDRG2;FBXL5;HPCAL4"
"morphine 5288826 mouse GSE7762 sample 3492","9/272",0.000218000291903706,0.00293959768613904,0,0,4.75374160666613,40.0788627805682,"GSN;PMM1;TSC22D3;CRY2;CIRBP;SRSF5;IGFBP6;JDP2;GSTM5"
"etanercept DB00005 human GSE11903 sample 2607","10/338",0.000240875091270984,0.00319808005795168,0,0,4.25130662020906,35.4186219785068,"GHR;HPGD;EPHX1;PLP1;MAL;DPT;SOSTDC1;S100B;ASPA;GSTM5"
