"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"CH-223191 Down","13/249",5.10102991887424e-08,8.69231953111394e-06,0,0,7.88636644810095,132.421858191354,"BTG2;HPGD;HSPB8;TSC22D3;AKR1C1;MT1M;FAM107A;DPT;AKR1C2;MT1X;PTN;CLEC3B;GPM6B"
"Indiplon Down","13/249",5.10102991887424e-08,8.69231953111394e-06,0,0,7.88636644810095,132.421858191354,"MT1M;FHL1;FAM107A;HBB;MT1X;ABHD6;PTN;S100B;LYVE1;TMEM100;MAL;GPM6B;LHPP"
"PD-184352 Up","13/250",5.34650731518687e-08,8.82591402889833e-06,0,0,7.85269025840032,131.487308615851,"CFD;HSPB8;TSC22D3;P2RY14;AKR1C1;ROGDI;EPHX1;FHL1;AKR1C2;CLEC3B;MAF;PPP1R3C;NCAM1"
"SA-427543 Down","13/250",5.34650731518687e-08,8.82591402889833e-06,0,0,7.85269025840032,131.487308615851,"CFD;HSPB8;TSC22D3;CCDC69;AKR1C1;MT1M;FHL1;AKR1C2;MT1X;PTN;CYB5R1;IGFBP6;YPEL5"
"Quizartinib Down","12/240",2.71207064203319e-07,3.15655996390488e-05,0,0,7.4836003051106,113.154904577904,"MYL6;RNF11;BTG2;HPGD;CITED2;GPX3;HSPB8;AKR1C1;FHL1;SOSTDC1;AKR1C2;YPEL5"
"Brivanib Down","12/241",2.83598404916379e-07,3.15655996390488e-05,0,0,7.45054110499335,112.322172207202,"TMEM100;RNF11;DHRS7;TSC22D3;ID4;PLP1;MAL;SOSTDC1;PTN;S100B;YPEL5;GPM6B"
"CPI-360 Up","12/242",2.96491700571983e-07,3.15655996390488e-05,0,0,7.41776937618147,111.498320791165,"CFD;CLEC3B;INPP5A;UBL3;HPGD;GPX3;HSPB8;AKR1C1;FHL1;SOSTDC1;AKR1C2;ADRB2"
"GNF-2 Down","12/242",2.96491700571983e-07,3.15655996390488e-05,0,0,7.41776937618147,111.498320791165,"MYL6;GSN;SLC7A8;CITED2;GPX3;HSPB8;GNG7;AKR1C1;FHL1;AKR1C2;PTN;YPEL5"
"KU-C103654 Up","12/243",3.09904628937235e-07,3.15655996390488e-05,0,0,7.38528138528139,110.683221244917,"CFD;BTG2;CITED2;GPX3;AKR1C1;EPHX1;MKNK2;MAL;HBB;AKR1C2;ADRB2;IGFBP6"
"AGK-2 Down","12/243",3.09904628937235e-07,3.15655996390488e-05,0,0,7.38528138528139,110.683221244917,"CFD;CYB5R1;CLEC3B;DHRS7;TSC22D3;AKR1C1;FHL1;MAL;HBB;AKR1C2;YPEL5;LHPP"
