"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019814","immunoglobulin complex","138/2353","149/18305",1.04094447192259e-109,5.71478515085504e-107,4.85408843222852e-107,"IGLV1-50/JCHAIN/IGKV3D-15/IGKV2D-29/IGKV2D-30/IGKV1D-33/IGKV3-7/IGHM/IGHV3-35/IGHA1/IGLV4-3/IGLV2-8/IGKV1D-37/IGLL5/IGKV1-17/IGKV1D-8/IGKV2D-28/IGKV3D-11/IGKV1D-42/IGKV6-21/IGKV2-28/IGKV3D-7/IGHA2/IGLV2-33/IGLV3-16/IGLC2/IGKJ1/IGLV2-14/IGKV2-30/IGLV7-46/IGKV1-9/IGKV1D-39/IGKV1D-12/IGKV1-39/IGHV5-51/IGKV1-37/IGKV2D-24/IGHV3-16/IGLV7-43/IGHV4-28/IGLV1-40/IGLV3-32/IGLC6/IGHV2-70/IGKC/IGLV9-49/IGLV3-21/CD79A/IGHV4-34/IGKV3-15/IGLV2-11/IGHV3-7/IGHV3-38/IGHV3-66/IGKV1-5/IGLV2-18/IGLC3/IGLV10-54/IGLV3-25/IGKV3D-20/IGKV1-6/IGLV5-45/IGLC7/IGLV1-44/IGLV4-69/IGKV1-12/IGLV6-57/IGLV3-10/IGKV2D-26/IGKV4-1/IGKV6D-21/IGKV2-24/IGHV3-74/IGHV3-53/IGHV8-51-1/IGHV3-48/IGHV3-23/IGLV1-47/IGHV3-20/IGKV1-27/IGHV3-72/IGLV2-23/IGHV3-15/IGKV3-20/IGKV1-16/IGHV2-5/IGHV3-11/IGHV3-43/IGHV6-1/IGLV3-27/IGKV1-13/IGHV4-59/IGLV1-36/IGHV4-39/IGHV4-4/IGLV1-51/IGLV3-19/IGLV8-61/IGKV6D-41/IGHV3-30/IGHV7-81/IGKV2-40/IGHV3-49/IGHG3/TMIGD2/IGKV5-2/IGLV4-60/IGLL1/IGHV2-70D/IGHV3-64D/IGHV3-21/IGHV3-73/IGHJ1/IGHV4-61/IGLV5-37/CD79B/IGHV1-45/IGKV1D-17/IGKV1D-13/IGLV3-9/IGKV1-8/IGHG2/IGHV1-18/IGHV3-64/IGHV1-3/PIGR/IGLV11-55/IGHV1-24/IGHV3-33/IGHV1-58/IGLV3-12/IGHV1-69/IGHV3-13/IGKV1D-43/IGHV7-4-1/IGLV5-48/IGLV3-22/IGHV1-69D",138
"GO:0001533","cornified envelope","38/2353","59/18305",3.49886851161577e-20,9.60439406438529e-18,8.15788816129361e-18,"FLG/KRT1/PPL/ANXA1/CSTA/CYSRT1/CNFN/EVPL/SCEL/TGM1/DSC3/DSP/DSC2/KAZN/LORICRIN/PKP1/KRT2/DSG3/DSG1/FLG2/HSPB1/SPRR3/SERPINB2/SPRR1A/DSC1/RPTN/SERPINB12/IVL/SPRR1B/SPRR2A/HRNR/SPRR2D/KRT16/SPRR2F/SPRR2B/KRT77/KRT14/SPRR2E",38
"GO:0031674","I band","51/2353","145/18305",4.42672744075816e-12,8.10091121658743e-10,6.88084300440654e-10,"SYNPO2L/KAT2B/UNC45B/MYZAP/KCNA5/PDLIM2/FBP2/CRYAB/BAG3/KY/ITGB1BP2/MYL9/CSRP1/SORBS2/MYOZ1/PGM5/CFL2/RYR3/FBXL22/DMD/PDLIM3/CASQ2/PDLIM4/FERMT2/ATP2B4/ACTN2/FLNA/KCNN2/ASB2/LDB3/PALLD/ANK2/MYOZ2/NEXN/ACTC1/CSRP2/JPH2/FBXO32/RYR2/HSPB1/ALDOA/PDLIM7/PPP1R12B/MYH7/SYNC/FLNC/SYNPO2/CASQ1/DES/MYPN/KLHL40",51
"GO:0043292","contractile fiber","71/2353","244/18305",1.19146152909745e-11,1.61672123635403e-09,1.37322885189308e-09,"SYNPO2L/KAT2B/UNC45B/MYZAP/KCNA5/AHNAK/PDLIM2/FBP2/TPM1/CRYAB/MYOM2/BAG3/KLHL41/LMOD3/KY/ITGB1BP2/MYL9/ARHGEF25/MYL4/CSRP1/SORBS2/TMOD1/TPM2/MYOZ1/MYOM1/PGM5/CFL2/SVIL/RYR3/FBXL22/DMD/PDLIM3/CASQ2/PDLIM4/FERMT2/ATP2B4/ACTN2/LMOD1/FLNA/KCNN2/ASB2/LDB3/PALLD/ACTA2/ANK2/MYOZ2/NEXN/ACTC1/MYH11/CALD1/CSRP2/JPH2/SYNM/FBXO32/RYR2/HSPB1/ALDOA/PDLIM7/AHNAK2/PPP1R12B/MYH7/SMPX/TNNT3/SYNC/FLNC/SYNPO2/CASQ1/DES/ABCC9/MYPN/KLHL40",71
"GO:0030016","myofibril","69/2353","235/18305",1.47242371252644e-11,1.61672123635403e-09,1.37322885189308e-09,"SYNPO2L/KAT2B/UNC45B/MYZAP/KCNA5/AHNAK/PDLIM2/FBP2/TPM1/CRYAB/MYOM2/BAG3/KLHL41/LMOD3/KY/ITGB1BP2/MYL9/ARHGEF25/MYL4/CSRP1/SORBS2/TMOD1/TPM2/MYOZ1/MYOM1/PGM5/CFL2/SVIL/RYR3/FBXL22/DMD/PDLIM3/CASQ2/PDLIM4/FERMT2/ATP2B4/ACTN2/LMOD1/FLNA/KCNN2/ASB2/LDB3/PALLD/ANK2/MYOZ2/NEXN/ACTC1/CALD1/CSRP2/JPH2/SYNM/FBXO32/RYR2/HSPB1/ALDOA/PDLIM7/AHNAK2/PPP1R12B/MYH7/SMPX/TNNT3/SYNC/FLNC/SYNPO2/CASQ1/DES/ABCC9/MYPN/KLHL40",69
"GO:0030017","sarcomere","64/2353","215/18305",4.19287734435204e-11,3.83648277008211e-09,3.25867484832974e-09,"SYNPO2L/KAT2B/UNC45B/MYZAP/KCNA5/PDLIM2/FBP2/TPM1/CRYAB/MYOM2/BAG3/KLHL41/LMOD3/KY/ITGB1BP2/MYL9/ARHGEF25/MYL4/CSRP1/SORBS2/TMOD1/TPM2/MYOZ1/MYOM1/PGM5/CFL2/RYR3/FBXL22/DMD/PDLIM3/CASQ2/PDLIM4/FERMT2/ATP2B4/ACTN2/LMOD1/FLNA/KCNN2/ASB2/LDB3/PALLD/ANK2/MYOZ2/NEXN/ACTC1/CSRP2/JPH2/FBXO32/RYR2/HSPB1/ALDOA/PDLIM7/PPP1R12B/MYH7/SMPX/TNNT3/SYNC/FLNC/SYNPO2/CASQ1/DES/ABCC9/MYPN/KLHL40",64
"GO:0030018","Z disc","46/2353","131/18305",5.22969519712658e-11,4.10157523317499e-09,3.48384206364974e-09,"SYNPO2L/UNC45B/MYZAP/KCNA5/PDLIM2/FBP2/CRYAB/BAG3/KY/ITGB1BP2/MYL9/CSRP1/SORBS2/MYOZ1/PGM5/CFL2/RYR3/FBXL22/DMD/PDLIM3/CASQ2/PDLIM4/ATP2B4/ACTN2/FLNA/KCNN2/ASB2/LDB3/PALLD/ANK2/MYOZ2/NEXN/CSRP2/JPH2/FBXO32/RYR2/HSPB1/PDLIM7/PPP1R12B/MYH7/SYNC/FLNC/SYNPO2/CASQ1/DES/MYPN",46
"GO:0097060","synaptic membrane","96/2353","392/18305",1.77804060881304e-10,1.22018036779795e-08,1.03641051276865e-08,"SLC6A4/ABHD6/LRRC4/FXYD6/ARC/TIAM1/P2RY1/GRIA4/CRYAB/NDUFS7/GPM6A/GPER1/PDE2A/DGKB/SLC6A1/DLG2/CLTB/KCNB1/NRXN1/TMEM240/SLC5A7/ITGA8/DMD/SLC16A7/GSG1L/PDLIM4/ATP2B4/ACTN2/GRIK2/GRIA2/NRP2/LPAR1/SNTA1/BAIAP2/PRRT1/SLITRK3/GABRA5/KCNA3/RGS9/ANK2/NSG1/GRIK5/GRIK3/SORCS3/GRIK1/ATP2B2/ADGRB3/SLC6A11/MAGEE1/CHRM2/KCNA2/HTR3B/CNKSR2/KCNMA1/GRID2/LRFN5/PTPRS/KCNA1/CNTN2/NRXN3/KCNQ5/CHRM4/CHRNB4/CNTN1/LRRTM1/NLGN1/KCTD8/SHISA9/DCC/GRIA3/ATP2B3/RIMS3/FAIM2/SNAP91/GRIN2A/CDH8/HTR1B/GLRB/GRIA1/IL1RAPL1/IGSF9B/RIMS1/LRFN2/SLC1A7/LRRTM3/CHRM1/UNC13C/CNR1/TENM2/SHISA6/NTNG1/CHRNA3/GABRA1/CACNG7/CDH10/GHSR",96
"GO:0016324","apical plasma membrane","96/2353","401/18305",6.54389487343907e-10,3.99177587279783e-08,3.39057944904504e-08,"S100G/SLC2A5/ENPP3/SLC28A1/NAALADL1/AQP10/MGAM/SLC46A1/LCT/SLC2A7/ABCG2/SLC23A1/ANXA1/ACY3/KCNA5/MAL/KCNE2/ACE2/CEACAM20/SLC7A8/ADRB2/CYP4F2/RAB27A/P2RY1/SCNN1B/CPO/ABCG5/SLC5A11/CD36/PARD6G/SLC5A1/ECRG4/CDHR5/ABCG8/ATP1B2/CBLIF/SLC15A1/CYBRD1/ATP4B/FXYD1/UPK1A/PTH1R/SLC7A9/SI/KCNB1/SORBS2/DUOX1/MYO1A/SLC2A2/ATP4A/NHERF1/P2RX2/CDHR2/SLC6A19/CA14/CLCA4/FRMD1/SLC9A4/SLC13A2/GJB6/ATP12A/DSG1/ANK2/RHCG/FRMD6/SLC26A7/CSPG4/ATP2B2/KIAA1614/IL6R/ENPEP/SCNN1G/CYP4F12/KCNMA1/KCNA1/GPIHBP1/SLC26A3/MPDZ/NPC1L1/KL/PRKG2/CD300LG/SLC47A2/CNTFR/NHERF4/ADGRG2/PDZK1/SLC5A12/DPP4/ATP6V0A4/CASR/SLC9A3/UPK1B/SLC12A1/SLC14A2/DPEP1",96
"GO:0062023","collagen-containing extracellular matrix","99/2353","421/18305",9.94224930244406e-10,5.45829486704179e-08,4.63622783261339e-08,"FLG/CLEC3B/KRT1/ZG16/DPT/CSTB/ECM1/ANXA1/LAMB4/MYOC/VIT/APOA4/FGL2/ANGPTL6/ADAMTS1/NCAM1/COL4A6/THSD4/APOC3/IMPG2/EMILIN3/ABI3BP/S100A9/ANGPTL7/S100A8/NTN1/COL23A1/COL21A1/TGFB1I1/COL4A5/CHADL/LTBP4/ANGPT1/APOA1/MMRN1/ITIH5/SMOC2/TNXB/ANGPTL1/VWC2/ZP1/MXRA7/SFRP1/KAZALD1/ADAMTSL4/DCN/ELANE/MST1/MFAP4/ACTA2/SERPINB1/CSPG4/COL19A1/CDON/CTSF/TPSAB1/CXCL12/P3H2/SBSPON/ANG/SPARCL1/SRPX/CMA1/TIMP3/TPSB2/AMTN/MFAP5/SPON1/SERPINB12/ANGPTL5/SOD3/FBLN1/SSC5D/ANXA8/ANGPTL3/CLU/CPA3/ANGPTL4/ADAMTS15/HAPLN2/ADAMTS8/MMP28/FCN1/HRNR/PTPRZ1/COL6A5/GDF10/PRELP/FGF10/SLPI/CTSG/F13A1/HAPLN1/LMAN1L/APLP1/OGN/COL17A1/ADIPOQ/FGA",99
"GO:0045211","postsynaptic membrane","72/2353","275/18305",1.6126416224765e-09,8.04854773399633e-08,6.83636592112046e-08,"SLC6A4/ABHD6/LRRC4/FXYD6/ARC/TIAM1/P2RY1/GRIA4/DGKB/SLC6A1/DLG2/KCNB1/ITGA8/DMD/SLC16A7/GSG1L/PDLIM4/ACTN2/GRIK2/GRIA2/NRP2/LPAR1/SNTA1/PRRT1/SLITRK3/GABRA5/KCNA3/RGS9/ANK2/NSG1/GRIK5/GRIK3/SORCS3/GRIK1/ATP2B2/ADGRB3/SLC6A11/MAGEE1/CHRM2/KCNA2/HTR3B/CNKSR2/KCNMA1/GRID2/LRFN5/PTPRS/KCNA1/CNTN2/CHRM4/CHRNB4/CNTN1/LRRTM1/NLGN1/KCTD8/SHISA9/DCC/GRIA3/FAIM2/GRIN2A/GLRB/GRIA1/IL1RAPL1/IGSF9B/LRFN2/LRRTM3/CHRM1/TENM2/SHISA6/CHRNA3/GABRA1/CACNG7/CDH10",72
"GO:0045177","apical part of cell","106/2353","467/18305",2.10588545433357e-09,9.63442595357607e-08,8.18339698482255e-08,"S100G/SLC2A5/ENPP3/SLC28A1/NAALADL1/AQP10/MGAM/SLC46A1/LCT/SLC2A7/ABCG2/SLC23A1/ANXA1/ACY3/KCNA5/MAL/KCNE2/ACE2/CEACAM20/SLC7A8/ADRB2/FABP2/CYP4F2/RAB27A/P2RY1/SCNN1B/CPO/ABCG5/SLC5A11/CD36/PARD6G/SLC5A1/ECRG4/CDHR5/ABCG8/ATP1B2/CBLIF/SLC15A1/CYBRD1/ATP4B/FXYD1/UPK1A/PTH1R/SLC7A9/SI/KCNB1/SORBS2/DUOX1/MYO1A/SLC2A2/ITGA8/ATP4A/NHERF1/P2RX2/CDHR2/SLC6A19/CA14/ACP3/CLCA4/FABP1/FRMD1/SLC9A4/SLC13A2/GJB6/ATP12A/DSG1/ANK2/RHCG/FRMD6/SLC26A7/CSPG4/ATP2B2/CHL1/KIAA1614/IL6R/ENPEP/SCNN1G/CA2/CYP4F12/KCNMA1/KCNA1/GPIHBP1/SLC26A3/MPDZ/NPC1L1/KL/PRKG2/CD300LG/INSC/SLC47A2/HOMER2/CNTFR/NHERF4/ADGRG2/PDZK1/SLC5A12/DPP4/ATP6V0A4/MYO7B/CASR/SLC9A3/UPK1B/SLC12A1/SLC14A2/DUOXA2/DPEP1",106
"GO:0042383","sarcolemma","44/2353","141/18305",9.23850305078086e-09,3.90149090375284e-07,3.31389218744609e-07,"ALOX12/SLC2A5/ANXA1/AHNAK/AQP4/FXYD1/SGCA/SLC2A4/NOS1/KCNB1/SLMAP/CACNB2/SGCG/PGM5/ATP1A2/RYR3/DMD/AKAP6/ATP2B4/SNTA1/SLC27A6/ANK2/BVES/SYNM/RYR2/MLIP/POPDC2/AHNAK2/CAV1/SCN2B/PDE9A/SGCE/SYNC/ANXA8/FLNC/ANXA8L1/SLC8A2/CASQ1/DES/SNTG2/DTNA/STAC2/CACNG7/ABCC8",44
"GO:0072562","blood microparticle","42/2353","138/18305",4.44670129871177e-08,1.74374215213769e-06,1.48111930475888e-06,"KRT1/GSN/JCHAIN/IGKV1D-33/IGHM/HSPA2/IGHA1/APOA4/IGKV1-17/IGKV2D-28/IGHA2/IGLC2/IGKV2-30/IGKV1D-12/IGKV1-39/HBB/IGKC/IGLV3-21/IGKV3-15/HBA1/IGHV3-7/APOA1/IGKV1-5/IGLC3/IGLV3-25/IGKV4-1/IGHV3-23/IGLV1-47/ACTC1/IGKV3-20/C8G/BCHE/HBA2/IGHG3/HBD/CLU/ACTG2/ANGPTL4/IGHG2/F13A1/IGHV3-13/FGA",42
"GO:0071735","IgG immunoglobulin complex","10/2353","12/18305",6.2425700377785e-08,2.28478063382693e-06,1.94067265034096e-06,"IGHA1/IGLL5/IGLC2/IGLC6/IGKC/IGLC3/IGLC7/IGHG3/IGLL1/IGHG2",10
"GO:0099634","postsynaptic specialization membrane","38/2353","122/18305",9.79194325175644e-08,3.35986052825893e-06,2.8538360924527e-06,"LRRC4/ARC/TIAM1/GRIA4/DLG2/KCNB1/ITGA8/SLC16A7/GSG1L/ACTN2/GRIK2/GRIA2/PRRT1/SLITRK3/GABRA5/RGS9/GRIK5/GRIK3/SORCS3/GRIK1/ATP2B2/ADGRB3/CNKSR2/GRID2/LRFN5/PTPRS/LRRTM1/NLGN1/SHISA9/DCC/GRIA3/GRIN2A/GRIA1/LRRTM3/CHRM1/SHISA6/CACNG7/CDH10",38
"GO:0098839","postsynaptic density membrane","33/2353","99/18305",1.12528973121232e-07,3.51440824984199e-06,2.98510757296521e-06,"LRRC4/ARC/TIAM1/GRIA4/DLG2/ITGA8/SLC16A7/GSG1L/ACTN2/GRIK2/GRIA2/PRRT1/SLITRK3/RGS9/GRIK5/GRIK3/SORCS3/GRIK1/ATP2B2/ADGRB3/CNKSR2/GRID2/LRFN5/PTPRS/SHISA9/DCC/GRIA3/GRIN2A/GRIA1/LRRTM3/CHRM1/SHISA6/CACNG7",33
"GO:0034702","monoatomic ion channel complex","71/2353","297/18305",1.15226499994819e-07,3.51440824984199e-06,2.98510757296521e-06,"BEST4/ABHD6/SMDT1/KCNA5/HSPA2/KCNE2/SCNN1B/GRIA4/CLIC3/DPP6/KCNIP4/KCNB1/CACNB2/CACNA2D3/SLC17A8/CLCNKA/KCNJ16/SCN7A/RYR3/KCNMB1/VWC2/CASQ2/AKAP6/MICU3/GRIK2/GRIA2/GABRA5/KCNA3/KCNIP2/CACNA1H/GRIK5/GRIK3/GRIK1/OLFM3/TRPC4/RYR2/SCNN1G/TRPC1/CNGA1/KCNA2/HTR3B/KCNMA1/GRID2/KCNA1/KCNMB2/CNGA3/KCNQ5/CHRNB4/SLC17A7/SCN2B/SHISA9/KCNH2/GRIA3/KCNQ4/GRIN2A/SCN4B/CLIC6/GLRB/GRIA1/KCNIP3/LRRC52/ABCC9/KCNB2/CLDN17/SHISA6/KCNA6/CHRNA3/GABRA1/CACNG7/ABCC8/DPP10",71
"GO:0005903","brush border","33/2353","108/18305",1.08361209310888e-06,3.13106862693039e-05,2.65950225621736e-05,"SLC28A1/ACE/SLC46A1/ABCG2/MYL6/MTTP/ACE2/CD36/SLC5A1/CDHR5/SLC15A1/CYBRD1/SCIN/SLC7A9/MME/SI/TMPRSS15/MYO1A/SLC2A2/NHERF1/CDHR2/SLC6A19/FLNA/ENPEP/PRKCB/SLC26A3/NHERF4/SLC28A2/PDZK1/ATP6V0A4/MYO7B/SOAT2/SLC9A3",33
"GO:0034703","cation channel complex","48/2353","191/18305",2.86137256913126e-06,7.85446770226532e-05,6.67151604276395e-05,"SMDT1/KCNA5/HSPA2/KCNE2/SCNN1B/DPP6/KCNIP4/KCNB1/CACNB2/CACNA2D3/KCNJ16/SCN7A/RYR3/KCNMB1/CASQ2/AKAP6/MICU3/GRIK2/KCNA3/KCNIP2/CACNA1H/GRIK5/GRIK3/GRIK1/TRPC4/RYR2/SCNN1G/TRPC1/CNGA1/KCNA2/HTR3B/KCNMA1/KCNA1/KCNMB2/CNGA3/KCNQ5/SCN2B/KCNH2/KCNQ4/SCN4B/KCNIP3/LRRC52/ABCC9/KCNB2/KCNA6/CACNG7/ABCC8/DPP10",48
"GO:1902495","transmembrane transporter complex","82/2353","389/18305",3.31784000936498e-06,8.67378173876845e-05,7.36743420625908e-05,"BEST4/ABHD6/SMDT1/KCNA5/HSPA2/KCNE2/SCNN1B/ABCG5/GRIA4/NDUFS7/CLIC3/ABCG8/ATP1B2/DPP6/ATP4B/ND6/FXYD1/KCNIP4/KCNB1/CACNB2/CACNA2D3/SLC17A8/PLN/CLCNKA/KCNJ16/SCN7A/ATP4A/ATP1A2/RYR3/KCNMB1/VWC2/CASQ2/AKAP6/MICU3/GRIK2/GRIA2/GABRA5/ATP12A/KCNA3/KCNIP2/CACNA1H/GRIK5/GRIK3/GRIK1/OLFM3/TRPC4/RYR2/SCNN1G/TRPC1/CNGA1/KCNA2/HTR3B/KCNMA1/GRID2/KCNA1/KCNMB2/CNGA3/KCNQ5/CHRNB4/SLC17A7/SCN2B/SHISA9/KCNH2/GRIA3/KCNQ4/GRIN2A/SCN4B/CLIC6/GLRB/GRIA1/KCNIP3/LRRC52/ABCC9/KCNB2/CLDN17/SHISA6/KCNA6/CHRNA3/GABRA1/CACNG7/ABCC8/DPP10",82
"GO:0030057","desmosome","13/2353","27/18305",8.75362516001142e-06,0.000218442736947558,0.000185543346693065,"PPL/EVPL/DSC3/DSP/DSC2/KAZN/CTNNA3/PKP1/DSG3/DSG1/JAM3/PERP/DSC1",13
"GO:0034705","potassium channel complex","27/2353","90/18305",1.4562208973303e-05,0.000347593596797538,0.000295242955385503,"KCNA5/KCNE2/DPP6/KCNIP4/KCNB1/KCNJ16/KCNMB1/GRIK2/KCNA3/KCNIP2/GRIK5/GRIK3/GRIK1/KCNA2/KCNMA1/KCNA1/KCNMB2/KCNQ5/KCNH2/KCNQ4/KCNIP3/LRRC52/ABCC9/KCNB2/KCNA6/ABCC8/DPP10",27
"GO:0042734","presynaptic membrane","41/2353","164/18305",1.68199372310509e-05,0.00038475606416029,0.000326808429533139,"SLC6A4/FXYD6/P2RY1/GPM6A/GPER1/PDE2A/SLC6A1/CLTB/NRXN1/SLC5A7/ATP2B4/GRIK2/LPAR1/GABRA5/KCNA3/RGS9/GRIK5/GRIK3/GRIK1/ATP2B2/SLC6A11/CHRM2/KCNA2/PTPRS/KCNA1/NRXN3/KCNQ5/CNTN1/KCTD8/ATP2B3/RIMS3/SNAP91/GRIN2A/HTR1B/GRIA1/RIMS1/CHRM1/UNC13C/CNR1/NTNG1/CDH10",41
"GO:0014069","postsynaptic density","67/2353","315/18305",1.87344680358739e-05,0.000411408918067791,0.000349447130100722,"LRRC4/ARC/TIAM1/P2RY1/GRIA4/PRKN/IGSF11/GPER1/PSD/CAMK2A/TMEM108/FABP5/INSYN1/DLG2/NOS1/CAP2/ITGA8/PRNP/SLC16A7/GSG1L/CPEB1/RNF112/ACTN2/GRIK2/GRIA2/MAGI2/NCS1/PCBP1/BAIAP2/ANKS1B/PRRT1/SLITRK3/ITPR1/RGS9/GRIK5/GRIK3/SORCS3/GRIK1/ATP2B2/ADGRB3/BAALC/MAP1B/SH3GL3/CNKSR2/GRID2/LRFN5/PTPRS/MPP2/NLGN1/ZDHHC15/MPDZ/SHISA9/DCC/GRIA3/BNIP3/GRIN2A/HOMER2/SLC8A2/PALM/GRIA1/GAP43/IGSF9B/LRRTM3/CHRM1/SHISA6/CHRNA3/CACNG7",67
"GO:0099572","postsynaptic specialization","72/2353","346/18305",2.03046594882617e-05,0.000428740694579065,0.000364168589202427,"LRRC4/ARC/TIAM1/P2RY1/GRIA4/PRKN/IGSF11/GPER1/PSD/CAMK2A/TMEM108/FABP5/INSYN1/DLG2/NOS1/KCNB1/CAP2/ITGA8/PRNP/SLC16A7/GSG1L/CPEB1/RNF112/ACTN2/GRIK2/GRIA2/MAGI2/NCS1/PCBP1/BAIAP2/ANKS1B/PRRT1/SLITRK3/GABRA5/ITPR1/RGS9/GRIK5/GRIK3/SORCS3/GRIK1/ATP2B2/ADGRB3/BAALC/MAP1B/SH3GL3/CNKSR2/GRID2/LRFN5/PTPRS/MPP2/LRRTM1/NLGN1/ZDHHC15/MPDZ/SHISA9/DCC/GRIA3/BNIP3/GRIN2A/HOMER2/SLC8A2/GLRB/PALM/GRIA1/GAP43/IGSF9B/LRRTM3/CHRM1/SHISA6/CHRNA3/CACNG7/CDH10",72
"GO:0042571","immunoglobulin complex, circulating","8/2353","12/18305",2.25387305821348e-05,0.000445015771782613,0.000377992497171312,"JCHAIN/IGHM/IGHA1/IGHA2/IGKV3-20/IGHG3/IGHG2/PIGR",8
"GO:0008328","ionotropic glutamate receptor complex","16/2353","41/18305",2.26966149543045e-05,0.000445015771782613,0.000377992497171312,"ABHD6/GRIA4/VWC2/GRIK2/GRIA2/GRIK5/GRIK3/GRIK1/OLFM3/GRID2/SHISA9/GRIA3/GRIN2A/GRIA1/SHISA6/CACNG7",16
"GO:0032279","asymmetric synapse","69/2353","331/18305",2.81988601424546e-05,0.000533833593731296,0.000453433576882301,"LRRC4/ARC/TIAM1/P2RY1/GRIA4/PRKN/IGSF11/C1QL1/GPER1/PSD/CAMK2A/TMEM108/FABP5/INSYN1/DLG2/NOS1/CAP2/ITGA8/PRNP/SLC16A7/GSG1L/CPEB1/RNF112/ACTN2/GRIK2/GRIA2/MAGI2/NCS1/PCBP1/BAIAP2/ANKS1B/PRRT1/SLITRK3/ITPR1/RGS9/GRIK5/GRIK3/SORCS3/GRIK1/ATP2B2/ADGRB3/BAALC/MAP1B/CHRM2/SH3GL3/CNKSR2/GRID2/LRFN5/PTPRS/MPP2/NLGN1/ZDHHC15/MPDZ/SHISA9/DCC/GRIA3/BNIP3/GRIN2A/HOMER2/SLC8A2/PALM/GRIA1/GAP43/IGSF9B/LRRTM3/CHRM1/SHISA6/CHRNA3/CACNG7",69
"GO:0098878","neurotransmitter receptor complex","17/2353","46/18305",2.92528645735918e-05,0.000535327421696729,0.000454702421266707,"ABHD6/GRIA4/VWC2/GRIK2/GRIA2/GRIK5/GRIK3/GRIK1/OLFM3/HTR3B/GRID2/SHISA9/GRIA3/GRIN2A/GRIA1/SHISA6/CACNG7",17
"GO:0031526","brush border membrane","20/2353","60/18305",3.44337180898171e-05,0.000609810039719664,0.00051796730437314,"SLC28A1/ACE/SLC46A1/ABCG2/MTTP/ACE2/CD36/SLC5A1/CDHR5/CYBRD1/SLC7A9/NHERF1/CDHR2/SLC6A19/PRKCB/SLC26A3/SLC28A2/PDZK1/ATP6V0A4/SLC9A3",20
"GO:0043025","neuronal cell body","93/2353","485/18305",4.2254805107227e-05,0.000724934000120863,0.000615752587582288,"PMM1/GIP/S100B/ARC/TIAM1/TMEM100/APOB/GRIA4/FLRT1/CRYAB/NDUFS7/GPM6A/GHR/SLC6A1/DLG2/KCNIP4/NEGR1/CPNE5/PNOC/MME/KCNB1/SORBS2/NRXN1/CRHBP/SLC17A8/SLC5A7/SST/CADM2/ITGA8/P2RX2/PRKAR2B/ATP1A2/KCNN3/NDN/RNF112/FLNA/GRIK2/GFRA1/GRIA2/LPAR1/KCNN2/BAIAP2/GABRA5/PDE1B/GRIK3/LRRK2/PENK/ATP2B2/PRPH/PDE1C/MAPT/MAP1B/ROR2/CHRM2/STMN2/FEZ1/ANG/KCNA2/CNKSR2/PTPRS/KCNA1/CNTN2/PCSK2/CNGA3/RIC3/SNCG/PRKAA2/NGB/AKAP12/PDE9A/SNCA/TUBB4A/CPNE6/NRSN1/ELAVL4/KIF5A/SLC8A2/GRIA1/GAP43/BMPR1B/TTLL7/SEZ6L/DNER/EPHA5/TAC1/SNCB/SYT4/KCNB2/CASR/CHRNA3/CACNG7/ASTN1/GHRH",93
"GO:1990351","transporter complex","82/2353","416/18305",4.39996314591995e-05,0.000731993868821228,0.000621749178195387,"BEST4/ABHD6/SMDT1/KCNA5/HSPA2/KCNE2/SCNN1B/ABCG5/GRIA4/NDUFS7/CLIC3/ABCG8/ATP1B2/DPP6/ATP4B/ND6/FXYD1/KCNIP4/KCNB1/CACNB2/CACNA2D3/SLC17A8/PLN/CLCNKA/KCNJ16/SCN7A/ATP4A/ATP1A2/RYR3/KCNMB1/VWC2/CASQ2/AKAP6/MICU3/GRIK2/GRIA2/GABRA5/ATP12A/KCNA3/KCNIP2/CACNA1H/GRIK5/GRIK3/GRIK1/OLFM3/TRPC4/RYR2/SCNN1G/TRPC1/CNGA1/KCNA2/HTR3B/KCNMA1/GRID2/KCNA1/KCNMB2/CNGA3/KCNQ5/CHRNB4/SLC17A7/SCN2B/SHISA9/KCNH2/GRIA3/KCNQ4/GRIN2A/SCN4B/CLIC6/GLRB/GRIA1/KCNIP3/LRRC52/ABCC9/KCNB2/CLDN17/SHISA6/KCNA6/CHRNA3/GABRA1/CACNG7/ABCC8/DPP10",82
"GO:0044306","neuron projection terminus","33/2353","127/18305",4.75189525490659e-05,0.00076729132204227,0.000651730525672948,"FLRT1/GPER1/PNOC/MME/CRHBP/SLC17A8/PRNP/DMD/GRIK2/CDHR3/BAIAP2/KCNA3/GRIK3/LRRK2/PENK/CHRM2/KCNA2/KCNA1/SLC18A3/SNCG/KCNQ5/PRKCB/UCN3/SNCA/CDH8/SLC8A2/HTR1B/CHRM1/UNC13C/SNCB/KCNA6/CASR/GHRH",33
