"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1903046","meiotic cell cycle process","77/1922","213/17353",3.17828180562611e-22,1.59838681352033e-19,1.47022145917671e-19,"KIF18A/TRIP13/RAD51AP1/EME1/TOP2A/NDC80/NUF2/ASPM/SGO1/LIF/RAD54B/MAPK15/FANCD2/BRCA2/TESMIN/NDC1/RAD54L/BRIP1/FANCA/TTK/MASTL/RAD51/MSH5/AURKA/NCAPH/DCAF13/PKMYT1/SMC2/CDC25B/NCAPD3/CCNE1/CCNB2/PLK1/FIGNL1/FBXO5/FBXO43/CDC25A/CDC25C/CKS2/P3H4/CDC20/M1AP/SPATA17/MSX2/DDX4/PTTG3P/TEX19/MSH4/MEIOSIN/MND1/HORMAD1/KCTD19/SYCP2L/MSX1/MOV10L1/SYCE3/PRDM9/HSF2BP/MEIOC/SYCP2/KASH5/BRDT/MAJIN/TRIM75/ANKLE1/TERB2/STRA8/TERB1/DMRT1/PRDM7/TDRD12/SYCP1/ASZ1/NANOS2/RBM46/DMRTC2/DNMT3L",77
"GO:0140013","meiotic nuclear division","72/1922","193/17353",8.69803143183333e-22,4.00979249007516e-19,3.68827052118266e-19,"KIF18A/TRIP13/RAD51AP1/EME1/TOP2A/NDC80/NUF2/ASPM/SGO1/LIF/RAD54B/MAPK15/FANCD2/BRCA2/TESMIN/NDC1/RAD54L/BRIP1/FANCA/TTK/MASTL/RAD51/MSH5/AURKA/NCAPH/DCAF13/SMC2/CDC25B/CCNE1/CCNB2/PLK1/FIGNL1/FBXO5/FBXO43/CKS2/P3H4/CDC20/M1AP/MSX2/DDX4/PTTG3P/TEX19/MSH4/MEIOSIN/MND1/HORMAD1/KCTD19/SYCP2L/MSX1/MOV10L1/SYCE3/PRDM9/HSF2BP/MEIOC/SYCP2/KASH5/BRDT/MAJIN/TRIM75/ANKLE1/TERB2/STRA8/TERB1/DMRT1/PRDM7/TDRD12/SYCP1/ASZ1/NANOS2/RBM46/DMRTC2/DNMT3L",72
"GO:0007059","chromosome segregation","110/1922","422/17353",2.7300907940591e-18,1.16175863636423e-15,1.06860395939123e-15,"KIF14/ECT2/STIL/KIF23/CENPF/KIF18B/TPX2/KIF18A/CENPI/TRIP13/ZWILCH/BUB1/TOP2A/KNTC1/CENPE/NDC80/FIRRM/NUF2/KIF4A/ASPM/CENPL/SGO1/BUB1B/KIF2C/HJURP/NEK2/MAPK15/MKI67/SKA3/SGO2/FANCD2/CDCA2/MAD2L1/CDK1/CENPO/SPAG5/CDCA5/KIF11/NCAPG2/SPDL1/NDC1/BRCA1/BRIP1/DLGAP5/RCC2/UBE2C/CDC6/TTK/MYBL2/MSH5/AURKA/NCAPH/PRC1/DCAF13/SKA1/NCAPG/SMC2/HASPIN/NCAPD3/CCNE1/CCNB2/CENPK/GEN1/KNL1/CDCA8/PLK1/KNSTRN/CHEK2/SPC25/CENPN/FBXO5/ZWINT/KIFC1/CCNB1/TACC3/MZT1/RCC1/AURKB/KIF4B/CENPU/BIRC5/CENPH/CDT1/P3H4/OIP5/RMI2/SPC24/CDC20/M1AP/PSRC1/CENPW/DPF1/PTTG3P/MSH4/ESCO2/MND1/HORMAD1/GOLGA8A/SYCE3/PRDM9/MEIOC/SYCP2/KASH5/MAJIN/TERB2/TERB1/SYCP1/LOC100533997/RAD21L1/GOLGA8DP",110
"GO:0098813","nuclear chromosome segregation","88/1922","311/17353",3.0857367552755e-17,1.21930683787029e-14,1.12153770488735e-14,"KIF14/ECT2/KIF23/CENPF/KIF18B/TPX2/KIF18A/CENPI/TRIP13/ZWILCH/BUB1/TOP2A/KNTC1/CENPE/NDC80/NUF2/KIF4A/ASPM/SGO1/BUB1B/KIF2C/NEK2/MAPK15/FANCD2/MAD2L1/CDK1/SPAG5/CDCA5/KIF11/NCAPG2/SPDL1/NDC1/BRIP1/DLGAP5/RCC2/UBE2C/CDC6/TTK/MYBL2/MSH5/AURKA/NCAPH/PRC1/DCAF13/NCAPG/SMC2/HASPIN/NCAPD3/CCNE1/CCNB2/CENPK/GEN1/KNL1/CDCA8/PLK1/KNSTRN/CHEK2/SPC25/FBXO5/ZWINT/KIFC1/CCNB1/TACC3/MZT1/AURKB/KIF4B/BIRC5/CDT1/P3H4/RMI2/SPC24/CDC20/M1AP/PSRC1/DPF1/PTTG3P/MSH4/MND1/HORMAD1/SYCE3/PRDM9/MEIOC/SYCP2/KASH5/MAJIN/TERB2/TERB1/SYCP1",88
"GO:0051783","regulation of nuclear division","54/1922","145/17353",1.21809977050315e-16,4.49235195361561e-14,4.13213634428927e-14,"MTBP/CENPF/TRIP13/RAD51AP1/ZWILCH/BUB1/KNTC1/NDC80/NUF2/CHEK1/BUB1B/LIF/NEK2/MKI67/CDCA2/KIF20B/MAD2L1/SPDL1/DLGAP5/UBE2C/TTK/AURKA/PKMYT1/HOXA13/HASPIN/GEN1/KNL1/CDCA8/PLK1/SPC25/FBXO5/ZWINT/CCNB1/FBXO43/BORA/CDC25C/RCC1/AURKB/PDGFRB/BIRC5/SPC24/CDC20/MSX2/MEIOSIN/HORMAD1/MSX1/PRDM9/IGF2/FGF8/STRA8/DMRT1/PRDM7/NANOS2/EGF",54
"GO:0061982","meiosis I cell cycle process","51/1922","136/17353",6.13254355346555e-16,2.12032693361072e-13,1.95031023272714e-13,"TRIP13/RAD51AP1/EME1/TOP2A/NDC80/RAD54B/MAPK15/FANCD2/BRCA2/NDC1/RAD54L/BRIP1/RAD51/MSH5/AURKA/PKMYT1/CDC25B/CCNE1/CCNB2/PLK1/FBXO5/CDC25A/CDC25C/CKS2/P3H4/CDC20/M1AP/DDX4/PTTG3P/TEX19/MSH4/MND1/HORMAD1/MOV10L1/SYCE3/PRDM9/HSF2BP/MEIOC/SYCP2/KASH5/BRDT/MAJIN/TRIM75/ANKLE1/TERB2/TERB1/DMRT1/PRDM7/SYCP1/DMRTC2/DNMT3L",51
"GO:0022412","cellular process involved in reproduction in multicellular organism","109/1922","459/17353",4.75559249773108e-15,1.54752574690872e-12,1.42343864607009e-12,"INHBA/PIWIL1/KIF18A/TRIP13/TOP2A/NDC80/ASPM/BRCA2/ANGPT2/CFAP157/TESMIN/BRIP1/FANCA/AMH/TTK/MSH2/CFAP47/MASTL/AURKA/NCAPH/DCAF13/CDC25B/CCNB2/KNL1/PLK1/PAEP/FIGNL1/LGR5/FBXO5/WT1/TDRD5/TDRD6/CFAP43/M1AP/SEMG2/FANCG/ZMYND15/DDX4/AKAP4/TEX19/FAM9C/MEIOSIN/SOHLH1/CTCFL/FOXL2/HORMAD1/KCTD19/SEMG1/FOXC1/SEPTIN14/MOV10L1/HSF2BP/MEIOC/GALNTL5/SYCP2/INHBB/GARIN1B/DRC7/ZP3/CFAP65/KASH5/RETN/BRDT/ADCY10/PRDM14/MAJIN/TRIM75/TERB2/STRA8/YBX2/RNF17/FAM9B/SLC22A14/DMRT1/ZAR1/IQCF1/LIN28A/TDRD12/PRSS37/SYCP1/ASZ1/ADAM2/TCP11/SPANXB1/TOPAZ1/ZAR1L/TBC1D21/NANOS2/RSPH6A/ROPN1/RBM46/IZUMO1R/CATSPERD/CATSPER4/FAM9A/LYZL6/ADAD1/ROPN1B/SUN5/ZFP57/CCDC63/BSPH1/OOSP2/CFAP206/DMRTB1/ELSPBP1/DMRTC2/DNMT3L/C16orf92",109
"GO:0051784","negative regulation of nuclear division","31/1922","63/17353",4.92195694712344e-14,1.5126814350826e-11,1.39138829721606e-11,"MTBP/CENPF/TRIP13/ZWILCH/BUB1/KNTC1/NDC80/NUF2/CHEK1/BUB1B/LIF/MAD2L1/SPDL1/TTK/HASPIN/GEN1/KNL1/CDCA8/PLK1/SPC25/FBXO5/ZWINT/CCNB1/FBXO43/AURKB/BIRC5/SPC24/CDC20/HORMAD1/DMRT1/NANOS2",31
"GO:0007088","regulation of mitotic nuclear division","44/1922","117/17353",5.38024564533818e-14,1.56650099526373e-11,1.44089237947727e-11,"MTBP/CENPF/TRIP13/ZWILCH/BUB1/KNTC1/NDC80/NUF2/CHEK1/BUB1B/NEK2/MKI67/CDCA2/KIF20B/MAD2L1/SPDL1/DLGAP5/UBE2C/TTK/AURKA/PKMYT1/HOXA13/HASPIN/GEN1/KNL1/CDCA8/PLK1/SPC25/FBXO5/ZWINT/CCNB1/FBXO43/BORA/CDC25C/RCC1/AURKB/PDGFRB/BIRC5/SPC24/CDC20/IGF2/FGF8/DMRT1/EGF",44
"GO:0140014","mitotic nuclear division","74/1922","272/17353",9.73069327758039e-14,2.69150976057874e-11,2.47569322651703e-11,"KIF14/KIF23/MTBP/CENPF/KIF18B/ANLN/TPX2/KIF18A/CENPI/TRIP13/ZWILCH/BUB1/KNTC1/CENPE/NDC80/NUF2/KIF4A/CHEK1/BUB1B/KIF2C/NEK2/MKI67/CDCA2/KIF20B/MAD2L1/CDK1/SPAG5/CDCA5/KIF11/NCAPG2/SPDL1/DLGAP5/UBE2C/TTK/MYBL2/AURKA/NCAPH/PRC1/PKMYT1/NCAPG/HOXA13/SMC2/HASPIN/NCAPD3/CENPK/GEN1/KNL1/CDCA8/PLK1/KNSTRN/CHEK2/SPC25/FBXO5/ZWINT/KIFC1/CCNB1/FBXO43/MZT1/BORA/CDC25C/RCC1/AURKB/KIF4B/PDGFRB/BIRC5/CDT1/SPC24/CDC20/UBE2S/PSRC1/IGF2/FGF8/DMRT1/EGF",74
"GO:0007127","meiosis I","46/1922","129/17353",1.41290365128943e-13,3.72199190425387e-11,3.42354699264817e-11,"TRIP13/RAD51AP1/EME1/TOP2A/NDC80/RAD54B/FANCD2/BRCA2/NDC1/RAD54L/BRIP1/RAD51/MSH5/AURKA/CDC25B/CCNE1/CCNB2/PLK1/FBXO5/CKS2/P3H4/M1AP/DDX4/PTTG3P/TEX19/MSH4/MND1/HORMAD1/MOV10L1/SYCE3/PRDM9/HSF2BP/MEIOC/SYCP2/KASH5/BRDT/MAJIN/TRIM75/ANKLE1/TERB2/TERB1/DMRT1/PRDM7/SYCP1/DMRTC2/DNMT3L",46
"GO:1905818","regulation of chromosome separation","32/1922","74/17353",1.71567291661587e-12,4.31413753396318e-10,3.96821190379e-10,"CENPF/TRIP13/ZWILCH/BUB1/KNTC1/NDC80/NUF2/BUB1B/MAPK15/MAD2L1/NCAPG2/SPDL1/DLGAP5/UBE2C/TTK/NCAPH/NCAPG/SMC2/HASPIN/NCAPD3/GEN1/KNL1/CDCA8/PLK1/SPC25/FBXO5/ZWINT/CCNB1/AURKB/BIRC5/SPC24/CDC20",32
"GO:0000070","mitotic sister chromatid segregation","55/1922","183/17353",1.99118867063289e-12,4.78924161997442e-10,4.40522015278692e-10,"KIF14/KIF23/CENPF/KIF18B/TPX2/KIF18A/CENPI/TRIP13/ZWILCH/BUB1/KNTC1/CENPE/NDC80/NUF2/KIF4A/BUB1B/KIF2C/NEK2/MAD2L1/CDK1/SPAG5/CDCA5/KIF11/NCAPG2/SPDL1/DLGAP5/UBE2C/TTK/MYBL2/NCAPH/PRC1/NCAPG/SMC2/HASPIN/NCAPD3/CENPK/GEN1/KNL1/CDCA8/PLK1/KNSTRN/CHEK2/SPC25/FBXO5/ZWINT/KIFC1/CCNB1/MZT1/AURKB/KIF4B/BIRC5/CDT1/SPC24/CDC20/PSRC1",55
"GO:0051983","regulation of chromosome segregation","44/1922","130/17353",3.77099981947036e-12,8.69215458387917e-10,7.99518119619285e-10,"CENPF/TRIP13/ZWILCH/BUB1/KNTC1/CENPE/NDC80/NUF2/BUB1B/KIF2C/MAPK15/MKI67/CDCA2/MAD2L1/CDK1/NCAPG2/SPDL1/DLGAP5/RCC2/UBE2C/CDC6/TTK/NCAPH/NCAPG/SMC2/HASPIN/NCAPD3/GEN1/KNL1/CDCA8/PLK1/SPC25/FBXO5/ZWINT/CCNB1/TACC3/AURKB/BIRC5/RMI2/SPC24/CDC20/DPF1/HORMAD1/LOC100533997",44
"GO:0006261","DNA-templated DNA replication","50/1922","161/17353",5.19608308334725e-12,1.14978926468308e-09,1.05759434210108e-09,"DSCC1/DNA2/ATAD5/EME1/RFC3/MCM10/RECQL4/MMS22L/PRIM2/CDC7/GINS1/WDHD1/DBF4/TIMELESS/ORC6/BRCA2/POLQ/BRCA1/BLM/TWNK/RFC4/GINS4/E2F7/CDC6/RAD51/TONSL/ATR/MCM8/CHTF18/CCNE1/MCM4/POLE2/TICRR/ORC1/GEN1/FEN1/CDC45/DDX11/FBXO5/PCNA/TRAIP/MCM2/MCM7/HELB/CDT1/POLD3/POLD1/GINS2/MCIDAS/KHDC3L",50
"GO:0051304","chromosome separation","33/1922","81/17353",5.74477576983425e-12,1.22231152148935e-09,1.12430146037971e-09,"CENPF/TRIP13/ZWILCH/BUB1/KNTC1/NDC80/NUF2/BUB1B/MAPK15/MAD2L1/NCAPG2/SPDL1/DLGAP5/UBE2C/TTK/NCAPH/NCAPG/SMC2/HASPIN/NCAPD3/GEN1/KNL1/CDCA8/PLK1/SPC25/FBXO5/ZWINT/CCNB1/AURKB/BIRC5/SPC24/CDC20/M1AP",33
"GO:0000819","sister chromatid segregation","61/1922","224/17353",1.38170840219447e-11,2.83096699294066e-09,2.60396819345343e-09,"KIF14/KIF23/CENPF/KIF18B/TPX2/KIF18A/CENPI/TRIP13/ZWILCH/BUB1/TOP2A/KNTC1/CENPE/NDC80/NUF2/KIF4A/BUB1B/KIF2C/NEK2/MAPK15/MAD2L1/CDK1/SPAG5/CDCA5/KIF11/NCAPG2/SPDL1/DLGAP5/UBE2C/CDC6/TTK/MYBL2/NCAPH/PRC1/NCAPG/SMC2/HASPIN/NCAPD3/CENPK/GEN1/KNL1/CDCA8/PLK1/KNSTRN/CHEK2/SPC25/FBXO5/ZWINT/KIFC1/CCNB1/TACC3/MZT1/AURKB/KIF4B/BIRC5/CDT1/RMI2/SPC24/CDC20/PSRC1/DPF1",61
"GO:0033046","negative regulation of sister chromatid segregation","24/1922","48/17353",2.30133822495872e-11,4.1067751807973e-09,3.77747673325991e-09,"CENPF/TRIP13/ZWILCH/BUB1/KNTC1/NDC80/NUF2/BUB1B/MAD2L1/SPDL1/TTK/HASPIN/GEN1/KNL1/CDCA8/PLK1/SPC25/FBXO5/ZWINT/CCNB1/AURKB/BIRC5/SPC24/CDC20",24
"GO:0033048","negative regulation of mitotic sister chromatid segregation","24/1922","48/17353",2.30133822495872e-11,4.1067751807973e-09,3.77747673325991e-09,"CENPF/TRIP13/ZWILCH/BUB1/KNTC1/NDC80/NUF2/BUB1B/MAD2L1/SPDL1/TTK/HASPIN/GEN1/KNL1/CDCA8/PLK1/SPC25/FBXO5/ZWINT/CCNB1/AURKB/BIRC5/SPC24/CDC20",24
"GO:0045841","negative regulation of mitotic metaphase/anaphase transition","24/1922","48/17353",2.30133822495872e-11,4.1067751807973e-09,3.77747673325991e-09,"CENPF/TRIP13/ZWILCH/BUB1/KNTC1/NDC80/NUF2/BUB1B/MAD2L1/SPDL1/TTK/HASPIN/GEN1/KNL1/CDCA8/PLK1/SPC25/FBXO5/ZWINT/CCNB1/AURKB/BIRC5/SPC24/CDC20",24
"GO:2000816","negative regulation of mitotic sister chromatid separation","24/1922","48/17353",2.30133822495872e-11,4.1067751807973e-09,3.77747673325991e-09,"CENPF/TRIP13/ZWILCH/BUB1/KNTC1/NDC80/NUF2/BUB1B/MAD2L1/SPDL1/TTK/HASPIN/GEN1/KNL1/CDCA8/PLK1/SPC25/FBXO5/ZWINT/CCNB1/AURKB/BIRC5/SPC24/CDC20",24
"GO:0045839","negative regulation of mitotic nuclear division","26/1922","56/17353",2.90235009377136e-11,5.01743772460723e-09,4.61511853726669e-09,"MTBP/CENPF/TRIP13/ZWILCH/BUB1/KNTC1/NDC80/NUF2/CHEK1/BUB1B/MAD2L1/SPDL1/TTK/HASPIN/GEN1/KNL1/CDCA8/PLK1/SPC25/FBXO5/ZWINT/CCNB1/AURKB/BIRC5/SPC24/CDC20",26
"GO:0007281","germ cell development","81/1922","348/17353",4.78024890738791e-11,7.82287666770988e-09,7.19560562691889e-09,"PIWIL1/TRIP13/ASPM/BRCA2/ANGPT2/CFAP157/BRIP1/AMH/MSH2/CFAP47/AURKA/DCAF13/CDC25B/KNL1/PAEP/LGR5/FBXO5/WT1/TDRD5/TDRD6/CFAP43/SEMG2/FANCG/ZMYND15/AKAP4/FAM9C/MEIOSIN/SOHLH1/CTCFL/FOXL2/HORMAD1/SEMG1/SEPTIN14/MOV10L1/MEIOC/GALNTL5/INHBB/GARIN1B/DRC7/ZP3/CFAP65/KASH5/BRDT/ADCY10/PRDM14/MAJIN/TERB2/STRA8/YBX2/RNF17/FAM9B/SLC22A14/DMRT1/ZAR1/IQCF1/LIN28A/TDRD12/SYCP1/TCP11/SPANXB1/ZAR1L/TBC1D21/NANOS2/RSPH6A/ROPN1/RBM46/CATSPERD/CATSPER4/FAM9A/ADAD1/ROPN1B/SUN5/ZFP57/CCDC63/BSPH1/OOSP2/CFAP206/DMRTB1/ELSPBP1/DMRTC2/DNMT3L",81
"GO:0045132","meiotic chromosome segregation","34/1922","91/17353",4.80798638290195e-11,7.82287666770988e-09,7.19560562691889e-09,"TRIP13/NDC80/NUF2/ASPM/SGO1/MAPK15/FANCD2/NDC1/BRIP1/TTK/MSH5/AURKA/NCAPH/DCAF13/SMC2/CCNE1/CCNB2/PLK1/FBXO5/P3H4/M1AP/PTTG3P/MSH4/MND1/HORMAD1/SYCE3/PRDM9/MEIOC/SYCP2/KASH5/MAJIN/TERB2/TERB1/SYCP1",34
"GO:0030198","extracellular matrix organization","76/1922","318/17353",5.00354116407383e-11,7.90845420561612e-09,7.27432119913771e-09,"COL10A1/COL11A1/MMP11/ADAMTS12/IBSP/COL1A1/ADAMTS2/FAP/ADAMTS14/MELTF/MMP3/ZNF469/SULF1/NOX1/COL5A2/SERPINH1/MMP13/RUNX1/MMP7/COMP/COL3A1/TNFRSF11B/WDR72/ADAMTS18/SOX9/MMP8/BMP1/MATN3/COL1A2/MMP10/PLOD3/COL22A1/OLFML2B/FGFR4/WT1/COL4A1/P4HA1/LOXL2/C6orf15/P3H4/MMP1/DMP1/LOX/FKBP10/COL12A1/COL5A1/FERMT1/COL8A1/COL27A1/ADAMTS7/ADAM8/IMPG1/MMP12/CPB2/COL9A1/COL5A3/AGT/ADAMTS20/ADAMTSL2/MMP9/FSCN1/MANSC4/FOXC1/KLK4/EGFL6/COL7A1/COL9A3/PLG/VTN/AXIN2/NR2E1/MIR98/SMOC1/MMP20/MMP26/OTOL1",76
"GO:0043062","extracellular structure organization","76/1922","319/17353",5.87142093034291e-11,8.5296782369506e-09,7.84573288378034e-09,"COL10A1/COL11A1/MMP11/ADAMTS12/IBSP/COL1A1/ADAMTS2/FAP/ADAMTS14/MELTF/MMP3/ZNF469/SULF1/NOX1/COL5A2/SERPINH1/MMP13/RUNX1/MMP7/COMP/COL3A1/TNFRSF11B/WDR72/ADAMTS18/SOX9/MMP8/BMP1/MATN3/COL1A2/MMP10/PLOD3/COL22A1/OLFML2B/FGFR4/WT1/COL4A1/P4HA1/LOXL2/C6orf15/P3H4/MMP1/DMP1/LOX/FKBP10/COL12A1/COL5A1/FERMT1/COL8A1/COL27A1/ADAMTS7/ADAM8/IMPG1/MMP12/CPB2/COL9A1/COL5A3/AGT/ADAMTS20/ADAMTSL2/MMP9/FSCN1/MANSC4/FOXC1/KLK4/EGFL6/COL7A1/COL9A3/PLG/VTN/AXIN2/NR2E1/MIR98/SMOC1/MMP20/MMP26/OTOL1",76
"GO:0007094","mitotic spindle assembly checkpoint signaling","23/1922","46/17353",6.01333064427103e-11,8.5296782369506e-09,7.84573288378034e-09,"CENPF/TRIP13/ZWILCH/BUB1/KNTC1/NDC80/NUF2/BUB1B/MAD2L1/SPDL1/TTK/HASPIN/GEN1/KNL1/CDCA8/PLK1/SPC25/ZWINT/CCNB1/AURKB/BIRC5/SPC24/CDC20",23
"GO:0071173","spindle assembly checkpoint signaling","23/1922","46/17353",6.01333064427103e-11,8.5296782369506e-09,7.84573288378034e-09,"CENPF/TRIP13/ZWILCH/BUB1/KNTC1/NDC80/NUF2/BUB1B/MAD2L1/SPDL1/TTK/HASPIN/GEN1/KNL1/CDCA8/PLK1/SPC25/ZWINT/CCNB1/AURKB/BIRC5/SPC24/CDC20",23
"GO:0071174","mitotic spindle checkpoint signaling","23/1922","46/17353",6.01333064427103e-11,8.5296782369506e-09,7.84573288378034e-09,"CENPF/TRIP13/ZWILCH/BUB1/KNTC1/NDC80/NUF2/BUB1B/MAD2L1/SPDL1/TTK/HASPIN/GEN1/KNL1/CDCA8/PLK1/SPC25/ZWINT/CCNB1/AURKB/BIRC5/SPC24/CDC20",23
"GO:0007292","female gamete generation","48/1922","161/17353",6.87227860901995e-11,8.74080808197575e-09,8.03993345288099e-09,"INHBA/TRIP13/TOP2A/NDC80/ASPM/BRCA2/AMH/TTK/MASTL/AURKA/NCAPH/DCAF13/MCM8/CDC25B/CCNB2/HROB/PLK1/LGR5/FBXO5/TDRD5/TDRD6/M1AP/MSH4/MEIOSIN/SOHLH1/FOXL2/HORMAD1/AFP/PRDM9/HSF2BP/MEIOC/SYCP2/INHBB/ZP3/KASH5/MAJIN/TRIM75/TERB2/STRA8/YBX2/DMRT1/ZAR1/CGB7/ZAR1L/NANOS2/RBM46/CGB3/OOSP2",48
"GO:0045229","external encapsulating structure organization","76/1922","320/17353",6.88310372842565e-11,8.74080808197575e-09,8.03993345288099e-09,"COL10A1/COL11A1/MMP11/ADAMTS12/IBSP/COL1A1/ADAMTS2/FAP/ADAMTS14/MELTF/MMP3/ZNF469/SULF1/NOX1/COL5A2/SERPINH1/MMP13/RUNX1/MMP7/COMP/COL3A1/TNFRSF11B/WDR72/ADAMTS18/SOX9/MMP8/BMP1/MATN3/COL1A2/MMP10/PLOD3/COL22A1/OLFML2B/FGFR4/WT1/COL4A1/P4HA1/LOXL2/C6orf15/P3H4/MMP1/DMP1/LOX/FKBP10/COL12A1/COL5A1/FERMT1/COL8A1/COL27A1/ADAMTS7/ADAM8/IMPG1/MMP12/CPB2/COL9A1/COL5A3/AGT/ADAMTS20/ADAMTSL2/MMP9/FSCN1/MANSC4/FOXC1/KLK4/EGFL6/COL7A1/COL9A3/PLG/VTN/AXIN2/NR2E1/MIR98/SMOC1/MMP20/MMP26/OTOL1",76
"GO:0051985","negative regulation of chromosome segregation","24/1922","50/17353",6.95219731755121e-11,8.74080808197575e-09,8.03993345288099e-09,"CENPF/TRIP13/ZWILCH/BUB1/KNTC1/NDC80/NUF2/BUB1B/MAD2L1/SPDL1/TTK/HASPIN/GEN1/KNL1/CDCA8/PLK1/SPC25/FBXO5/ZWINT/CCNB1/AURKB/BIRC5/SPC24/CDC20",24
"GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","24/1922","50/17353",6.95219731755121e-11,8.74080808197575e-09,8.03993345288099e-09,"CENPF/TRIP13/ZWILCH/BUB1/KNTC1/NDC80/NUF2/BUB1B/MAD2L1/SPDL1/TTK/HASPIN/GEN1/KNL1/CDCA8/PLK1/SPC25/FBXO5/ZWINT/CCNB1/AURKB/BIRC5/SPC24/CDC20",24
"GO:1905819","negative regulation of chromosome separation","24/1922","50/17353",6.95219731755121e-11,8.74080808197575e-09,8.03993345288099e-09,"CENPF/TRIP13/ZWILCH/BUB1/KNTC1/NDC80/NUF2/BUB1B/MAD2L1/SPDL1/TTK/HASPIN/GEN1/KNL1/CDCA8/PLK1/SPC25/FBXO5/ZWINT/CCNB1/AURKB/BIRC5/SPC24/CDC20",24
"GO:0033047","regulation of mitotic sister chromatid segregation","25/1922","54/17353",7.53236348082769e-11,9.25978550576418e-09,8.51729709153709e-09,"CENPF/TRIP13/ZWILCH/BUB1/KNTC1/NDC80/NUF2/BUB1B/MAD2L1/CDK1/SPDL1/TTK/HASPIN/GEN1/KNL1/CDCA8/PLK1/SPC25/FBXO5/ZWINT/CCNB1/AURKB/BIRC5/SPC24/CDC20",25
"GO:0031577","spindle checkpoint signaling","23/1922","47/17353",1.05443175117349e-10,1.26806879293299e-08,1.16638972200748e-08,"CENPF/TRIP13/ZWILCH/BUB1/KNTC1/NDC80/NUF2/BUB1B/MAD2L1/SPDL1/TTK/HASPIN/GEN1/KNL1/CDCA8/PLK1/SPC25/ZWINT/CCNB1/AURKB/BIRC5/SPC24/CDC20",23
"GO:0010965","regulation of mitotic sister chromatid separation","26/1922","59/17353",1.23998658803748e-10,1.45949059681347e-08,1.34246252330866e-08,"CENPF/TRIP13/ZWILCH/BUB1/KNTC1/NDC80/NUF2/BUB1B/MAD2L1/SPDL1/DLGAP5/UBE2C/TTK/HASPIN/GEN1/KNL1/CDCA8/PLK1/SPC25/FBXO5/ZWINT/CCNB1/AURKB/BIRC5/SPC24/CDC20",26
"GO:0006260","DNA replication","67/1922","277/17353",4.04322386674747e-10,4.65981550642646e-08,4.28617196751256e-08,"DSCC1/DNA2/ATAD5/DTL/EME1/RFC3/MCM10/RECQL4/CHEK1/MMS22L/PRIM2/CDC7/GINS1/WDHD1/DBF4/TIMELESS/ORC6/BRCA2/CDK1/POLQ/GTPBP4/BRCA1/BLM/TWNK/RFC4/GINS4/E2F7/CDC6/RAD51/TONSL/ATR/MCM8/CHTF18/CCNE1/MCM4/DNAJC2/POLE2/TICRR/ORC1/GEN1/FEN1/CDC45/CHAF1B/PCLAF/DDX11/FBXO5/PCNA/TRAIP/MCM2/MCM7/PIF1/TOP1MT/HELB/CCNA2/FAM111B/RRM2/CDT1/POLD3/RMI2/POLD1/UCN/ESCO2/GINS2/MCIDAS/STRA8/EGF/KHDC3L",67
"GO:0051306","mitotic sister chromatid separation","26/1922","62/17353",4.71031782846624e-10,5.3178526994031e-08,4.89144498019458e-08,"CENPF/TRIP13/ZWILCH/BUB1/KNTC1/NDC80/NUF2/BUB1B/MAD2L1/SPDL1/DLGAP5/UBE2C/TTK/HASPIN/GEN1/KNL1/CDCA8/PLK1/SPC25/FBXO5/ZWINT/CCNB1/AURKB/BIRC5/SPC24/CDC20",26
"GO:0090068","positive regulation of cell cycle process","62/1922","249/17353",5.2588306267596e-10,5.81837020544682e-08,5.35182889468545e-08,"KIF14/ECT2/STIL/KIF23/MTBP/ATAD5/RAD51AP1/DTL/BUB1/NDC80/CDC7/MAPK15/DBF4/KIF20B/MAD2L1/CDK1/SPAG5/CDCA5/NCAPG2/PLK4/DLGAP5/RCC2/E2F7/UBE2C/CDC6/AURKA/NCAPH/EZH2/NCAPG/HOXA13/SMC2/CDC25B/NCAPD3/TERT/CIT/GEN1/FEN1/CDCA8/DDX11/FBXO5/CCNB1/CDC25A/CDC25C/AURKB/PDGFRB/BIRC5/RRM2/CDC20/MSX2/MEIOSIN/MSX1/PRDM9/IGF2/RXFP3/SSTR5/TBX20/FGF8/STRA8/DMRT1/PRDM7/DRD2/EGF",62
"GO:2000241","regulation of reproductive process","54/1922","205/17353",7.72160534405807e-10,8.37567073790769e-08,7.70407435153286e-08,"INHBA/TRIP13/RAD51AP1/ASPM/LIF/MAPK15/SULF1/FANCA/AMH/TTK/AURKA/PKMYT1/SOX9/CDC25B/PAEP/TIMP1/FBXO5/APELA/WT1/FBXO43/CDC25A/CDC25C/OXTR/CDC20/GCM1/SEMG2/MSX2/NLRP5/MEIOSIN/HOXD13/HORMAD1/MSX1/SEMG1/SYCE3/PRDM9/MEIOC/SYCP2/INHBB/ZP3/RNASE10/MIR16-1/RETN/PRDM14/STRA8/DMRT1/PRDM7/IQCF1/PRSS37/EPPIN/TCP11/NANOS2/RBM46/CFAP206/NR5A1",54
