"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0033218","amide binding","68/2178","397/17506",0.00369258847530738,0.0312404707514101,0.0252342303492184,"GLTP/SLC46A1/PTGDR2/ACBD4/SLC7A8/ADRB2/GRIA4/ACACB/CD36/ADCYAP1R1/CRYAB/FKBP5/NPR1/GHR/BDKRB1/CLTB/PTH1R/SLC7A9/MME/CRHBP/CLIP3/APOA1/PRNP/NPY6R/GPRASP2/GRIA2/NLRP6/APBB1/GNMT/KCNIP2/ANPEP/ACADL/GRPR/LVRN/GALR1/CCKBR/RYR2/ENPEP/BCHE/GLP2R/CMKLR2/ANG/GNRHR/SSTR1/ITM2A/VIPR2/CMA1/NOD2/GPR22/NLGN1/GRIA3/FOLR2/CCKAR/CD1A/CLU/AVPR1A/NPR3/GRIN2A/MC4R/SSTR3/GRIA1/AVPR1B/LHCGR/MRGPRX2/NPY5R/SOAT2/GHSR/SCTR",68
"GO:0005242","inward rectifier potassium channel activity","9/2178","27/17506",0.00402662940451858,0.0335342730095063,0.0270870300402648,"KCNE2/KCNJ13/KCNJ15/KCNJ16/KCNN3/KCNN2/KCNH2/ABCC9/ABCC8",9
"GO:0099589","serotonin receptor activity","9/2178","27/17506",0.00402662940451858,0.0335342730095063,0.0270870300402648,"HRH2/HTR7/CHRM2/HTR3B/HTR1E/CHRM4/HTR4/HTR1B/CHRM1",9
"GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen","12/2178","42/17506",0.0040731938362386,0.0336591056544988,0.0271878625707317,"CYP2D6/CYP3A4/CYP4F2/CYP2C18/CYP4B1/CYP2J2/CYP2C9/CYP1A1/CYP4F12/CYP2C19/CYP4F11/CYP7A1",12
"GO:0008391","arachidonic acid monooxygenase activity","7/2178","18/17506",0.00416917835879223,0.0338754046054972,0.0273625762489352,"CYP4F2/CYP2C18/CYP2J2/CYP2C9/CYP1A1/CYP4F12/CYP2C19",7
"GO:0017080","sodium channel regulator activity","11/2178","37/17506",0.00419470300931109,0.0338754046054972,0.0273625762489352,"FXYD6/GPD1L/FXYD1/SGK1/NOS1/ATP2B4/SNTA1/GPLD1/SCN2B/SCN4B/FGF14",11
"GO:0030291","protein serine/threonine kinase inhibitor activity","11/2178","37/17506",0.00419470300931109,0.0338754046054972,0.0273625762489352,"KAT2B/CDKN1A/INKA1/PKIG/INKA2/PRKAR2B/SFN/HSPB1/CDKN2B/PKIA/PKIB",11
"GO:0020037","heme binding","28/2178","135/17506",0.00426232816007208,0.0341627204408785,0.0275946532246851,"CYP2D6/HEBP1/CYP3A4/CYB5A/PTGS1/CYP4F2/CYP4F22/HBB/CYP11A1/NOS1/CYP2C18/DUOX1/HBA1/CYP4B1/CYP2J2/CYP2C9/CYP1A1/HBA2/CYP4F12/CYP2C19/CYP27A1/NGB/HBD/CYP4F11/CYP7A1/TPO/HBM/PTGIS",28
"GO:0032052","bile acid binding","5/2178","10/17506",0.00435007727136181,0.0346058385915797,0.0279525782244616,"AKR1C1/FABP1/AKR1C3/AKR1C2/NR1H4",5
"GO:0004089","carbonate dehydratase activity","6/2178","14/17506",0.00453988690152313,0.0358482921261011,0.0289561597305725,"CA7/CA1/CA14/CA2/CA10/CA9",6
