"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0008009","chemokine activity","18/1924","46/17506",6.8859260715672e-07,6.41017117934983e-05,5.92387324242958e-05,"CXCL8/CXCL9/CCL7/CXCL11/CXCL10/CXCL1/CXCL6/CKLF/CCL18/CCL3L1/CCL20/CCL3/PF4V1/CXCL5/PPBP/CXCL3/CCL26/CCL1",18
"GO:0005549","odorant binding","23/1924","71/17506",1.0761653988006e-06,9.18327806976512e-05,8.4866025747521e-05,"OBP2B/OBP2A/OR8A1/OR10Q1/OR5AS1/OR8D1/OR5AU1/OR4E2/OR8D4/OR4E1/OR8G1/OR10W1/OR14J1/OR8B12/OR8G3P/OR5M11/OR10K1/OR8G5/OR12D3/OR5B12/OR1K1/OR5AP2/OR8B8",23
"GO:0061135","endopeptidase regulator activity","42/1924","179/17506",1.39434827383016e-06,0.000109831740954006,0.000101499522119296,"CST1/CST4/BIRC7/SERPINH1/SLCO1B3/CST2/TIMP1/SERPINE1/ITIH2/BIRC5/KNG1/ITIH6/ANOS1/GBP5/RARRES1/AHSG/SERPINA10/AGT/SERPINA6/CSTL1/MANSC4/LCN1/COL6A3/COL7A1/CST5/WFDC10B/C4A/WFDC10A/ITIH1/HRG/EPPIN/SERPINA3/WFDC8/SLCO1B3-SLCO1B7/WFDC13/SPINK14/SPINT4/SPINK6/SERPINA7/SPP2/CST8/WFDC11",42
"GO:0003774","cytoskeletal motor activity","30/1924","111/17506",2.08942619514128e-06,0.000152826601701762,0.000141232642814437,"KIF14/KIF23/KIF26B/KIF18B/KIF18A/CENPE/KIF4A/KIF15/KIF2C/KIF20B/KIF11/KIF20A/MYO1B/KIF24/DNAH2/KIFC1/MYO7A/KIF4B/DNAH14/DNAH17/DNAH5/DNAH3/MYH4/DNAH12/DNAH6/MYH6/MYH1/DNAI2/MYO18B/MYH8",30
"GO:0140097","catalytic activity, acting on DNA","50/1924","235/17506",3.17443967336066e-06,0.000216708415034755,0.000200268159042192,"XRCC2/HELLS/DSCC1/DNA2/ATAD5/EXO1/HMGA2/EME1/RFC3/TOP2A/DKC1/RECQL4/RAD54B/POLQ/DNMT3B/RAD54L/BRIP1/BLM/DNMT1/TWNK/RFC4/MSH2/RAD51/MSH5/ERCC6L/MCM8/CHTF18/MCM4/POLE2/TERT/GEN1/FEN1/DDX11/PCNA/MCM2/MCM7/CHD7/PIF1/TOP1MT/HELB/NEIL3/POLD3/POLD1/DNASE1L2/NME1/MSH4/DNASE2B/PGBD5/ANKLE1/DNMT3L",50
"GO:0005539","glycosaminoglycan binding","50/1924","236/17506",3.60544031730969e-06,0.000222742665657095,0.000205844630371843,"COL11A1/ACAN/BGN/CEMIP/TREM2/SULF1/AGRN/LAMC2/HMMR/CXCL8/COMP/CCL7/THBS2/CXCL11/CXCL10/EPYC/FGFR4/VCAN/LIPG/CXCL6/HAPLN3/ITIH2/KNG1/PGF/COL5A1/ANOS1/CCN6/APOE/RSPO4/F2/IMPG1/COL5A3/TLR2/SERPINA10/LIPC/ADGRE2/PF4V1/CCN4/SAA1/APOH/PODXL2/THBS4/ITIH1/HRG/VTN/CEL/LGR6/SMOC1/BSPH1/ELSPBP1",50
"GO:0004252","serine-type endopeptidase activity","39/1924","167/17506",3.69787628532287e-06,0.000222742665657095,0.000205844630371843,"MMP11/FAP/MMP3/HTRA4/MMP13/PLAU/MMP7/CORIN/MMP8/BMP1/MMP10/PRSS51/PRSS21/MMP1/PRSS33/TMPRSS5/F2/ADAM8/C2/MMP12/PCSK9/PRSS56/PROZ/MMP9/KLK4/HP/KLK6/PROC/PRSS55/KLK2/PRSS58/PRSS41/PLG/PRSS37/KLK3/F7/KLK15/KLK1/PRSS47P",39
"GO:0003678","DNA helicase activity","19/1924","56/17506",4.23218315972185e-06,0.000238679615719406,0.000220572547832798,"DSCC1/DNA2/RFC3/RECQL4/RAD54B/POLQ/BRIP1/BLM/TWNK/RFC4/RAD51/MCM8/CHTF18/MCM4/DDX11/MCM2/MCM7/PIF1/HELB",19
"GO:0008083","growth factor activity","37/1924","156/17506",4.42862568229367e-06,0.000238679615719406,0.000220572547832798,"INHBA/BMP8A/IL11/FGF19/LIF/GDF15/AMH/CSF2/BMP1/LEFTY1/CXCL1/TIMP1/PGF/CCN6/DKK1/F2/OSM/FGF20/AGT/MACC1/INHA/AMELX/FGF3/IGF2/PPBP/INHBB/INHBC/FGF17/THBS4/INHBE/FGF8/THPO/FGF21/EGF/CRIPTO3/IL4/CSH2",37
"GO:0045236","CXCR chemokine receptor binding","10/1924","18/17506",4.78017276123158e-06,0.000244744845375057,0.000226177648018273,"CXCL8/CXCL9/CXCL11/CXCL10/CXCL1/CXCL6/PF4V1/CXCL5/PPBP/CXCL3",10
"GO:0004222","metalloendopeptidase activity","28/1924","108/17506",1.0723781722182e-05,0.000522912023024493,0.000483242093646195,"MMP11/ADAMTS12/ADAM12/ADAMTS2/ADAMTS14/MMP3/MMP13/MMP7/ADAMTS18/MMP8/BMP1/MMP10/ECEL1/MMP1/ADAMTS7/ADAM8/MMP12/TRABD2A/ADAMTS20/MMP9/ADAM32/ADAM18/ADAM2/ADAM29/ADAM30/MMP20/ADAM7/MMP26",28
"GO:0008094","ATP-dependent activity, acting on DNA","29/1924","116/17506",1.60318125062235e-05,0.00073632801749054,0.000680467606624173,"XRCC2/HELLS/DSCC1/DNA2/ATAD5/RFC3/TOP2A/RECQL4/RAD54B/POLQ/RAD54L/BRIP1/BLM/TWNK/RFC4/MSH2/RAD51/MSH5/ERCC6L/MCM8/CHTF18/MCM4/DDX11/MCM2/MCM7/CHD7/PIF1/HELB/MSH4",29
"GO:0004867","serine-type endopeptidase inhibitor activity","26/1924","99/17506",1.70856660732914e-05,0.00073632801749054,0.000680467606624173,"SERPINH1/SLCO1B3/SERPINE1/ITIH2/ITIH6/ANOS1/SERPINA10/AGT/SERPINA6/MANSC4/COL6A3/COL7A1/WFDC10B/WFDC10A/ITIH1/HRG/EPPIN/SERPINA3/WFDC8/SLCO1B3-SLCO1B7/WFDC13/SPINK14/SPINT4/SPINK6/SERPINA7/WFDC11",26
"GO:0042379","chemokine receptor binding","19/1924","61/17506",1.72576879099345e-05,0.00073632801749054,0.000680467606624173,"CXCL8/CXCL9/CCL7/CXCL11/CXCL10/CXCL1/CXCL6/STAT1/CKLF/CCL18/CCL3L1/CCL20/CCL3/PF4V1/CXCL5/PPBP/CXCL3/CCL26/CCL1",19
"GO:0017171","serine hydrolase activity","40/1924","189/17506",3.35118133992269e-05,0.00137264387683234,0.00126851032614337,"MMP11/FAP/MMP3/HTRA4/MMP13/PLAU/MMP7/CORIN/MMP8/BMP1/MMP10/PRSS51/PRSS21/MMP1/PRSS33/TMPRSS5/NCEH1/F2/ADAM8/C2/MMP12/PCSK9/PRSS56/PROZ/MMP9/KLK4/HP/KLK6/PROC/PRSS55/KLK2/PRSS58/PRSS41/PLG/PRSS37/KLK3/F7/KLK15/KLK1/PRSS47P",40
"GO:0015267","channel activity","84/1924","497/17506",3.75536037916798e-05,0.00147623943720717,0.00136424676608681,"GABRD/CHRNA1/NOX1/GRIN2D/PACC1/TTYH3/PKD2L1/TMC7/TRPM2/CACNG8/AQP2/CACNA1D/CLCN5/SLC12A7/KCNJ14/CLCN4/CALHM3/CACNA1E/GJB7/KCNS1/KCNC3/SLC26A8/SLC1A5/CHRNA5/KCNG3/KCNH8/CNGB3/SLC9C1/TRPM8/KCNMB3/PKD1L1/SLC4A11/CALHM5/BEST3/CACNA1F/CHRNA6/GJB4/NALCN/KCNH4/AQP9/SCN8A/GABRR1/ANO3/CACNG6/KCNK15/GRIN2B/GRIN3B/TRPM5/KCNA10/SLC24A2/SCN2A/GABRA3/PKD1L3/GABRP/CHRNB3/BSND/KCNA7/GJA10/KCNK9/KCNV2/KCNT1/KCNH3/CACNG4/CHRND/NMUR2/BEST2/TMC2/AQP6/CACNG3/KCNV1/CATSPER4/GJA3/PANX3/KCNG4/GJA8/SCN1A/KCNU1/GJD4/SLC17A6/CHRNA9/GABRB1/SCN10A/GABRA6/GABRG3",84
"GO:0061134","peptidase regulator activity","45/1924","223/17506",3.89242820357359e-05,0.00147623943720717,0.00136424676608681,"CST1/CST4/BIRC7/SERPINH1/SLCO1B3/CST2/TIMP1/ST20/SERPINE1/ITIH2/R3HDML/BIRC5/KNG1/ITIH6/ANOS1/GBP5/RARRES1/AHSG/SERPINA10/AGT/SERPINA6/CSTL1/MANSC4/LCN1/COL6A3/COL7A1/CST5/PI15/WFDC10B/C4A/WFDC10A/ITIH1/HRG/EPPIN/SERPINA3/WFDC8/SLCO1B3-SLCO1B7/WFDC13/SPINK14/SPINT4/SPINK6/SERPINA7/SPP2/CST8/WFDC11",45
"GO:0022803","passive transmembrane transporter activity","84/1924","498/17506",4.0419161187435e-05,0.00147818646628334,0.00136604608674827,"GABRD/CHRNA1/NOX1/GRIN2D/PACC1/TTYH3/PKD2L1/TMC7/TRPM2/CACNG8/AQP2/CACNA1D/CLCN5/SLC12A7/KCNJ14/CLCN4/CALHM3/CACNA1E/GJB7/KCNS1/KCNC3/SLC26A8/SLC1A5/CHRNA5/KCNG3/KCNH8/CNGB3/SLC9C1/TRPM8/KCNMB3/PKD1L1/SLC4A11/CALHM5/BEST3/CACNA1F/CHRNA6/GJB4/NALCN/KCNH4/AQP9/SCN8A/GABRR1/ANO3/CACNG6/KCNK15/GRIN2B/GRIN3B/TRPM5/KCNA10/SLC24A2/SCN2A/GABRA3/PKD1L3/GABRP/CHRNB3/BSND/KCNA7/GJA10/KCNK9/KCNV2/KCNT1/KCNH3/CACNG4/CHRND/NMUR2/BEST2/TMC2/AQP6/CACNG3/KCNV1/CATSPER4/GJA3/PANX3/KCNG4/GJA8/SCN1A/KCNU1/GJD4/SLC17A6/CHRNA9/GABRB1/SCN10A/GABRA6/GABRG3",84
"GO:0008236","serine-type peptidase activity","39/1924","185/17506",4.57836535796008e-05,0.00161663659536245,0.00149399290628171,"MMP11/FAP/MMP3/HTRA4/MMP13/PLAU/MMP7/CORIN/MMP8/BMP1/MMP10/PRSS51/PRSS21/MMP1/PRSS33/TMPRSS5/F2/ADAM8/C2/MMP12/PCSK9/PRSS56/PROZ/MMP9/KLK4/HP/KLK6/PROC/PRSS55/KLK2/PRSS58/PRSS41/PLG/PRSS37/KLK3/F7/KLK15/KLK1/PRSS47P",39
"GO:0022836","gated channel activity","59/1924","323/17506",5.97160285350711e-05,0.00203830710733043,0.0018836740229133,"GABRD/CHRNA1/NOX1/GRIN2D/PACC1/PKD2L1/TMC7/TRPM2/CACNG8/CACNA1D/CLCN5/KCNJ14/CLCN4/CALHM3/CACNA1E/KCNS1/KCNC3/SLC1A5/CHRNA5/KCNG3/KCNH8/CNGB3/TRPM8/KCNMB3/CACNA1F/CHRNA6/NALCN/KCNH4/SCN8A/GABRR1/CACNG6/KCNK15/GRIN2B/GRIN3B/TRPM5/KCNA10/SCN2A/GABRA3/GABRP/CHRNB3/KCNA7/KCNK9/KCNV2/KCNT1/KCNH3/CACNG4/CHRND/TMC2/CACNG3/KCNV1/CATSPER4/KCNG4/SCN1A/KCNU1/CHRNA9/GABRB1/SCN10A/GABRA6/GABRG3",59
"GO:0015347","sodium-independent organic anion transmembrane transporter activity","8/1924","15/17506",6.62324473292748e-05,0.00218780729242508,0.00202183260268313,"SLCO1B3/SLCO1A2/SLC22A11/SLCO1B1/SLCO4A1/SLCO6A1/SLC22A6/SLC22A9",8
"GO:0022839","monoatomic ion gated channel activity","58/1924","322/17506",0.00010231166753514,0.00327397336112447,0.0030255983261214,"GABRD/CHRNA1/NOX1/GRIN2D/PACC1/PKD2L1/TMC7/TRPM2/CACNG8/CACNA1D/CLCN5/KCNJ14/CLCN4/CALHM3/CACNA1E/KCNS1/KCNC3/CHRNA5/KCNG3/KCNH8/CNGB3/TRPM8/KCNMB3/CACNA1F/CHRNA6/NALCN/KCNH4/SCN8A/GABRR1/CACNG6/KCNK15/GRIN2B/GRIN3B/TRPM5/KCNA10/SCN2A/GABRA3/GABRP/CHRNB3/KCNA7/KCNK9/KCNV2/KCNT1/KCNH3/CACNG4/CHRND/TMC2/CACNG3/KCNV1/CATSPER4/KCNG4/SCN1A/KCNU1/CHRNA9/GABRB1/SCN10A/GABRA6/GABRG3",58
"GO:0005179","hormone activity","27/1924","117/17506",0.000136065972242551,0.00422216835079916,0.00390185993767315,"INHBA/APLN/AMH/ERFE/APELA/STC2/KNG1/HAMP/UCN/UCN2/AGT/UTS2/INHA/IGF2/INHBB/INHBC/EPO/RETN/INHBE/LHB/INSL6/THPO/CGB7/CGB3/GALP/NPPB/CSH2",27
"GO:0030594","neurotransmitter receptor activity","24/1924","99/17506",0.000140491440948765,0.00423127163328044,0.0039102726134037,"GABRD/CHRNA1/GRIN2D/HTR2C/GPR158/CHRNA5/HTR1F/CHRM5/DRD1/CHRNA6/GABRR1/GRIN2B/GRIN3B/GRM1/GABRA3/GABRP/CHRNB3/CHRND/GRM5/DRD2/CHRNA9/GABRB1/GABRA6/GABRG3",24
"GO:0004857","enzyme inhibitor activity","65/1924","378/17506",0.000165299331348881,0.00483618615146441,0.00446929620699682,"CST1/CST4/BIRC7/SERPINH1/DDX21/ELFN2/SLCO1B3/APOA2/CST2/ANP32E/CIT/APOC1/TIMP1/CDKN2A/FBXO5/PIF1/SERPINE1/ITIH2/TRIB3/R3HDML/BIRC5/KNG1/ITIH6/ANOS1/GBP5/LILRB4/RARRES1/UCN/AHSG/SERPINA10/AGT/SERPINA6/WARS1/CAMK2N2/CSTL1/MANSC4/LCN1/COL6A3/SAG/PPP1R1B/COL7A1/CST5/PPP1R27/PI15/EZHIP/WFDC10B/C4A/PHACTR3/WFDC10A/ITIH1/PDC/HRG/EPPIN/SERPINA3/WFDC8/SLCO1B3-SLCO1B7/WFDC13/SPINK14/SPINT4/SPINK6/SERPINA7/SPP2/PDE6H/CST8/WFDC11",65
"GO:0008301","DNA binding, bending","8/1924","17/17506",0.000204328536659675,0.00581201170943075,0.00537109223558619,"HMGA2/TOP2A/HMGB3/LEF1/FOXD4/FOXC1/FOXD1/FOXI1",8
"GO:0004869","cysteine-type endopeptidase inhibitor activity","12/1924","35/17506",0.000222078715037757,0.00611615121165197,0.00565215865468248,"CST1/CST4/BIRC7/CST2/BIRC5/KNG1/AHSG/CSTL1/LCN1/CST5/HRG/CST8",12
"GO:0008201","heparin binding","35/1924","172/17506",0.000226966548869897,0.00611615121165197,0.00565215865468248,"COL11A1/LAMC2/CXCL8/COMP/CCL7/THBS2/CXCL11/CXCL10/FGFR4/LIPG/CXCL6/KNG1/PGF/COL5A1/ANOS1/CCN6/APOE/RSPO4/F2/IMPG1/COL5A3/SERPINA10/LIPC/PF4V1/CCN4/SAA1/APOH/THBS4/HRG/VTN/CEL/LGR6/SMOC1/BSPH1/ELSPBP1",35
