taxon,TCGA-3M-AB46-01A,TCGA-3M-AB47-01A,TCGA-B7-5816-01A,TCGA-B7-5818-01A,TCGA-B7-A5TI-01A,TCGA-B7-A5TJ-01A,TCGA-B7-A5TK-01A,TCGA-B7-A5TN-01A,TCGA-BR-4183-01A,TCGA-BR-4183-11A,TCGA-BR-4184-01A,TCGA-BR-4184-11A,TCGA-BR-4187-01A,TCGA-BR-4187-11A,TCGA-BR-4188-01A,TCGA-BR-4188-11A,TCGA-BR-4191-01A,TCGA-BR-4191-11A,TCGA-BR-4201-01A,TCGA-BR-4201-11A,TCGA-BR-4253-01A,TCGA-BR-4253-11A,TCGA-BR-4255-01A,TCGA-BR-4255-11A,TCGA-BR-4256-01A,TCGA-BR-4256-11A,TCGA-BR-4257-01A,TCGA-BR-4257-11A,TCGA-BR-4267-01A,TCGA-BR-4267-11A,TCGA-BR-4279-01A,TCGA-BR-4279-11A,TCGA-BR-4280-01A,TCGA-BR-4280-11A,TCGA-BR-4292-01A,TCGA-BR-4292-11A,TCGA-BR-4294-01A,TCGA-BR-4294-11A,TCGA-BR-4357-01A,TCGA-BR-4357-11A,TCGA-BR-4361-01A,TCGA-BR-4361-11A,TCGA-BR-4362-01A,TCGA-BR-4362-11A,TCGA-BR-4363-01A,TCGA-BR-4363-11A,TCGA-BR-4366-01A,TCGA-BR-4366-11A,TCGA-BR-4367-11A,TCGA-BR-4368-01A,TCGA-BR-4368-11A,TCGA-BR-4369-01A,TCGA-BR-4369-11A,TCGA-BR-4370-01A,TCGA-BR-4370-11A,TCGA-BR-4371-01A,TCGA-BR-4371-11A,TCGA-BR-6452-01A,TCGA-BR-6452-11A,TCGA-BR-6453-01A,TCGA-BR-6453-11A,TCGA-BR-6454-01A,TCGA-BR-6454-11A,TCGA-BR-6455-01A,TCGA-BR-6456-01A,TCGA-BR-6456-11A,TCGA-BR-6457-01A,TCGA-BR-6457-11A,TCGA-BR-6458-01A,TCGA-BR-6458-11A,TCGA-BR-6563-01A,TCGA-BR-6564-01A,TCGA-BR-6564-11A,TCGA-BR-6565-01A,TCGA-BR-6566-01A,TCGA-BR-6566-11A,TCGA-BR-6705-01A,TCGA-BR-6706-01A,TCGA-BR-6706-11A,TCGA-BR-6707-01A,TCGA-BR-6709-01A,TCGA-BR-6709-11A,TCGA-BR-6710-01A,TCGA-BR-6710-11A,TCGA-BR-6801-01A,TCGA-BR-6802-01A,TCGA-BR-6802-11A,TCGA-BR-6803-01A,TCGA-BR-6803-11A,TCGA-BR-6852-01A,TCGA-BR-6852-11A,TCGA-BR-7196-01A,TCGA-BR-7197-01A,TCGA-BR-7197-11A,TCGA-BR-7703-01A,TCGA-BR-7703-11A,TCGA-BR-7704-01A,TCGA-BR-7704-11A,TCGA-BR-7707-01A,TCGA-BR-7715-01A,TCGA-BR-7715-11A,TCGA-BR-7716-01A,TCGA-BR-7716-11A,TCGA-BR-7717-01A,TCGA-BR-7717-11A,TCGA-BR-7722-01A,TCGA-BR-7723-01A,TCGA-BR-7851-01A,TCGA-BR-7851-11A,TCGA-BR-7901-01A,TCGA-BR-7957-01A,TCGA-BR-7957-11A,TCGA-BR-7958-01A,TCGA-BR-7959-01A,TCGA-BR-8058-01A,TCGA-BR-8059-01A,TCGA-BR-8060-01A,TCGA-BR-8077-01A,TCGA-BR-8078-01A,TCGA-BR-8080-01A,TCGA-BR-8081-01A,TCGA-BR-8284-01A,TCGA-BR-8285-01A,TCGA-BR-8286-01A,TCGA-BR-8289-01A,TCGA-BR-8291-01A,TCGA-BR-8295-01A,TCGA-BR-8296-01A,TCGA-BR-8297-01A,TCGA-BR-8360-01A,TCGA-BR-8361-01A,TCGA-BR-8362-01A,TCGA-BR-8363-01A,TCGA-BR-8364-01A,TCGA-BR-8365-01A,TCGA-BR-8366-01A,TCGA-BR-8367-01A,TCGA-BR-8368-01A,TCGA-BR-8369-01A,TCGA-BR-8370-01A,TCGA-BR-8371-01A,TCGA-BR-8372-01A,TCGA-BR-8373-01A,TCGA-BR-8380-01A,TCGA-BR-8381-01A,TCGA-BR-8382-01A,TCGA-BR-8384-01A,TCGA-BR-8483-01A,TCGA-BR-8484-01A,TCGA-BR-8485-01A,TCGA-BR-8486-01A,TCGA-BR-8487-01A,TCGA-BR-8588-01A,TCGA-BR-8589-01A,TCGA-BR-8590-01A,TCGA-BR-8591-01A,TCGA-BR-8592-01A,TCGA-BR-8676-01A,TCGA-BR-8677-01A,TCGA-BR-8678-01A,TCGA-BR-8679-01A,TCGA-BR-8680-01A,TCGA-BR-8682-01A,TCGA-BR-8683-01A,TCGA-BR-8686-01A,TCGA-BR-8687-01A,TCGA-BR-8690-01A,TCGA-BR-A44T-01A,TCGA-BR-A44U-01A,TCGA-BR-A452-01A,TCGA-BR-A453-01A,TCGA-BR-A4CQ-01A,TCGA-BR-A4CR-01A,TCGA-BR-A4CS-01A,TCGA-BR-A4IU-01A,TCGA-BR-A4IV-01A,TCGA-BR-A4IY-01A,TCGA-BR-A4IZ-01A,TCGA-BR-A4J1-01A,TCGA-BR-A4J2-01A,TCGA-BR-A4J4-01A,TCGA-BR-A4J5-01A,TCGA-BR-A4J6-01A,TCGA-BR-A4J7-01A,TCGA-BR-A4J8-01A,TCGA-BR-A4J9-01A,TCGA-BR-A4PD-01A,TCGA-BR-A4PE-01A,TCGA-BR-A4PF-01A,TCGA-BR-A4QI-01A,TCGA-BR-A4QL-01A,TCGA-BR-A4QM-01A,TCGA-CD-5798-01A,TCGA-CD-5799-01A,TCGA-CD-5800-01A,TCGA-CD-5801-01A,TCGA-CD-5802-01A,TCGA-CD-5803-01A,TCGA-CD-5804-01A,TCGA-CD-5813-01A,TCGA-CD-8524-01A,TCGA-CD-8525-01A,TCGA-CD-8526-01A,TCGA-CD-8527-01A,TCGA-CD-8528-01A,TCGA-CD-8529-01A,TCGA-CD-8530-01A,TCGA-CD-8531-01A,TCGA-CD-8532-01A,TCGA-CD-8533-01A,TCGA-CD-8534-01A,TCGA-CD-8535-01A,TCGA-CD-8536-01A,TCGA-CD-A486-01A,TCGA-CD-A487-01A,TCGA-CD-A489-01A,TCGA-CD-A48A-01A,TCGA-CD-A48C-01A,TCGA-CD-A4MG-01A,TCGA-CD-A4MH-01A,TCGA-CD-A4MI-01A,TCGA-CD-A4MJ-01A,TCGA-CG-4300-01A,TCGA-CG-4301-01A,TCGA-CG-4304-01A,TCGA-CG-4305-01A,TCGA-CG-4306-01A,TCGA-CG-4436-01A,TCGA-CG-4437-01A,TCGA-CG-4438-01A,TCGA-CG-4440-01A,TCGA-CG-4441-01A,TCGA-CG-4442-01A,TCGA-CG-4443-01A,TCGA-CG-4444-01A,TCGA-CG-4449-01A,TCGA-CG-4455-01A,TCGA-CG-4460-01A,TCGA-CG-4462-01A,TCGA-CG-4465-01A,TCGA-CG-4466-01A,TCGA-CG-4469-01A,TCGA-CG-4474-01A,TCGA-CG-4475-01A,TCGA-CG-4476-01A,TCGA-CG-4477-01A,TCGA-CG-5716-01A,TCGA-CG-5717-01A,TCGA-CG-5718-01A,TCGA-CG-5719-01A,TCGA-CG-5720-01A,TCGA-CG-5720-11A,TCGA-CG-5721-01A,TCGA-CG-5721-11A,TCGA-CG-5722-01A,TCGA-CG-5722-11A,TCGA-CG-5723-01A,TCGA-CG-5723-11A,TCGA-CG-5724-01A,TCGA-CG-5724-11A,TCGA-CG-5725-01A,TCGA-CG-5725-11A,TCGA-CG-5726-01A,TCGA-CG-5726-11A,TCGA-CG-5727-01A,TCGA-CG-5727-11A,TCGA-CG-5728-01A,TCGA-CG-5728-11A,TCGA-CG-5730-01A,TCGA-CG-5730-11A,TCGA-CG-5732-01A,TCGA-CG-5732-11A,TCGA-CG-5733-01A,TCGA-CG-5733-11A,TCGA-CG-5734-01A,TCGA-CG-5734-11A,TCGA-D7-5577-01A,TCGA-D7-5578-01A,TCGA-D7-5579-01A,TCGA-D7-6518-01A,TCGA-D7-6519-01A,TCGA-D7-6520-01A,TCGA-D7-6521-01A,TCGA-D7-6522-01A,TCGA-D7-6524-01A,TCGA-D7-6525-01A,TCGA-D7-6526-01A,TCGA-D7-6527-01A,TCGA-D7-6528-01A,TCGA-D7-6815-01A,TCGA-D7-6817-01A,TCGA-D7-6818-01A,TCGA-D7-6820-01A,TCGA-D7-6822-01A,TCGA-D7-8570-01A,TCGA-D7-8572-01A,TCGA-D7-8573-01A,TCGA-D7-8574-01A,TCGA-D7-8575-01A,TCGA-D7-8576-01A,TCGA-D7-8578-01A,TCGA-D7-8579-01A,TCGA-D7-A4YT-01A,TCGA-D7-A4YU-01A,TCGA-D7-A4YV-01A,TCGA-D7-A4YX-01A,TCGA-D7-A4YY-01A,TCGA-D7-A4Z0-01A,TCGA-D7-A6ET-01A,TCGA-D7-A6EV-01A,TCGA-D7-A6EX-01A,TCGA-D7-A6EY-01A,TCGA-D7-A6EZ-01A,TCGA-D7-A6F0-01A,TCGA-D7-A6F2-01A,TCGA-D7-A747-01A,TCGA-D7-A748-01A,TCGA-D7-A74A-01A,TCGA-D7-A74B-01A,TCGA-EQ-5647-01A,TCGA-EQ-5647-11A,TCGA-EQ-8122-01A,TCGA-EQ-A4SO-01A,TCGA-EQ-A4SO-11A,TCGA-F1-6177-01A,TCGA-F1-6874-01A,TCGA-F1-6875-01A,TCGA-F1-6875-11A,TCGA-F1-A448-01A,TCGA-F1-A72C-01A,TCGA-FP-7735-01A,TCGA-FP-7735-11A,TCGA-FP-7829-01A,TCGA-FP-7829-11A,TCGA-FP-7916-01A,TCGA-FP-7998-01A,TCGA-FP-8099-01A,TCGA-FP-8209-01A,TCGA-FP-8209-11A,TCGA-FP-8210-01A,TCGA-FP-8210-11A,TCGA-FP-8211-01A,TCGA-FP-8631-01A,TCGA-FP-A4BE-01A,TCGA-FP-A4BE-11A,TCGA-FP-A4BF-01A,TCGA-FP-A8CX-01A,TCGA-FP-A9TM-01A,TCGA-HF-7131-01A,TCGA-HF-7132-01A,TCGA-HF-7133-01A,TCGA-HF-7134-01A,TCGA-HF-7136-01A,TCGA-HF-A5NB-01A,TCGA-HJ-7597-01A,TCGA-HU-8238-01A,TCGA-HU-8243-01A,TCGA-HU-8244-01A,TCGA-HU-8245-01A,TCGA-HU-8249-01A,TCGA-HU-8602-01A,TCGA-HU-8602-11A,TCGA-HU-8604-01A,TCGA-HU-8604-11A,TCGA-HU-8608-01A,TCGA-HU-8608-11A,TCGA-HU-8610-01A,TCGA-HU-8610-11A,TCGA-HU-A4G2-01A,TCGA-HU-A4G3-01A,TCGA-HU-A4G3-11A,TCGA-HU-A4G6-01A,TCGA-HU-A4G8-01A,TCGA-HU-A4G9-01A,TCGA-HU-A4G9-11A,TCGA-HU-A4GC-01A,TCGA-HU-A4GC-11A,TCGA-HU-A4GD-01A,TCGA-HU-A4GF-01A,TCGA-HU-A4GH-01A,TCGA-HU-A4GH-11A,TCGA-HU-A4GJ-01A,TCGA-HU-A4GN-01A,TCGA-HU-A4GN-11A,TCGA-HU-A4GP-01A,TCGA-HU-A4GP-11A,TCGA-HU-A4GQ-01A,TCGA-HU-A4GT-01A,TCGA-HU-A4GU-01A,TCGA-HU-A4GX-01A,TCGA-HU-A4GX-11A,TCGA-HU-A4GY-01A,TCGA-HU-A4GY-11A,TCGA-HU-A4H0-01A,TCGA-HU-A4H0-11A,TCGA-HU-A4H2-01A,TCGA-HU-A4H3-01A,TCGA-HU-A4H4-01A,TCGA-HU-A4H4-11A,TCGA-HU-A4H5-01A,TCGA-HU-A4H5-11A,TCGA-HU-A4H6-01A,TCGA-HU-A4H8-01A,TCGA-HU-A4HB-01A,TCGA-HU-A4HB-11A,TCGA-HU-A4HD-01A,TCGA-IN-7806-01A,TCGA-IN-7806-11A,TCGA-IN-7808-01A,TCGA-IN-7808-11A,TCGA-IN-8462-01A,TCGA-IN-8663-01A,TCGA-IN-8663-11A,TCGA-IN-A6RI-01A,TCGA-IN-A6RJ-01A,TCGA-IN-A6RL-01A,TCGA-IN-A6RN-01A,TCGA-IN-A6RO-01A,TCGA-IN-A6RP-01A,TCGA-IN-A6RR-01A,TCGA-IN-A6RS-01A,TCGA-IN-A7NR-01A,TCGA-IN-A7NT-01A,TCGA-IN-A7NU-01A,TCGA-IN-AB1V-01A,TCGA-IN-AB1X-01A,TCGA-IN-AB1X-11A,TCGA-IP-7968-01A,TCGA-IP-7968-11A,TCGA-KB-A6F5-01A,TCGA-KB-A6F7-01A,TCGA-KB-A93G-01A,TCGA-KB-A93H-01A,TCGA-KB-A93J-01A,TCGA-MX-A5UG-01A,TCGA-MX-A5UJ-01A,TCGA-MX-A663-01A,TCGA-MX-A666-01A,TCGA-R5-A7O7-01A,TCGA-R5-A7ZE-01B,TCGA-R5-A7ZF-01A,TCGA-R5-A7ZI-01A,TCGA-R5-A7ZR-01A,TCGA-R5-A804-01A,TCGA-R5-A805-01A,TCGA-RD-A7BS-01A,TCGA-RD-A7BT-01A,TCGA-RD-A7BW-01A,TCGA-RD-A7C1-01A,TCGA-RD-A8MV-01A,TCGA-RD-A8MW-01A,TCGA-RD-A8N0-01A,TCGA-RD-A8N1-01A,TCGA-RD-A8N2-01A,TCGA-RD-A8N4-01A,TCGA-RD-A8N5-01A,TCGA-RD-A8N6-01A,TCGA-RD-A8N9-01A,TCGA-RD-A8NB-01A,TCGA-SW-A7EA-01A,TCGA-SW-A7EB-01A,TCGA-VQ-A8DL-01A,TCGA-VQ-A8DT-01A,TCGA-VQ-A8DU-01A,TCGA-VQ-A8DV-01A,TCGA-VQ-A8DZ-01A,TCGA-VQ-A8E0-01A,TCGA-VQ-A8E2-01A,TCGA-VQ-A8E3-01A,TCGA-VQ-A8E7-01B,TCGA-VQ-A8P2-01A,TCGA-VQ-A8P3-01A,TCGA-VQ-A8P5-01A,TCGA-VQ-A8P8-01A,TCGA-VQ-A8PB-01A,TCGA-VQ-A8PC-01A,TCGA-VQ-A8PD-01A,TCGA-VQ-A8PE-01A,TCGA-VQ-A8PF-01A,TCGA-VQ-A8PH-01A,TCGA-VQ-A8PJ-01A,TCGA-VQ-A8PK-01A,TCGA-VQ-A8PM-01A,TCGA-VQ-A8PO-01A,TCGA-VQ-A8PP-01A,TCGA-VQ-A8PQ-01A,TCGA-VQ-A8PS-01A,TCGA-VQ-A8PT-01A,TCGA-VQ-A8PU-01A,TCGA-VQ-A8PX-01A,TCGA-VQ-A8PY-01A,TCGA-VQ-A8PZ-01A,TCGA-VQ-A91A-01A,TCGA-VQ-A91D-01A,TCGA-VQ-A91E-01A,TCGA-VQ-A91K-01A,TCGA-VQ-A91N-01A,TCGA-VQ-A91Q-01A,TCGA-VQ-A91S-01A,TCGA-VQ-A91U-01A,TCGA-VQ-A91V-01A,TCGA-VQ-A91W-01A,TCGA-VQ-A91X-01A,TCGA-VQ-A91Y-01A,TCGA-VQ-A91Z-01A,TCGA-VQ-A922-01A,TCGA-VQ-A923-01A,TCGA-VQ-A924-01A,TCGA-VQ-A925-01A,TCGA-VQ-A927-01A,TCGA-VQ-A928-01A,TCGA-VQ-A92D-01A,TCGA-VQ-A94O-01A,TCGA-VQ-A94P-01A,TCGA-VQ-A94R-01A,TCGA-VQ-A94T-01A,TCGA-VQ-A94U-01A,TCGA-VQ-AA64-01A,TCGA-VQ-AA68-01A,TCGA-VQ-AA69-01A,TCGA-VQ-AA6A-01A,TCGA-VQ-AA6B-01A,TCGA-VQ-AA6D-01A,TCGA-VQ-AA6F-01A,TCGA-VQ-AA6G-01A,TCGA-VQ-AA6I-01A,TCGA-VQ-AA6J-01A,TCGA-VQ-AA6K-01A,TCGA-ZA-A8F6-01A,TCGA-ZQ-A9CR-01A
Simonsiella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Treponema,0.0,0.0,0.0,0.0,0.00940216427177577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005052035023680012,0.0,0.01418505603508726,0.022556976987047804,0.0027201989540918685,0.0048249666865157964,0.04301075268817205,0.0,0.0,0.0,0.02590216047565785,0.0012152124475353348,0.006188073901842246,0.0,0.0,0.00036099749018987903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20547945205479454,0.05882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04651162790697674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005321933344965974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015544041450777204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.040350877192982464,0.0,0.0,0.0,0.0,0.0,0.059150251869792,0.0,0.0,0.0,0.0,1.0,0.2051282051282052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019336480218771723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005713072570910475,0.0,0.008844374388264102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08730576583251977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02325581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0008222159459043353,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011690697544953516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017316017316017314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004935796137220087,0.0,0.02948987686682992,0.03859722803834571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033705477628599824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.745489434680461,0.0,0.0,0.008771929824561401,0.0,0.0,0.0,0.0,0.0,0.12244897959183675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005658397819361826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03263825929283772,0.0,0.0,0.08917736701001835,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Campylobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0158273381294964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015466999534035731,0.006279410023830329,0.2846082536556471,0.0055385434566412005,0.0011673086773869956,0.0,0.0,0.0,0.0021001601549125344,0.003313927759119304,0.0,0.0,0.037157141158938034,0.0,0.0,0.00036099749018987903,0.0,0.0,0.00762761475716131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913045,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030803983981928323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014336917562724016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011587485515643106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007017543859649123,0.0,0.0,0.0,0.0,0.0,0.0007567972033297115,0.0,0.0,0.0,0.0,0.0,0.025641025641025647,0.0,0.006756756756756757,0.0,0.0,0.0,0.0,0.0,0.0,0.0004189570714067207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714288,0.0,0.0,0.0,0.0,0.005713072570910475,0.1176470588235294,0.012971749102787351,0.0,0.0,0.0,0.08695652173913042,0.0,0.0,0.0,0.0,0.07142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02231876720530581,0.0,0.032786885245901634,0.017699115044247784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006463596049299572,0.0,0.0,0.0,0.0,0.12499999999999994,0.0,0.047619047619047616,0.0,0.07692307692307694,0.0,0.0,0.0,0.0,0.022471910112359543,0.0,0.0,0.0,0.0,0.0,0.0047090549629066475,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011731852898474138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.013852813852813851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016777154161712233,0.0,0.0,0.0,0.0,0.004102128863427399,0.0,0.0,0.0,0.0,0.0,0.004760704136624653,0.000952359860978976,0.0,0.0,0.0,0.0,0.0,0.008256836174656371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00131066119408133,0.0007062688397886312,0.0,0.0,0.0,0.0,0.0,0.002371138666370977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033705477628599824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.021978021978021983,0.0,0.0,0.0,0.0,0.016666666666666663,0.0,0.0,0.005088489389660862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058047493403693924,0.15384615384615385,0.0,0.0,0.02884615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00815956482320943,0.0,0.0,0.005573585438126147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
