"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Cadmium sulfate CTD 00001745","1/144",0.663102555572851,0.972416215124923,0,0,0.924907307457643,0.37997561491806,"EPYC"
"lycorine PC3 DOWN","2/302",0.66436924910047,0.972416215124923,0,0,0.880630630630631,0.36010499940758,"PRAME;HOXA11"
"TITANIUM DIOXIDE CTD 00000489","1/145",0.665647600597259,0.972416215124923,0,0,0.918437733035048,0.373799451924097,"IBSP"
"kojic acid CTD 00000624","2/313",0.683466869578659,0.972416215124923,0,0,0.849004953506561,0.323111839452309,"MAGEC2;SSX1"
"5-Fluorouracil CTD 00005987","8/1202",0.686048146603479,0.972416215124923,0,0,0.880269894071295,0.331692270967937,"MAGEA12;EPYC;MMP3;MAGEA2;MAGEA6;HOXC11;ACTL8;MAGEA4"
"N-NITROSODIETHYLAMINE CTD 00005817","1/157",0.694738387449643,0.972416215124923,0,0,0.847272414386508,0.308593495406497,"IGFBP1"
"Pyruvic acid BOSS","1/158",0.697045953489592,0.972416215124923,0,0,0.841833026973881,0.303820856251772,"IGFBP1"
"oleic acid BOSS","1/159",0.699336191216753,0.972416215124923,0,0,0.836462492566477,0.29913880491133,"IGFBP1"
"Sorafenib tosylate BOSS","1/160",0.701609229939575,0.972416215124923,0,0,0.83115951205099,0.294545212788559,"IGFBP1"
"pregnenolone PC3 DOWN","2/325",0.703284796531673,0.972416215124923,0,0,0.816960923772069,0.287564815018059,"MAGEA6;MAGEA3"
"eugenol CTD 00005949","1/161",0.703865197889487,0.972416215124923,0,0,0.825922818791946,0.290038012497686,"IBSP"
"Phorbol 12-myristate 13-acetate CTD 00006852","3/483",0.705753377162021,0.972416215124923,0,0,0.823554421768708,0.287000008257165,"IBSP;MMP3;MMP8"
"Decitabine CTD 00000750","12/1800",0.707474916527159,0.972416215124923,0,0,0.878416496449762,0.303978754994906,"LEFTY1;MAGEA12;ALPP;COL11A1;MAGEA1;MAGEA9B;CTAG2;MAGEA6;MAGEA10;MAGEA3;MAGEA4;SSX1"
"sulfamonomethoxine HL60 UP","2/328",0.708076531526164,0.972416215124923,0,0,0.809318520974963,0.279379258891899,"SAGE1;SSX1"
"ammonia BOSS","1/163",0.708326430127143,0.972416215124923,0,0,0.815643383876046,0.281274810193238,"FEZF1"
"strophanthidin PC3 DOWN","1/164",0.710531946219516,0.972416215124923,0,0,0.810598262444929,0.277014960277267,"HOXA11"
"Clorgiline CTD 00005690","1/167",0.717049586251073,0.972416215124923,0,0,0.795827605724913,0.264700445018141,"MAGEA3"
"Estrone sulfate BOSS","1/167",0.717049586251073,0.972416215124923,0,0,0.795827605724913,0.264700445018141,"IGFBP1"
"forskolin BOSS","1/168",0.719189572526271,0.972416215124923,0,0,0.791021982879878,0.260744809284926,"IGFBP1"
"diphenylpyraline BOSS","1/168",0.719189572526271,0.972416215124923,0,0,0.791021982879878,0.260744809284926,"FEZF1"
"tobramycin PC3 DOWN","1/169",0.721313480799398,0.972416215124923,0,0,0.786273569830617,0.256860989935921,"SSX1"
"bicalutamide CTD 00002279","1/170",0.723421431111701,0.972416215124923,0,0,0.781581351018625,0.253047384285955,"IGFBP1"
"staurosporine CTD 00007273","1/170",0.723421431111701,0.972416215124923,0,0,0.781581351018625,0.253047384285955,"NPSR1"
"cefoxitin HL60 UP","1/171",0.72551354249767,0.972416215124923,0,0,0.776944334780892,0.24930243328228,"SSX1"
"hydroquinone CTD 00001535","1/172",0.727589933247922,0.972416215124923,0,0,0.772361552651203,0.245624619820807,"MMP3"
"medrysone HL60 UP","2/341",0.728104455657461,0.972416215124923,0,0,0.777764490153871,0.246793039941249,"GAGE2E;SSX1"
"L-aspartic acid BOSS","1/173",0.729650720649831,0.972416215124923,0,0,0.767832058685812,0.242012467679181,"IGFBP1"
"parthenolide PC3 DOWN","1/174",0.731696021218693,0.972416215124923,0,0,0.763354928812507,0.238464539973938,"HOXA11"
"ALDOSTERONE BOSS","1/176",0.735740623360017,0.972416215124923,0,0,0.754554170661553,0.23155580033682,"IGFBP1"
"dimethyl sulfoxide BOSS","1/177",0.737740153647112,0.972416215124923,0,0,0.75022879804759,0.228192300823678,"IGFBP1"
"palmitic acid BOSS","1/177",0.737740153647112,0.972416215124923,0,0,0.75022879804759,0.228192300823678,"IGFBP1"
"CALCIUM CTD 00005559","1/178",0.739724654251903,0.972416215124923,0,0,0.745952299700451,0.224887648597527,"ALPP"
"O,P'-DDT CTD 00000838","1/178",0.739724654251903,0.972416215124923,0,0,0.745952299700451,0.224887648597527,"MAGEA3"
"dUTP BOSS","1/179",0.741694237626006,0.972416215124923,0,0,0.741723851896539,0.221640585885884,"IGFBP1"
"digoxin PC3 DOWN","1/180",0.74364901514145,0.972416215124923,0,0,0.737542649319486,0.218449887746253,"HOXA11"
"histamine BOSS","1/180",0.74364901514145,0.972416215124923,0,0,0.737542649319486,0.218449887746253,"HTR2C"
"CORTICOSTERONE BOSS","1/180",0.74364901514145,0.972416215124923,0,0,0.737542649319486,0.218449887746253,"IGFBP1"
"folic acid BOSS","1/181",0.745589097168085,0.972416215124923,0,0,0.733407904548844,0.215314360982411,"IGFBP1"
"hemin BOSS","1/181",0.745589097168085,0.972416215124923,0,0,0.733407904548844,0.215314360982411,"WNT2"
"hydrogen sulfide BOSS","1/181",0.745589097168085,0.972416215124923,0,0,0.733407904548844,0.215314360982411,"FEZF1"
"L-leucine BOSS","1/182",0.747514593610893,0.972416215124923,0,0,0.729318847565724,0.212232842651785,"IGFBP1"
"bilirubin BOSS","1/182",0.747514593610893,0.972416215124923,0,0,0.729318847565724,0.212232842651785,"IGFBP1"
"PROPIDIUM BOSS","1/182",0.747514593610893,0.972416215124923,0,0,0.729318847565724,0.212232842651785,"IGFBP1"
"5,6-BENZOFLAVONE CTD 00007276","1/182",0.747514593610893,0.972416215124923,0,0,0.729318847565724,0.212232842651785,"IGFBP1"
"Velcade(Bortezomib) BOSS","1/183",0.74942561330498,0.972416215124923,0,0,0.725274725274725,0.209204199738222,"IGFBP1"
"CROTONALDEHYDE CTD 00000669","1/184",0.75132226443448,0.972416215124923,0,0,0.721274801041552,0.206227327845709,"MMP3"
"Copper(II) chloride CTD 00001408","1/184",0.75132226443448,0.972416215124923,0,0,0.721274801041552,0.206227327845709,"MAGEA2"
"COPPER BOSS","1/184",0.75132226443448,0.972416215124923,0,0,0.721274801041552,0.206227327845709,"IGFBP1"
"methane BOSS","1/186",0.755072889322826,0.972416215124923,0,0,0.713404679847633,0.200424618627599,"IGFBP1"
"L-alanine BOSS","1/186",0.755072889322826,0.972416215124923,0,0,0.713404679847633,0.200424618627599,"IGFBP1"
"methanol BOSS","1/186",0.755072889322826,0.972416215124923,0,0,0.713404679847633,0.200424618627599,"FEZF1"
"L-cysteine BOSS","1/186",0.755072889322826,0.972416215124923,0,0,0.713404679847633,0.200424618627599,"FEZF1"
"Ethylparaben BOSS","1/186",0.755072889322826,0.972416215124923,0,0,0.713404679847633,0.200424618627599,"IGFBP1"
"liothyronine BOSS","1/187",0.756927075363919,0.972416215124923,0,0,0.709533087969979,0.197596708814691,"IGFBP1"
"ZINC BOSS","1/187",0.756927075363919,0.972416215124923,0,0,0.709533087969979,0.197596708814691,"IGFBP1"
"ethanol BOSS","1/187",0.756927075363919,0.972416215124923,0,0,0.709533087969979,0.197596708814691,"IGFBP1"
"Imatinib mesylate BOSS","1/187",0.756927075363919,0.972416215124923,0,0,0.709533087969979,0.197596708814691,"IGFBP1"
"Quercetin dihydrate BOSS","1/187",0.756927075363919,0.972416215124923,0,0,0.709533087969979,0.197596708814691,"IGFBP1"
"Erythorbic acid BOSS","1/187",0.756927075363919,0.972416215124923,0,0,0.709533087969979,0.197596708814691,"IGFBP1"
"sodium chloride BOSS","1/187",0.756927075363919,0.972416215124923,0,0,0.709533087969979,0.197596708814691,"IGFBP1"
"D-glucose BOSS","1/188",0.758767317249714,0.972416215124923,0,0,0.705702903492086,0.194816423618026,"IGFBP1"
"NICKEL CTD 00006389","1/189",0.760593719271888,0.972416215124923,0,0,0.701913465657575,0.19208279002852,"IBSP"
"hydrogen peroxide BOSS","1/189",0.760593719271888,0.972416215124923,0,0,0.701913465657575,0.19208279002852,"IGFBP1"
"metformin BOSS","1/189",0.760593719271888,0.972416215124923,0,0,0.701913465657575,0.19208279002852,"IGFBP1"
"Coke BOSS","1/189",0.760593719271888,0.972416215124923,0,0,0.701913465657575,0.19208279002852,"FEZF1"
"Superoxide BOSS","1/189",0.760593719271888,0.972416215124923,0,0,0.701913465657575,0.19208279002852,"IGFBP1"
"L-glutamic acid BOSS","1/190",0.762406384791171,0.972416215124923,0,0,0.698164127694329,0.189394859184327,"IGFBP1"
"glutathione BOSS","1/190",0.762406384791171,0.972416215124923,0,0,0.698164127694329,0.189394859184327,"IGFBP1"
"L-glutamine BOSS","1/190",0.762406384791171,0.972416215124923,0,0,0.698164127694329,0.189394859184327,"IGFBP1"
"AGN-PC-0JHFVD BOSS","1/191",0.764205416363395,0.972416215124923,0,0,0.694454256446485,0.186751705553301,"IGFBP1"
"streptozocin BOSS","1/191",0.764205416363395,0.972416215124923,0,0,0.694454256446485,0.186751705553301,"IGFBP1"
"N-Acetyl-L-cysteine BOSS","1/191",0.764205416363395,0.972416215124923,0,0,0.694454256446485,0.186751705553301,"IGFBP1"
"Insulin BOSS","1/191",0.764205416363395,0.972416215124923,0,0,0.694454256446485,0.186751705553301,"IGFBP1"
"serine BOSS","1/191",0.764205416363395,0.972416215124923,0,0,0.694454256446485,0.186751705553301,"IGFBP1"
"1-Phosphatidyl-myo-inositol BOSS","1/192",0.765990915866687,0.972416215124923,0,0,0.690783232017991,0.184152426143518,"IGFBP1"
"Phetharbital BOSS","1/192",0.765990915866687,0.972416215124923,0,0,0.690783232017991,0.184152426143518,"IGFBP1"
"cyclosporin A BOSS","1/192",0.765990915866687,0.972416215124923,0,0,0.690783232017991,0.184152426143518,"MMP3"
"Isoguanine BOSS","1/192",0.765990915866687,0.972416215124923,0,0,0.690783232017991,0.184152426143518,"IGFBP1"
"ethisterone BOSS","1/193",0.767762984515712,0.972416215124923,0,0,0.687150447427293,0.181596139842854,"IGFBP1"
"DICHLOROMETHANE BOSS","1/193",0.767762984515712,0.972416215124923,0,0,0.687150447427293,0.181596139842854,"IGFBP1"
