taxon,TCGA-B7-5816-01A,TCGA-B7-5818-01A,TCGA-BR-4183-01A,TCGA-BR-4183-11A,TCGA-BR-4184-01A,TCGA-BR-4184-11A,TCGA-BR-4187-01A,TCGA-BR-4187-11A,TCGA-BR-4188-01A,TCGA-BR-4188-11A,TCGA-BR-4191-01A,TCGA-BR-4191-11A,TCGA-BR-4201-01A,TCGA-BR-4201-11A,TCGA-BR-4253-01A,TCGA-BR-4253-11A,TCGA-BR-4255-01A,TCGA-BR-4255-11A,TCGA-BR-4256-01A,TCGA-BR-4256-11A,TCGA-BR-4257-01A,TCGA-BR-4257-11A,TCGA-BR-4267-01A,TCGA-BR-4267-11A,TCGA-BR-4279-01A,TCGA-BR-4279-11A,TCGA-BR-4280-01A,TCGA-BR-4280-11A,TCGA-BR-4292-01A,TCGA-BR-4292-11A,TCGA-BR-4294-01A,TCGA-BR-4294-11A,TCGA-BR-4357-01A,TCGA-BR-4357-11A,TCGA-BR-4363-01A,TCGA-BR-4363-11A,TCGA-BR-4366-01A,TCGA-BR-4366-11A,TCGA-BR-4367-01A,TCGA-BR-4367-11A,TCGA-BR-4368-01A,TCGA-BR-4368-11A,TCGA-BR-4369-01A,TCGA-BR-4369-11A,TCGA-BR-4370-01A,TCGA-BR-4370-11A,TCGA-BR-6452-01A,TCGA-BR-6453-01A,TCGA-BR-6453-11A,TCGA-BR-6454-01A,TCGA-BR-6454-11A,TCGA-BR-6455-01A,TCGA-BR-6456-01A,TCGA-BR-6457-01A,TCGA-BR-6458-01A,TCGA-BR-6564-01A,TCGA-BR-6565-01A,TCGA-BR-6566-01A,TCGA-BR-6705-01A,TCGA-BR-6706-01A,TCGA-BR-6707-01A,TCGA-BR-6710-01A,TCGA-BR-6801-01A,TCGA-BR-6802-01A,TCGA-BR-6803-01A,TCGA-BR-6852-01A,TCGA-BR-7722-01A,TCGA-BR-8373-01A,TCGA-BR-8381-01A,TCGA-BR-8486-01A,TCGA-BR-8682-01A,TCGA-BR-8690-01A,TCGA-BR-A4J4-01A,TCGA-CD-5798-01A,TCGA-CD-5799-01A,TCGA-CD-5800-01A,TCGA-CD-5801-01A,TCGA-CD-5802-01A,TCGA-CD-5803-01A,TCGA-CD-5813-01A,TCGA-CD-8529-01A,TCGA-CG-4300-01A,TCGA-CG-4301-01A,TCGA-CG-4304-01A,TCGA-CG-4305-01A,TCGA-CG-4306-01A,TCGA-CG-4436-01A,TCGA-CG-4437-01A,TCGA-CG-4440-01A,TCGA-CG-4441-01A,TCGA-CG-4442-01A,TCGA-CG-4443-01A,TCGA-CG-4444-01A,TCGA-CG-4449-01A,TCGA-CG-4455-01A,TCGA-CG-4460-01A,TCGA-CG-4462-01A,TCGA-CG-4465-01A,TCGA-CG-4466-01A,TCGA-CG-4469-01A,TCGA-CG-4472-01A,TCGA-CG-4474-01A,TCGA-CG-4475-01A,TCGA-CG-4476-01A,TCGA-CG-4477-01A,TCGA-CG-5717-01A,TCGA-CG-5718-01A,TCGA-CG-5719-01A,TCGA-CG-5720-01A,TCGA-CG-5720-11A,TCGA-CG-5721-01A,TCGA-CG-5721-11A,TCGA-CG-5722-01A,TCGA-CG-5722-11A,TCGA-CG-5723-01A,TCGA-CG-5723-11A,TCGA-CG-5724-01A,TCGA-CG-5724-11A,TCGA-CG-5725-01A,TCGA-CG-5725-11A,TCGA-CG-5726-01A,TCGA-CG-5726-11A,TCGA-CG-5727-01A,TCGA-CG-5727-11A,TCGA-CG-5728-01A,TCGA-CG-5728-11A,TCGA-CG-5730-01A,TCGA-CG-5730-11A,TCGA-CG-5732-01A,TCGA-CG-5732-11A,TCGA-CG-5733-01A,TCGA-CG-5733-11A,TCGA-CG-5734-01A,TCGA-CG-5734-11A,TCGA-D7-5577-01A,TCGA-D7-5578-01A,TCGA-D7-5579-01A,TCGA-D7-6518-01A,TCGA-D7-6519-01A,TCGA-D7-6520-01A,TCGA-D7-6521-01A,TCGA-D7-6522-01A,TCGA-D7-6524-01A,TCGA-D7-6525-01A,TCGA-D7-6526-01A,TCGA-D7-6527-01A,TCGA-D7-6528-01A,TCGA-D7-6815-01A,TCGA-D7-6817-01A,TCGA-D7-6818-01A,TCGA-D7-6820-01A,TCGA-D7-6822-01A,TCGA-D7-8570-01A,TCGA-D7-A4YX-01A,TCGA-EQ-5647-01A,TCGA-F1-6177-01A,TCGA-F1-6874-01A,TCGA-F1-6875-01A,TCGA-F1-6875-11A,TCGA-FP-7998-01A,TCGA-HF-7136-01A,TCGA-HU-8245-01A,TCGA-HU-8608-01A,TCGA-HU-A4G6-01A,TCGA-HU-A4H0-01A,TCGA-HU-A4H0-11A,TCGA-IN-7806-01A
Acinetobacter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neisseria,0.0,0.0010044553483691354,0.0,0.0,0.0007718762563235894,0.0,0.0,0.0,0.0,0.0,2.424896733048936e-05,0.0,0.0,0.0,5.107073062940011e-05,0.0,0.0,0.0,0.0,0.006320333986941457,0.0,0.0,4.174801000802898e-05,0.0,0.001296019135826036,0.0003511717890413377,0.00022702949260496483,0.005434782608695652,9.137043316319752e-05,0.0,0.012386225016421127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06848594869173112,0.02118544000415082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034287024512464306,0.011653718091009988,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.02236858753548697,0.0,0.0,0.05779490219324245,0.0,0.0,0.0,0.07886162572486907,0.0,0.0,0.0,0.0,0.16696259257191393,0.08623396611989567,0.0002711501238041501,0.019119234299906886,6.307625527752082e-05,0.001374173119164463,0.0,0.0,0.1278409090909091,0.0,0.0,0.0,0.0,0.0006317521448574768,0.0,0.0,0.0,0.0,0.0,0.0001212314949211077,0.0,0.0,0.0,0.00010546231947257422,0.0,0.0,0.09658833747201803,0.0,0.0,0.01679507732903491,0.0,0.00023831022627960162,0.012304160266573556,0.0,0.016676684120120598,0.012199195434015424,0.0,0.0,0.060724365005936976,0.0002282035862450099,0.0,0.0,0.0,0.0,0.00384787472035794,0.0,0.0036925395629238884,0.0,0.0,0.0017723952667433095,0.0005102700719621746,0.04674261070331729,0.040637266220272465,0.0,0.0,0.043230532165953864,0.0234375,0.0,0.0013555918628586712,0.0,0.030758712557997375,0.0017260308563493193,0.02985074626865672,0.0,0.0,0.0,0.0,0.018450184501845025,0.16058394160583944,0.01688970869232187,0.12884219468038466,0.0,0.0,0.0,0.0,0.0009843573806191076,0.0,0.0014628408911039226,0.06104868560567993,0.0003736893060120087,0.003546099290780142,0.050279256181950144,0.00031873180766414514,0.0005184808727231784,0.11943885868863938,0.0,0.05651426229016485,0.26519305308941743,3.759347724237175e-05,0.007590718867038628,0.14116495417516678,0.21822149481723951,0.12225705329153608,0.0,0.0006206849061139622,0.015495821791969774,0.0,0.0,0.1189870860435697,0.08290939598695493
Psychrobacter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eikenella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013463904347721107,0.0,0.0,0.0,0.0,0.002919288892997747,7.344636956867303e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012544335325251435,0.0005014525693546959,0.0,0.00019445914987385412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006869423673896602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6865437525254692e-05,0.0,0.0,0.0,0.0,0.0,0.004884260082133518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041209129104751336,0.0012670121506194064,0.0,0.0,0.0,0.0,0.0,0.003236385615253693,0.0,0.0,0.0,0.0,0.0007321775796705719,0.0,0.0,0.0,0.0
Citrobacter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enterobacter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Escherichia,0.0,0.0,0.0,0.0,0.00017467459436933182,0.03045790334773336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03760135862415385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013773549762292274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04982683540542797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08456405106526678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024817078688263345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02759174611840558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014486544577893315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019589975622328754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008870316207098703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001858284487575129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Klebsiella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shigella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10849857679335996,0.006158274141122444,0.0,0.0,0.0,0.0,0.0,0.0,0.0007860692787320535,0.008392750830641577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004152236283785664,0.0,0.0,0.0013736585527351587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06489675516224189,0.0,0.0,0.0,0.0,0.0,0.0,0.0006192430985146735,0.0,0.0,0.0050984624799751705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12418367890146828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00540115521022371,0.0,0.0,0.0,0.0,0.008686290444683237,0.0,0.0,0.0,0.0008077894395044706,0.0,0.0,0.0,0.01829879315102314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001782787783267729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003449561155040372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030408291614865746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Actinobacillus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haemophilus,0.0,0.014355864658415757,0.0,0.00831453357210968,0.003233192491855867,0.3708986617344949,0.0,0.00022979600113305903,0.007887178500170578,0.006762849413886386,0.00019399173864391488,0.0,0.0005130933952365991,0.0026822945580894514,1.5277568991700893e-05,0.0,0.06836135282125061,0.2247152330797289,0.0124859473293946,0.008751231674226633,0.07769492543288961,0.01382067388019955,0.0006262201501204348,0.007404531862938322,0.12960191358260362,0.14990414710630368,0.8688080764613826,0.15547124918622712,0.0003197965160711914,0.16666666666666666,0.16721403772168525,0.0012748938648538565,0.07577476166499753,0.00012892478646456992,0.0020228339154211355,0.09803921568627452,0.0,0.0,0.20118332978372933,0.15535989336377265,0.0,0.0,0.022152168356479502,0.0581313079729993,0.0,0.0,0.004524151864629932,0.05663438304221941,0.042175360710321866,0.15384615384615385,0.0,0.0,0.09051109850170214,0.2692307692307692,0.0,0.026096685458068127,0.0,0.0,0.14508002371072912,0.0409165302782324,0.06489675516224189,0.000807978174667733,0.24773583999806836,0.0015333142581951628,0.001843657817109144,0.0,0.0,0.05201642027523258,0.07767313320485357,0.06734053285888071,0.006373078099968961,4.6477240730804806e-05,0.003386355186512428,0.0,7.547628531986949e-05,0.11079545454545453,0.0,0.021068013506228188,0.0,0.009848873619811946,0.0009975033866170687,0.017118050976392872,0.0,0.0,0.4324324324324325,0.0,0.6361327009412148,0.0,0.0,0.025655487248562616,0.0002369298026136216,0.0008310982054236456,0.0,0.033394903913197715,0.09197248706135194,0.00713827862226932,0.05038523198710474,0.0348576974574356,0.006960105127872273,0.06518883401611046,0.16666666666666669,0.015766063818239633,0.12199195434015425,0.0,0.0,0.22285824745057264,0.00369689809716916,0.062464669304691925,0.03485148514851485,0.0,0.008444534686169746,0.11351230425055922,0.051020408163265314,0.0047475508666164285,1.0913519263709622e-06,0.0,0.005859434288107325,0.002112719869983088,0.007579882816754154,0.05541445393673517,0.04162831134294773,0.0,0.06381939929609727,0.125,0.0012766261066443345,0.008811347108581363,0.0,0.3721471198230361,0.36936842667507663,0.4029850746268657,0.29383316812351684,0.06441525953721075,0.0033003423824580443,0.42857142857142855,0.0,0.3576642335766424,0.019374392132365543,0.0559104202603871,0.07939767282683095,0.0,0.011051709420908395,0.04294661497166717,0.33897688707138,0.01681452444811224,0.007366919442586424,0.028494152337310306,0.0042892124018924895,0.090738423028786,0.033519504121300094,0.026242252164347956,0.0009090249067224556,0.5639106936168451,0.0,0.06781711474819782,0.2840134695240365,0.0004927095111078347,0.012863557508606537,0.09907754751432324,0.08183306055646483,0.047021943573667714,0.0,0.009758125505673777,0.04216800505139776,0.0,0.2222222222222222,0.18726130258363,0.08981851231920117
Pasteurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bacteroides,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084042498243735,0.04403562702497706,0.0,0.0,0.0,0.0,0.0,0.0,0.2227254529076169,0.023132667894291924,0.0,0.0,0.0,0.0,0.0,0.0,0.00029695390778039195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001664816870144284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003096215492573368,3.0287727346365527e-05,0.0,0.0,2.103637487108563e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001662505644361781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.027610736417872e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005074198322372861,0.0,0.0,0.0,0.000732879236009469,0.0,8.133478262917931e-05,7.980449948082204e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00021239038983528283,0.0,0.0,0.0,4.570825722993152e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003426474159342523,0.0006840363364287653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.663712080012703e-05,0.0,0.0,0.0,0.0,0.0
Butyrivibrio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porphyromonas,0.001118491017112101,0.0003191310153869645,0.01948084383689372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014670625234946065,0.014563660698478729,0.0006534680033673668,0.0007176950304077182,0.007029730022601564,0.12566729693984685,0.0,0.0012179795243897487,0.016647929772526132,0.037435824384191706,0.06906215594034631,0.014993901264134869,0.00027074812372854094,0.0,0.0008894248971355151,0.00019406862025968664,0.0,0.0,4.5685216581598766e-05,0.0,0.0,4.1508172344079054e-05,0.005477693614337171,4.2974928821523294e-05,0.0,0.0,0.0,0.011498652776461064,0.03493606782287626,0.010088304763881341,0.002199477006466035,0.00035149196254121194,0.0,0.0,0.0,0.0,0.0006632617498725835,0.03869057002471132,0.04439511653718091,0.0,0.0002911843925165612,0.0,0.0,0.0,0.043478260869565216,0.00372809792258116,0.0,0.0,0.017931238885595734,0.010911074740861974,0.0,0.00028516876752978813,0.0008078342608632662,0.007641016053339229,0.0,0.0003044988008020912,0.0,0.009860255491733649,0.014122311304098287,0.0005714602979594942,0.0050984624799751705,0.006049256284925149,0.000294465668392385,0.0,0.00015095257063973898,0.049715909090909095,0.0,0.0,0.005801119153960675,0.0019697747239623893,8.312528221808907e-05,0.0031123729047987034,0.0,0.0,0.0,0.0,0.00018480410811144463,0.0,0.0,0.00540115521022371,0.0004971332782348018,0.0,0.0,0.03562123084074423,0.0,0.0007931420691410356,0.0,0.037546804692638464,0.0003812963620473626,0.00852469367902983,0.0,0.005307183198320682,0.0021348592009526987,0.0,0.0,0.003150740330801849,0.0014833233105925642,0.0,0.0027722772277227717,0.0,0.007876086690263753,0.03270693512304248,0.0,0.0015825169555388095,0.012819992169059664,0.02546055518330894,0.002169472706313055,0.0012145588557817414,0.011369824225131232,0.006926806742091896,0.0,0.054054054054054064,0.021716648393265998,0.0390625,0.009721998812137624,0.0,0.002311485737872303,0.014877093286219438,0.00010969981735183565,0.0,0.0,0.0012507817385866164,0.0028288648992497523,0.0,0.0,0.0,0.0010162657761428877,0.0031205815959285824,0.0,0.02247191011235955,0.0,0.052490307187593205,0.0008352123229495457,0.0,0.0030382225909278125,0.049148508631178166,4.0872267845063455e-05,0.014575511055486028,0.016759752060650047,0.0008499514871043871,0.001286619867976399,0.013993865532710464,0.0,0.0,0.0009204217917425523,0.00017974381306508992,0.0017300924170977655,0.017552373664429674,0.01363884342607747,0.031347962382445145,0.0007549363559959466,0.0676124377542642,0.0027720303427857047,0.0,0.0,0.0034047509560660005,0.041454697993477466
Prevotella,0.7221330252491732,0.4625463179334049,0.1324697380908773,0.02702223410935646,0.00018494957050870425,0.022965243148369632,0.01233628458152598,0.0005170410025493829,0.1004706843903843,0.11327772768259695,0.3435688628996861,0.2959653435079257,0.05455622374432737,0.12900682420007484,0.10679657696537782,0.5155040279898839,0.3940494855270401,0.3290333850310864,0.13526442940177485,0.1866929423835015,0.23567460714643185,0.048823032728965814,0.36220916536413583,0.04195901388998383,0.01562846604966691,0.004217655331834195,0.004740943550701524,0.21737491028221148,0.3359089380916552,0.08333333333333333,0.05573801257389508,0.0003735735510967114,0.09859848505806906,0.006961938469086775,0.5156736903826162,0.5294117647058824,0.0,0.7968566374087517,0.19830242291331796,0.16746585908043027,0.009237803427157349,0.007615659188392925,0.05538042089119876,0.1619372150676409,0.010494971472771376,0.0028529728456542953,0.09154273323287024,0.4752712910601475,0.4789123196448391,0.0,0.0011647375700662448,0.8071655289360404,0.4279064112424272,0.15384615384615385,0.6811594202898551,0.06151361572258915,0.21176470588235294,0.0,0.3537344398340249,0.42553191489361697,0.0,0.006178656629812075,0.006664632652121948,0.05013937624298182,0.015117994100294982,0.6396427328238373,0.07563025210084033,0.10356840822657916,0.3735827584869591,0.596879953518152,0.037487355823746,0.8688166798239506,0.021420716854859585,0.1176470588235294,0.8300394700546531,0.23011363636363635,0.0,0.2563333394533082,0.17113301504183992,0.2343703625727916,0.647528630711785,0.0809216955247663,0.01618705035971223,0.0066244449297517645,0.0,0.0012145469098631325,0.06323996579573636,0.14285714285714285,0.2368421052631579,0.1282774362428131,0.4502543451341409,0.4376228916476742,0.0,0.12690063487015132,0.004598624353067597,0.25926614165944145,0.3526966239097331,0.24673614512305275,0.005138532630065026,0.3477573568474815,0.33333333333333337,0.18179624645585651,0.09454376461361952,0.9285714285714286,0.2669516098892432,0.3128848287516991,0.4001496157570204,0.13595251554550594,0.01425742574257426,0.00105290866017373,0.5483189886452688,0.4382102908277403,0.2380952380952381,0.018990203466465714,0.3822126328765483,0.6042275684531073,0.6659965118927422,0.4485226117849794,0.2678225261919801,0.41214500115446784,0.16272885343152296,0.10810810810810813,0.3448033612144466,0.40625,0.4323009423022792,0.5151249078862951,0.4108726471817882,0.2642489853101748,0.11536764124834716,0.11940298507462685,0.15057122545632953,0.034396497811131965,0.498823177234373,0.14285714285714285,0.4428044280442805,0.13868613138686134,0.05409887230896025,0.19621857980720306,0.33333333333333337,0.5842696629213483,0.16024978660317174,0.19862809424396066,0.004141592534752985,0.0,0.044715487779419916,0.4723727022628254,0.3599196035171047,0.4336931581143096,0.1675975206065005,0.5251807673947415,0.6156795482511435,0.057651071101668165,0.2173913043478261,0.4456553254881572,0.033984717470000515,0.0008733434681868485,0.1712791492926788,0.09260151116767797,0.0,0.09404388714733544,0.19711470017114385,0.5656829801952122,0.058031852610926825,0.0,0.0,0.13448766276460702,0.4421834452637596
Roseburia,0.0,1.176557555206042e-05,0.006493614612297908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.928517740723087e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008797908025864141,0.0,0.004430433671295901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004367765887748417,0.0,0.0008274851035948322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040803137858263484,0.02308724832214764,0.0,0.0,1.7097886482639488e-06,0.0,0.0,0.0,0.0,0.006926806742091896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011051709420908395,0.005368326871458396,0.0,0.0,0.0,0.00035958885070205604,0.0,0.0,0.0,0.0,0.0,0.002816866796764207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fusobacterium,0.012227454267318092,0.002096543791675773,0.006493614612297908,0.01247180035816452,0.0,0.0040938042134050215,0.0,0.0,0.0059153838751279325,0.0016907123534715964,0.11789825910921667,0.05066799163935855,0.390051073448764,0.02983146515280565,0.033211678382149536,0.009022986722243468,0.011417259397371269,0.04578726019207043,0.08844212691654509,0.15022947707422388,0.14503052747472728,0.012168202003219173,0.34280485223122953,0.004319310253380689,0.0015247283950894546,0.001358480341817807,0.001043808703776197,0.09005725029833114,0.04898177615034584,0.5,0.0061931125082105645,0.0,0.01004243829295148,0.000365286894982948,0.05693212822481328,0.0,0.0,0.024147170830568238,0.028809068704113983,0.030264914291644025,0.0,0.0,0.2946238391411774,0.045674599121642304,0.002623742868192844,0.01141189138261718,0.042798051129254416,0.059848154248523834,0.06881243063263041,0.0,0.0010191453738079641,0.027131614418018167,0.1485834914905571,0.1153846153846154,0.033816425120772944,0.016776440651615224,0.24705882352941175,0.0,0.02445168938944873,0.021822149481723948,0.0,0.0008555063025893643,0.008347620695587086,0.006899914161878233,0.0,0.012332201432484695,0.0,0.01640994211063885,0.0901232961282068,0.0505639313366207,0.009001267829690676,0.018303283122687444,0.0014723283419619249,0.0,0.0,0.012784090909090908,0.0,0.0,0.0,0.0,0.08212777883147199,0.006224745809597407,0.14568345323741008,0.0,0.0,0.00013494965665145916,0.0,0.0,0.0,0.04185895287923375,0.17589377450413893,0.01476005778774999,0.0,0.0467528654784768,0.0,0.1382711007202539,0.09237292530969203,0.04827446317624945,0.22463522209431028,0.04011620554837567,0.0,0.06951450039171166,0.0,0.0,0.0021190851906564023,0.10652797209959457,0.05328553738820981,0.0073487846240814034,0.0015841584158415845,0.0,0.016642513615079062,0.08465324384787468,0.003401360544217687,0.0015825169555388095,0.14787791680249007,0.11692067498758794,0.033518561289985774,0.01845379070878671,0.29254427043627884,0.17317016855229742,0.015137567761071903,0.0,0.0022325626940163964,0.0234375,0.13860242693073827,0.0,0.02031085711457934,0.060897215509472434,0.002193996347036713,0.0,0.019004135251769742,0.008755472170106316,0.016501711912290225,0.2857142857142857,0.0,0.0,0.0072535130912610565,0.018463441109244114,0.0,0.0,0.0,0.0,0.13694646032828686,0.08407262224056118,0.00753824315055355,0.030634574697186383,0.0017268371604762724,0.09376303712974553,0.011173168040433366,0.1352485303854856,0.10923826708257607,0.0031675303765485155,0.19565217391304351,0.0,0.09373426951898696,9.515848926975348e-05,0.0028194098649000623,0.036362002530558095,0.040916530278232416,0.0,0.02604530428186016,0.059374440576830424,0.4313068298022388,0.0,0.0,0.040857011472792006,0.041454697993477466
