taxon,TCGA-B7-5816-01A,TCGA-B7-5818-01A,TCGA-BR-4183-01A,TCGA-BR-4183-11A,TCGA-BR-4184-01A,TCGA-BR-4184-11A,TCGA-BR-4187-01A,TCGA-BR-4187-11A,TCGA-BR-4188-01A,TCGA-BR-4188-11A,TCGA-BR-4191-01A,TCGA-BR-4191-11A,TCGA-BR-4201-01A,TCGA-BR-4201-11A,TCGA-BR-4253-01A,TCGA-BR-4253-11A,TCGA-BR-4255-01A,TCGA-BR-4255-11A,TCGA-BR-4256-01A,TCGA-BR-4256-11A,TCGA-BR-4257-01A,TCGA-BR-4257-11A,TCGA-BR-4267-01A,TCGA-BR-4267-11A,TCGA-BR-4279-01A,TCGA-BR-4279-11A,TCGA-BR-4280-01A,TCGA-BR-4280-11A,TCGA-BR-4292-01A,TCGA-BR-4292-11A,TCGA-BR-4294-01A,TCGA-BR-4294-11A,TCGA-BR-4357-01A,TCGA-BR-4357-11A,TCGA-BR-4363-01A,TCGA-BR-4363-11A,TCGA-BR-4366-01A,TCGA-BR-4366-11A,TCGA-BR-4367-01A,TCGA-BR-4367-11A,TCGA-BR-4368-01A,TCGA-BR-4368-11A,TCGA-BR-4369-01A,TCGA-BR-4369-11A,TCGA-BR-4370-01A,TCGA-BR-4370-11A,TCGA-BR-6452-01A,TCGA-BR-6453-01A,TCGA-BR-6453-11A,TCGA-BR-6454-01A,TCGA-BR-6454-11A,TCGA-BR-6455-01A,TCGA-BR-6456-01A,TCGA-BR-6457-01A,TCGA-BR-6458-01A,TCGA-BR-6564-01A,TCGA-BR-6565-01A,TCGA-BR-6566-01A,TCGA-BR-6705-01A,TCGA-BR-6706-01A,TCGA-BR-6707-01A,TCGA-BR-6710-01A,TCGA-BR-6801-01A,TCGA-BR-6802-01A,TCGA-BR-6803-01A,TCGA-BR-6852-01A,TCGA-BR-7722-01A,TCGA-BR-8373-01A,TCGA-BR-8381-01A,TCGA-BR-8486-01A,TCGA-BR-8682-01A,TCGA-BR-8690-01A,TCGA-BR-A4J4-01A,TCGA-CD-5798-01A,TCGA-CD-5799-01A,TCGA-CD-5800-01A,TCGA-CD-5801-01A,TCGA-CD-5802-01A,TCGA-CD-5803-01A,TCGA-CD-5813-01A,TCGA-CD-8529-01A,TCGA-CG-4300-01A,TCGA-CG-4301-01A,TCGA-CG-4304-01A,TCGA-CG-4305-01A,TCGA-CG-4306-01A,TCGA-CG-4436-01A,TCGA-CG-4437-01A,TCGA-CG-4440-01A,TCGA-CG-4441-01A,TCGA-CG-4442-01A,TCGA-CG-4443-01A,TCGA-CG-4444-01A,TCGA-CG-4449-01A,TCGA-CG-4455-01A,TCGA-CG-4460-01A,TCGA-CG-4462-01A,TCGA-CG-4465-01A,TCGA-CG-4466-01A,TCGA-CG-4469-01A,TCGA-CG-4472-01A,TCGA-CG-4474-01A,TCGA-CG-4475-01A,TCGA-CG-4476-01A,TCGA-CG-4477-01A,TCGA-CG-5717-01A,TCGA-CG-5718-01A,TCGA-CG-5719-01A,TCGA-CG-5720-01A,TCGA-CG-5720-11A,TCGA-CG-5721-01A,TCGA-CG-5721-11A,TCGA-CG-5722-01A,TCGA-CG-5722-11A,TCGA-CG-5723-01A,TCGA-CG-5723-11A,TCGA-CG-5724-01A,TCGA-CG-5724-11A,TCGA-CG-5725-01A,TCGA-CG-5725-11A,TCGA-CG-5726-01A,TCGA-CG-5726-11A,TCGA-CG-5727-01A,TCGA-CG-5727-11A,TCGA-CG-5728-01A,TCGA-CG-5728-11A,TCGA-CG-5730-01A,TCGA-CG-5730-11A,TCGA-CG-5732-01A,TCGA-CG-5732-11A,TCGA-CG-5733-01A,TCGA-CG-5733-11A,TCGA-CG-5734-01A,TCGA-CG-5734-11A,TCGA-D7-5577-01A,TCGA-D7-5578-01A,TCGA-D7-5579-01A,TCGA-D7-6518-01A,TCGA-D7-6519-01A,TCGA-D7-6520-01A,TCGA-D7-6521-01A,TCGA-D7-6522-01A,TCGA-D7-6524-01A,TCGA-D7-6525-01A,TCGA-D7-6526-01A,TCGA-D7-6527-01A,TCGA-D7-6528-01A,TCGA-D7-6815-01A,TCGA-D7-6817-01A,TCGA-D7-6818-01A,TCGA-D7-6820-01A,TCGA-D7-6822-01A,TCGA-D7-8570-01A,TCGA-D7-A4YX-01A,TCGA-EQ-5647-01A,TCGA-F1-6177-01A,TCGA-F1-6874-01A,TCGA-F1-6875-01A,TCGA-F1-6875-11A,TCGA-FP-7998-01A,TCGA-HF-7136-01A,TCGA-HU-8245-01A,TCGA-HU-8608-01A,TCGA-HU-A4G6-01A,TCGA-HU-A4H0-01A,TCGA-HU-A4H0-11A,TCGA-IN-7806-01A
Bifidobacteriales,0.00051297214848347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010600168048604476,0.002394158886210461,0.0,0.0,0.0001281323508673362,0.0,0.0,0.00424021340969845,0.0,0.0,0.0,0.0,2.5321489638699717e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011555007181016847,0.0,0.0,0.002517581664954617,0.0,0.0,0.0,0.02526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002867874187752449,0.00013733184844644857,8.042617260858677e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004115520829032257,0.0,0.0,0.0,0.0,0.0,0.00014549334253093627,0.0,0.0,0.0,0.0007099143321387673,0.0,0.0,0.0,0.0,0.0010324377397177749,0.0,0.0,0.003207676941103789,0.0,0.0,0.004409003497976985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.195660876043921e-07,0.0,0.00035338891921356204,7.469338768193073e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008302539270927235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002920726780444384,0.0,0.0,0.0,0.002582744588162026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014656481575184735,0.000679643330882216,0.0031680610093250505,0.0,0.0,0.0,0.0,0.0009000118181054221,0.0,0.0,0.0,0.0,0.0
Micrococcales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012013912710252151,0.0,0.0,0.002624605981270467,0.0012314587577675412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5383417767141615e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034025845262589363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006566722521779457,0.0,0.0,0.0,0.0,0.0,0.0,0.00017691485189804844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011853947903062876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020442168015597368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018048998415059203,0.0,0.0,0.0,0.0,0.0073683047323210875,0.0,0.0,0.0,0.0,0.0,0.00025437909327776767,0.0014301162300366175,0.0,0.0,0.0,0.0,0.0,0.0,0.0018520632671484968,0.0003124064684933917,0.0,0.0,0.0,0.0,0.0,0.0008043336001122977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Corynebacteriales,0.0,0.0,0.15133631552540472,0.13012392755004765,0.0024706511854448447,0.046157628824653615,0.12263287358435287,0.005889497864007981,0.11664068405679574,0.11969199338251225,0.0013032283665573507,0.028831622841203282,0.0012239715029627742,0.002516015467834484,7.156791096600571e-05,0.009444229159612644,0.05233975690368257,0.0055724601051703425,0.0,0.0,0.0,0.0003000454384312666,0.0007915974793258986,0.10711035961718396,0.00012498040772662271,0.0,0.00021417728186813467,0.0,0.0,0.07741935483870968,0.003015182728092425,0.0,0.0,0.0,0.0,0.0925925925925926,0.0,0.005496954539966206,0.0,0.019310886483098103,0.0,0.0011698698868287762,0.0,0.041224393298378674,0.0,0.0415658562067845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.683106441900356e-05,0.0,0.0,0.0001500777408901015,0.0,0.0,2.5312288768796697e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006564099861369204,0.0,0.0,0.0,0.0,0.0,0.0,7.515144609652476e-07,0.0,0.0,0.0,0.08708099518826858,0.005828816663622473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005977211336077512,0.0005126990169981347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003612184635239491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014860776126086758,0.0,0.01910997973727468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.974863376608892e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006467926999714302
Propionibacteriales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enterobacterales,0.0,0.0,0.0,0.0,0.00012216805096030526,0.020120553612555797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4591512953743303,0.009755138319781257,0.0,0.0,0.0,0.0,0.0,0.0,0.003970023765914825,0.012969781303284704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061180383778246514,0.0,0.0,0.0022772600287738146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07982583454281568,0.0,0.0,0.0,0.0,0.0,0.0,0.1699075228956543,0.0,0.0,0.00759965041452458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5602742668570393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004879340902555058,0.0,0.0,0.0,0.0,0.04873127117408997,0.0,0.0,0.0,0.0014562373884836055,0.0,0.0,0.0,0.03783108735158676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054300009824960315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035453628701387525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011322942515333707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hydrogenophilales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xanthomonadales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardiobacteriales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pasteurellales,0.00051297214848347,0.015851986741241702,0.0,0.008261836669844294,0.0033929749176620557,0.3856014150637079,0.0,0.00022967107227215357,0.009069004067603177,0.00998694255783288,0.00016895508790540042,0.0,0.0005485973968081737,0.002739172097937491,2.6686726609014583e-05,0.0015778733019888855,0.06882300209825487,0.22365322238491808,0.010073017687653505,0.009368029656297872,0.07661100103783375,0.01394826615066375,0.0006786159223171523,0.008606734044574073,0.13113193982646645,0.1499910565057991,0.8260433468333968,0.15402866483398112,0.0029250248645979558,0.14193548387096774,0.192930636790554,0.0014873551332026831,0.07798748288675925,0.00030045504138674324,0.0019984506921629217,0.0925925925925926,0.0,0.0,0.19825429554632312,0.16212855158716571,0.0,0.0007008042220143084,0.024439191607362337,0.05768835274067535,0.0,0.0,0.0045560173628130364,0.06531320933773603,0.05371703194810859,0.13333333333333333,0.0,0.0,0.08871330628894508,0.31034482758620696,0.0046709825452757505,0.028772361885195618,0.030552643402725774,0.0,0.16008275844877762,0.044736842105263165,0.06386066763425255,0.0009020645297016574,0.2605747032315492,0.0018305752296394488,0.0018435683721291281,0.0,0.0,0.2224367172115631,0.08079284330596337,0.06930358438794372,0.0060428487123578185,5.672388881688258e-05,0.004214476001565285,0.0,7.494309698458996e-05,0.10209593777009507,0.0,0.01985942834515629,0.0,0.009764811868546277,0.0009877249989677416,0.008587510463270897,0.0,0.0,0.4240282685512368,0.0,0.6354276647535281,0.0,0.175,0.026273374090681083,0.0002251667521717696,0.0013531891034695444,0.0,0.031840262795261885,0.090411968645612,0.006968954743094982,0.04985238368262064,0.046574303725607585,0.00466099447167495,0.07016480244787843,0.17647058823529413,0.02884853505249198,0.12572368988096988,0.0,0.0,0.20602948317952785,0.003939840654230952,0.06334414369917887,0.03470031545741325,0.0005259697567389875,0.006625667397996559,0.08623622396515601,0.057850145618215526,0.004713981069250628,9.672174565936014e-07,9.829391211337164e-05,0.008034618941084853,0.0029950847740289736,0.050307121079877705,0.1911663422668064,0.03969972269599823,0.0,0.05869502162865541,0.11846001974333666,0.0012338855932027175,0.009492436203475582,0.012131517799048471,0.3602467806130879,0.3773456590955214,0.4142857142857143,0.29337065472274065,0.06544725121544896,0.004181878817308669,0.4090909090909091,0.00358412883224734,0.3074935400516796,0.020296825846294712,0.05771540499790635,0.05220522052205221,0.0,0.011108061563332236,0.04733480819802145,0.7125688275562951,0.016975745260937782,0.008663053329472701,0.04234685677812669,0.004268205001815103,0.08748467186943076,0.03275751902993411,0.02707748448984949,0.02271006238833337,0.5050417332045959,0.0208514335360556,0.08879492600422832,0.2357839438520952,0.000359455156072328,0.01918436944535725,0.09908731163494457,0.08311866272401568,0.07454594741122256,0.0,0.010007258601183431,0.1054343847530664,0.0,0.21505376344086025,0.19764064282272686,0.0882021601410056
Bacteroidales,0.7174483028304133,0.46669902071471103,0.17051935893763734,0.02685096917699396,0.00021082675369930268,0.026023784347706545,0.016120819997922142,0.000574177680680384,0.10910080081327124,0.11984331069399455,0.3053033329241986,0.3161730698584874,0.06663867671553883,0.18229092150518386,0.11014388042179417,0.6443094273306348,0.4039497096270348,0.3625944567597493,0.10204786814381532,0.28314212998567584,0.5375978865930748,0.09008837403106804,0.3836146626373892,0.049181337397566124,0.01699588392772497,0.0047266094763318825,0.004628274912517237,0.19612663988783624,0.3219382954919209,0.21290322580645166,0.07536352999631014,0.00042665167167567006,0.10470043679509748,0.0075757592578228825,0.5152383928822785,0.5185185185185185,0.0,0.8365642013732683,0.25716151768173084,0.20073058767934804,0.02906898047088852,0.010481921213138744,0.06313457831901938,0.1868003803031392,0.012978605229151584,0.005608091710439179,0.09812769165914344,0.5898648655071028,0.6368427257620363,0.0,0.005390077748325417,0.8044846217428495,0.5596227835136688,0.17241379310344832,0.7454314512824715,0.0837559095029274,0.4398682042833608,0.0,0.4535636610642687,0.4473684210526316,0.0,0.0068366995935283505,0.009004125217867417,0.0683846665229014,0.01571884612025888,0.6487483177170066,0.11645005569996285,0.15568000403870394,0.5215609525617674,0.6747846766460925,0.08869226664553695,0.8791221262131934,0.025279306567382642,0.19047619047619047,0.8332312214131017,0.326923076923077,0.0,0.3418794129584959,0.21034630183839245,0.2363399466119443,0.6561934274831517,0.0554284766265667,0.01618705035971223,0.016398089409144816,0.0,0.0009457091496208397,0.06501594711137793,0.14285714285714285,0.25,0.1316001288190208,0.4504320889971127,0.8221811799272729,0.0,0.2354091560764445,0.0045205984322806,0.2695045352473964,0.3489666857783445,0.316215009505441,0.06151270619023332,0.3676796659540236,0.35294117647058826,0.2489114520191992,0.09775883404904988,0.9230769230769232,0.2742904384942058,0.4053018626875649,0.7048569523751891,0.1400238965981849,0.022870662460567823,0.001051939513477975,0.7166365918725196,0.6146494877635451,0.2588032830288589,0.025141232369336682,0.6510792567181625,0.7770809970589144,0.7797011857880319,0.4873511415374646,0.3205845951168677,0.4287767629884712,0.3408286632554793,0.20512820512820512,0.34597616799028763,0.4590325765054295,0.6651025408684501,0.5205892228949734,0.437002817936726,0.30975745473579397,0.11519609452733902,0.12857142857142856,0.15569548260469776,0.03552850780267229,0.5377072363425843,0.13636363636363638,0.8171813737523935,0.3074935400516796,0.0628665929166713,0.21889064079771925,0.4377437743774378,0.6246343841403965,0.1455539101402155,0.25391326125975705,0.005535194495625029,0.0,0.054231103693822204,0.5588846811379063,0.3586189652195517,0.44533257566995377,0.18379039053432866,0.5202528069989568,0.6532037148551944,0.14852831685937384,0.2675933970460469,0.46734171581172795,0.03517496818345957,0.0014317195466756374,0.1864202415944716,0.18287104326096806,0.15266693153390634,0.14909189482244511,0.19634495645219874,0.6422245645350725,0.24392128095319074,0.0,0.0,0.15183852630650665,0.5499864425780852
Clostridiales,0.052355963633806304,0.08667669044180637,0.01268745230190754,0.004130918334922147,0.0,0.0064244574692722,0.0,5.741776806803839e-05,0.0051822880386303855,0.00332898085261096,0.4027059268528354,0.012224968833355474,0.17580499414565992,0.024207026492672704,0.1067497895451418,0.008641176730303837,0.0011305994996242015,0.004538349287956124,0.1806847547722848,0.19366619407730248,0.05168202450964975,0.011535746956220762,0.0897789122022328,0.0049181337397566135,0.004623880186219293,0.01422476932108148,0.059077681771651215,0.17248866914668678,0.0893985182270791,0.14193548387096774,0.006029082399704812,5.925717662162085e-05,0.12997913814459874,0.002725749789877932,0.02302957530581597,0.0,0.0,0.0554045147821455,0.009307713405930665,0.001930101804609116,0.010244109375753627,0.0008721119207289173,0.13244066967020096,0.2706581361667776,0.7362762746497692,0.1905101742810956,0.006582588862741061,0.015446902087358884,0.024819750735099674,0.13333333333333333,0.008009128684306845,0.021710014241665212,0.032059445579787266,0.0,0.03503236908956813,0.13856152511875547,0.0,0.0,0.13083686988602014,0.013157894736842105,0.0,0.0001899083220424542,0.3595169787374743,0.9019774488067456,0.0,0.027714896971726646,0.03327144448570368,0.007128715838127514,0.013882418786623326,0.01552332366242536,0.015303865692459687,0.06384203684566148,0.7890088397005076,0.0,0.00014988619396917995,0.0,0.0,0.004413206298923621,0.017528858486532704,0.0,0.031149348274737892,0.014832972618377004,0.0,0.006559235763657928,0.0,0.2764562594781471,0.008799475643992746,0.0,0.0,0.09258236584335236,0.0239404001054196,0.014883410817840918,0.0,0.06686455187004997,0.0022602992161403,0.09343561544445862,0.016617461227540212,0.012256395717265157,0.4406071810509769,0.015422024387126691,0.17647058823529413,0.03216671952013563,0.019457237719673916,0.0,0.120910098202671,0.005996086359908968,0.012364408311102177,0.007452252199903397,0.0015772870662460567,0.0,0.06096082862725485,0.03812993824341703,0.0,0.0,0.053948962637947684,0.04158024131228676,0.02411583545330805,0.010540249339571012,0.058691641259857326,0.05120527025003742,0.021376773759383662,0.05128205128205128,0.004932849402729791,0.022211253701875617,0.04006872257794343,0.008078070245804276,0.022347532787720868,0.01239160766593226,0.0054539684098133465,0.0,0.01513706080879006,0.002493228617731389,0.009757717240386894,0.0,0.0,0.024117140396210168,0.003368455156425439,0.019389803383432973,0.026102610261026102,0.06434839129021774,0.04443224625332895,0.020286346370580625,0.005358316672623594,0.0,0.024119462066025697,0.011418096625682305,0.004901085058781371,0.02784976748176434,0.005459586504989018,0.08139911659963793,0.007569842589919919,0.05322948216854448,0.0417028670721112,0.04206075442305552,0.0,0.022400216428351785,0.0031680610093250505,0.4434025679783361,0.4492900687784632,0.2277039848197344,0.031947315528071916,0.08496112786944489,0.0150296634486706,0.0,0.05376344086021506,0.0068151945800940285,0.05390132008617008
Lactobacillales,0.13265920922313354,0.3610608201438623,0.03806235690572262,0.00619637750238322,0.16138433997756768,0.0549098928997624,0.010325835790594538,0.0008947602190602648,0.1223694384464264,0.06491512662591373,0.10390757075577854,0.18231689090234254,0.00836704329009473,0.04357107918418959,0.05310218039829324,0.16358505246583066,0.06845417420898631,0.21986911085834346,0.040426977237502236,0.05636681658615592,0.03447495046702519,0.11930115502331427,0.00441050749722325,0.01887499975798484,0.3229703800547182,0.047251697684339726,0.097883479316796,0.17296272251617534,0.1975551867963406,0.0,0.21973561124329566,0.0019012470478685878,0.27498533150792104,0.004426704276431351,0.16696593951090266,0.1851851851851852,0.0,0.013491359119028936,0.2354851491700458,0.4778975934162275,0.9437894101521148,0.01298656966651753,0.073317574822087,0.23101642776850995,0.2390643754148428,0.7510996943808024,0.4984982132236977,0.054326092713604175,0.037229626102649516,0.2,0.0005053197889055077,0.02650291738578669,0.043314225331332085,0.0,0.0,0.4337112852383058,0.1222105736109031,0.0,0.02154960209887391,0.05368421052631578,0.0,0.0010919728517441117,0.204483793546101,0.008891365401105897,0.0012904978604903895,0.0004502332226703045,0.13665057556628296,0.10932433619786497,0.10836342136722202,0.11145622186178812,0.015782498989922778,0.0007193620445413747,0.15735431461220786,0.8095238095238095,0.029323191475225423,0.08318928262748487,0.0,0.4170165941599313,0.7604389340173864,0.550396562179005,0.07134724670906166,0.3217193692649033,0.7446043165467626,0.9114454530929068,0.4876325088339222,0.5998025233406479,0.27564990647328497,0.2857142857142857,0.55,0.31116224195887965,0.07188273160485062,0.10676035977818996,0.0,0.3056665228345142,0.0,0.007872337765348033,0.16919596886222762,0.18671743418416514,0.07574242913956733,0.2305425124255941,0.29411764705882354,0.49081894236254403,0.20908396251943906,0.0,0.05350483785200222,0.1407185111151828,0.0930571431197475,0.5525707001557999,0.04061514195583596,0.0,0.09446337237011213,0.12935433594773402,0.2540375959756421,0.0016835646675895095,0.0010732352357897409,0.002527040636335073,0.029788404964535012,0.00939702435715003,0.010780097374259508,0.014792633627788588,0.3660041537586875,0.7435897435897436,0.3164456833096213,0.1604146100691017,0.036392911550661614,0.10963609550070576,0.1531193933116623,0.041565789779858184,0.3830936520125649,0.3357142857142857,0.3554335164595641,0.07139700132594433,0.013902423801541709,0.18181818181818185,0.02867303065797872,0.03617571059431525,0.8390052709485822,0.4034873372527309,0.20882088208820884,0.20376990575235615,0.7489195050081283,0.07626163543014568,0.045456244459649436,0.4440443427042877,0.8664506736263904,0.051160636568033886,0.4009538979502313,0.1706447041813662,0.1419492491297145,0.07716589245543756,0.09693964451897766,0.1244422945900346,0.28149435273675066,0.1175030599755202,0.2500507001650164,0.8637610233034908,0.7059140506832247,0.032640519041976235,0.0,0.2534562211981567,0.007195215329364172,0.12403496563060938,0.14873507333966512,0.009295195851407326,0.3225806451612904,0.3051655196878737,0.1740417624210914
Flavobacteriales,0.0,2.2874168685677553e-05,0.0,0.0,2.7380097883026322e-05,0.0,0.0,5.741776806803839e-05,0.004982969267913832,0.004042333892456166,0.002808294005589664,0.004407428858705623,0.00011755658503032293,0.0,0.528679396682351,0.02720757745163202,0.003785144381671679,0.0,0.011192241875170565,0.0,0.005107400069188917,0.00036005452611751994,2.025719171095977e-05,0.0012295334349391534,0.0,2.7355325617464386e-05,5.865146029610017e-05,0.0015935478683511885,0.00034538572146853035,0.0,0.0,0.0,0.005378447095638569,0.0,0.0,0.0,0.0,0.0,0.006980785054447997,0.001930101804609116,0.00168975000012431,0.0,0.3806874077300672,0.0,0.0,0.0,0.0,0.002618678464841808,0.0021274072058656865,0.0,0.0004331312476332924,0.0,0.005227931682902924,0.06896551724137932,0.009341965090551504,0.00924464092262007,0.030552643402725774,0.14285714285714288,0.010774801049436957,0.005263157894736842,0.6966618287373004,0.00031651387007075696,0.00040018334301632967,0.0003050958716065749,0.0,0.0010505441862307106,0.0,0.006178405388074838,0.007610673368159949,5.078196183793218e-05,0.0,0.0001446824404500355,0.0006458967052207335,0.0,0.0,0.00756266205704408,0.0,0.011331205362101186,0.005842952828844235,0.0,8.386344330858185e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002502226103874389,0.0002458648831942377,0.0,0.0,0.0,0.0,0.0,0.016617461227540212,0.0,0.205893306162453,0.004619157044826905,0.0,0.0014342534229792082,0.0019956141250947602,0.0,0.2641723501779156,0.004175811963216122,0.0004029382487281656,0.0037261260999516986,0.0,0.0,0.011875602025140843,0.0,0.0,0.0031426540461670853,0.0008852150954076618,0.00024410561229315863,0.0003668622255311593,9.830119460261292e-05,0.1137899167282948,0.0,0.009161474468307285,0.0,0.0007179096455594597,0.0,0.00028474282920062715,0.0005347851382239764,0.0014704870059452694,0.0119336721650888,0.00025929724096941176,0.0,0.0,0.0,0.0,0.0,0.0,0.012058570198105084,0.0019821040058223965,0.009368336582100777,0.0,0.0,0.0,0.0,0.0007009744273066521,0.0,0.0005823901397964843,0.006239274892206869,0.00015516568101681214,0.0,0.0,0.0,0.0,0.0004649631143030765,0.0,0.01869366863246912,0.005658932453143474,0.0,0.0015840305046625253,0.03682056655827367,0.024364225389919,0.0,0.0,0.00043225840889460565,0.008826586007477143,0.0,0.0,0.007254884553003322,0.01957774711176536
Sphingobacteriales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
